,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,2.8004,2.8004,,,1,0.24,开放申购,开放赎回,,,,
1,2025-08-20,2.7938,2.7938,,,1,-0.37,开放申购,开放赎回,,,,
2,2025-08-19,2.8041,2.8041,,,1,-0.18,开放申购,开放赎回,,,,
3,2025-08-18,2.8092,2.8092,,,1,0.12,开放申购,开放赎回,,,,
4,2025-08-15,2.8059,2.8059,,,1,-0.22,开放申购,开放赎回,,,,
5,2025-08-14,2.8120,2.8120,,,1,0.03,开放申购,开放赎回,,,,
6,2025-08-13,2.8112,2.8112,,,1,0.17,开放申购,开放赎回,,,,
7,2025-08-12,2.8063,2.8063,,,1,-0.29,开放申购,开放赎回,,,,
8,2025-08-11,2.8145,2.8145,,,1,-0.96,开放申购,开放赎回,,,,
9,2025-08-08,2.8417,2.8417,,,1,0.15,开放申购,开放赎回,,,,
10,2025-08-07,2.8375,2.8375,,,1,0.35,开放申购,开放赎回,,,,
11,2025-08-06,2.8276,2.8276,,,1,-0.08,开放申购,开放赎回,,,,
12,2025-08-05,2.8300,2.8300,,,1,0.50,开放申购,开放赎回,,,,
13,2025-08-04,2.8159,2.8159,,,1,1.13,开放申购,开放赎回,,,,
14,2025-08-01,2.7845,2.7845,,,1,0.00,开放申购,开放赎回,,,,
15,2025-07-31,2.7846,2.7846,,,1,-0.31,开放申购,开放赎回,,,,
16,2025-07-30,2.7933,2.7933,,,1,0.26,开放申购,开放赎回,,,,
17,2025-07-29,2.7861,2.7861,,,1,-0.52,开放申购,开放赎回,,,,
18,2025-07-28,2.8007,2.8007,,,1,-0.32,开放申购,开放赎回,,,,
19,2025-07-25,2.8097,2.8097,,,1,-0.18,开放申购,开放赎回,,,,
20,2025-07-24,2.8148,2.8148,,,1,-1.66,开放申购,开放赎回,,,,
21,2025-07-23,2.8623,2.8623,,,1,1.04,开放申购,开放赎回,,,,
22,2025-07-22,2.8329,2.8329,,,1,0.41,开放申购,开放赎回,,,,
23,2025-07-21,2.8214,2.8214,,,1,0.50,开放申购,开放赎回,,,,
24,2025-07-18,2.8074,2.8074,,,1,0.30,开放申购,开放赎回,,,,
25,2025-07-17,2.7990,2.7990,,,1,-0.17,开放申购,开放赎回,,,,
26,2025-07-16,2.8039,2.8039,,,1,-0.46,开放申购,开放赎回,,,,
27,2025-07-15,2.8169,2.8169,,,1,-0.17,开放申购,开放赎回,,,,
28,2025-07-14,2.8217,2.8217,,,1,0.98,开放申购,开放赎回,,,,
29,2025-07-11,2.7944,2.7944,,,1,0.00,开放申购,开放赎回,,,,
30,2025-07-10,2.7943,2.7943,,,1,0.80,开放申购,开放赎回,,,,
31,2025-07-09,2.7720,2.7720,,,1,-1.04,开放申购,开放赎回,,,,
32,2025-07-08,2.8012,2.8012,,,1,0.48,开放申购,开放赎回,,,,
33,2025-07-07,2.7878,2.7878,,,1,-0.54,开放申购,开放赎回,,,,
34,2025-07-04,2.8029,2.8029,,,1,-0.55,开放申购,开放赎回,,,,
35,2025-07-03,2.8183,2.8183,,,1,0.68,开放申购,开放赎回,,,,
36,2025-07-02,2.7993,2.7993,,,1,-0.22,开放申购,开放赎回,,,,
37,2025-07-01,2.8056,2.8056,,,1,1.10,开放申购,开放赎回,,,,
38,2025-06-30,2.7752,2.7752,,,1,0.09,开放申购,开放赎回,,,,
39,2025-06-27,2.7728,2.7728,,,1,-1.29,开放申购,开放赎回,,,,
40,2025-06-26,2.8090,2.8090,,,1,0.27,开放申购,开放赎回,,,,
41,2025-06-25,2.8013,2.8013,,,1,0.26,开放申购,开放赎回,,,,
42,2025-06-24,2.7940,2.7940,,,1,-1.12,开放申购,开放赎回,,,,
43,2025-06-23,2.8257,2.8257,,,1,0.08,开放申购,开放赎回,,,,
44,2025-06-20,2.8235,2.8235,,,1,-0.03,开放申购,开放赎回,,,,
45,2025-06-19,2.8244,2.8244,,,1,-0.55,开放申购,开放赎回,,,,
46,2025-06-18,2.8400,2.8400,,,1,-0.18,开放申购,开放赎回,,,,
47,2025-06-17,2.8450,2.8450,,,1,-0.67,开放申购,开放赎回,,,,
48,2025-06-16,2.8643,2.8643,,,1,-0.45,开放申购,开放赎回,,,,
49,2025-06-13,2.8773,2.8773,,,1,1.49,开放申购,开放赎回,,,,
50,2025-06-12,2.8350,2.8350,,,1,0.76,开放申购,开放赎回,,,,
51,2025-06-11,2.8137,2.8137,,,1,0.28,开放申购,开放赎回,,,,
52,2025-06-10,2.8058,2.8058,,,1,0.05,开放申购,开放赎回,,,,
53,2025-06-09,2.8045,2.8045,,,1,-0.99,开放申购,开放赎回,,,,
54,2025-06-06,2.8326,2.8326,,,1,-0.17,开放申购,开放赎回,,,,
55,2025-06-05,2.8375,2.8375,,,1,0.23,开放申购,开放赎回,,,,
56,2025-06-04,2.8311,2.8311,,,1,0.09,开放申购,开放赎回,,,,
57,2025-06-03,2.8285,2.8285,,,1,1.30,开放申购,开放赎回,,,,
58,2025-05-30,2.7921,2.7921,,,1,0.75,开放申购,开放赎回,,,,
59,2025-05-29,2.7712,2.7712,,,1,-0.87,开放申购,开放赎回,,,,
60,2025-05-28,2.7955,2.7955,,,1,0.06,开放申购,开放赎回,,,,
61,2025-05-27,2.7937,2.7937,,,1,-0.66,开放申购,开放赎回,,,,
62,2025-05-26,2.8124,2.8124,,,1,-0.26,开放申购,开放赎回,,,,
63,2025-05-23,2.8197,2.8197,,,1,-0.29,开放申购,开放赎回,,,,
64,2025-05-22,2.8278,2.8278,,,1,0.61,开放申购,开放赎回,,,,
65,2025-05-21,2.8106,2.8106,,,1,2.64,开放申购,开放赎回,,,,
66,2025-05-20,2.7382,2.7382,,,1,-0.11,开放申购,开放赎回,,,,
67,2025-05-19,2.7412,2.7412,,,1,1.04,开放申购,开放赎回,,,,
68,2025-05-16,2.7129,2.7129,,,1,1.53,开放申购,开放赎回,,,,
69,2025-05-15,2.6721,2.6721,,,1,-3.02,开放申购,开放赎回,,,,
70,2025-05-14,2.7554,2.7554,,,1,-0.69,开放申购,开放赎回,,,,
71,2025-05-13,2.7745,2.7745,,,1,0.51,开放申购,开放赎回,,,,
72,2025-05-12,2.7604,2.7604,,,1,-3.25,开放申购,开放赎回,,,,
73,2025-05-09,2.8530,2.8530,,,1,-0.23,开放申购,开放赎回,,,,
74,2025-05-08,2.8596,2.8596,,,1,-1.41,开放申购,开放赎回,,,,
75,2025-05-07,2.9006,2.9006,,,1,0.77,开放申购,开放赎回,,,,
76,2025-05-06,2.8784,2.8784,,,1,1.56,开放申购,开放赎回,,,,
77,2025-04-30,2.8343,2.8343,,,1,0.00,开放申购,开放赎回,,,,
78,2025-04-29,2.8343,2.8343,,,1,0.28,开放申购,开放赎回,,,,
79,2025-04-28,2.8265,2.8265,,,1,-0.94,开放申购,开放赎回,,,,
80,2025-04-25,2.8533,2.8533,,,1,-0.82,开放申购,开放赎回,,,,
81,2025-04-24,2.8768,2.8768,,,1,0.41,开放申购,开放赎回,,,,
82,2025-04-23,2.8650,2.8650,,,1,-3.96,开放申购,开放赎回,,,,
83,2025-04-22,2.9831,2.9831,,,1,2.52,开放申购,开放赎回,,,,
84,2025-04-21,2.9099,2.9099,,,1,1.91,开放申购,开放赎回,,,,
85,2025-04-18,2.8553,2.8553,,,1,0.25,开放申购,开放赎回,,,,
86,2025-04-17,2.8481,2.8481,,,1,0.60,开放申购,开放赎回,,,,
87,2025-04-16,2.8312,2.8312,,,1,2.41,开放申购,开放赎回,,,,
88,2025-04-15,2.7645,2.7645,,,1,0.05,开放申购,开放赎回,,,,
89,2025-04-14,2.7631,2.7631,,,1,0.71,开放申购,开放赎回,,,,
90,2025-04-11,2.7436,2.7436,,,1,2.04,开放申购,开放赎回,,,,
91,2025-04-10,2.6888,2.6888,,,1,1.67,开放申购,开放赎回,,,,
92,2025-04-09,2.6446,2.6446,,,1,1.52,开放申购,开放赎回,,,,
93,2025-04-08,2.6050,2.6050,,,1,0.45,开放申购,开放赎回,,,,
94,2025-04-07,2.5933,2.5933,,,1,-3.28,开放申购,开放赎回,,,,
95,2025-04-03,2.6813,2.6813,,,1,0.83,开放申购,开放赎回,,,,
96,2025-04-02,2.6592,2.6592,,,1,-0.40,开放申购,开放赎回,,,,
97,2025-04-01,2.6699,2.6699,,,1,0.67,开放申购,开放赎回,,,,
