,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,1.2287,4.0144,,,1,-1.23,开放申购,开放赎回,,,,
1,2025-08-20,1.2440,4.0297,,,1,0.53,开放申购,开放赎回,,,,
2,2025-08-19,1.2375,4.0232,,,1,-0.45,开放申购,开放赎回,,,,
3,2025-08-18,1.2431,4.0288,,,1,3.05,开放申购,开放赎回,,,,
4,2025-08-15,1.2063,3.9920,,,1,1.95,开放申购,开放赎回,,,,
5,2025-08-14,1.1832,3.9689,,,1,-1.11,开放申购,开放赎回,,,,
6,2025-08-13,1.1965,3.9822,,,1,1.05,开放申购,开放赎回,,,,
7,2025-08-12,1.1841,3.9698,,,1,0.27,开放申购,开放赎回,,,,
8,2025-08-11,1.1809,3.9666,,,1,2.80,开放申购,开放赎回,,,,
9,2025-08-08,1.1487,3.9344,,,1,-1.70,开放申购,开放赎回,,,,
10,2025-08-07,1.1686,3.9543,,,1,-0.15,开放申购,开放赎回,,,,
11,2025-08-06,1.1703,3.9560,,,1,1.57,开放申购,开放赎回,,,,
12,2025-08-05,1.1522,3.9379,,,1,-0.10,开放申购,开放赎回,,,,
13,2025-08-04,1.1534,3.9391,,,1,1.31,开放申购,开放赎回,,,,
14,2025-08-01,1.1385,3.9242,,,1,0.06,开放申购,开放赎回,,,,
15,2025-07-31,1.1378,3.9235,,,1,0.24,开放申购,开放赎回,,,,
16,2025-07-30,1.1351,3.9208,,,1,-0.43,开放申购,开放赎回,,,,
17,2025-07-29,1.1400,3.9257,,,1,1.07,开放申购,开放赎回,,,,
18,2025-07-28,1.1279,3.9136,,,1,0.61,开放申购,开放赎回,,,,
19,2025-07-25,1.1211,3.9068,,,1,0.77,开放申购,开放赎回,,,,
20,2025-07-24,1.1125,3.8982,,,1,1.38,开放申购,开放赎回,,,,
21,2025-07-23,1.0974,3.8831,,,1,0.04,开放申购,开放赎回,,,,
22,2025-07-22,1.0970,3.8827,,,1,-0.37,开放申购,开放赎回,,,,
23,2025-07-21,1.1011,3.8868,,,1,0.59,开放申购,开放赎回,,,,
24,2025-07-18,1.0946,3.8803,,,1,-0.23,开放申购,开放赎回,,,,
25,2025-07-17,1.0971,3.8828,,,1,0.89,开放申购,开放赎回,,,,
26,2025-07-16,1.0874,3.8731,,,1,0.25,开放申购,开放赎回,,,,
27,2025-07-15,1.0847,3.8704,,,1,0.04,开放申购,开放赎回,,,,
28,2025-07-14,1.0843,3.8700,,,1,0.14,开放申购,开放赎回,,,,
29,2025-07-11,1.0828,3.8685,,,1,0.41,开放申购,开放赎回,,,,
30,2025-07-10,1.0784,3.8641,,,1,-0.39,开放申购,开放赎回,,,,
31,2025-07-09,1.0826,3.8683,,,1,-0.51,开放申购,开放赎回,,,,
32,2025-07-08,1.0882,3.8739,,,1,1.17,开放申购,开放赎回,,,,
33,2025-07-07,1.0756,3.8613,,,1,-0.34,开放申购,开放赎回,,,,
34,2025-07-04,1.0793,3.8650,,,1,-0.49,开放申购,开放赎回,,,,
35,2025-07-03,1.0846,3.8703,,,1,1.24,开放申购,开放赎回,,,,
36,2025-07-02,1.0713,3.8570,,,1,-1.38,开放申购,开放赎回,,,,
37,2025-07-01,1.0863,3.8720,,,1,0.16,开放申购,开放赎回,,,,
38,2025-06-30,1.0846,3.8703,,,1,1.22,开放申购,开放赎回,,,,
39,2025-06-27,1.0715,3.8572,,,1,0.34,开放申购,开放赎回,,,,
40,2025-06-26,1.0679,3.8536,,,1,-0.33,开放申购,开放赎回,,,,
41,2025-06-25,1.0714,3.8571,,,1,1.78,开放申购,开放赎回,,,,
42,2025-06-24,1.0527,3.8384,,,1,1.42,开放申购,开放赎回,,,,
43,2025-06-23,1.0380,3.8237,,,1,1.23,开放申购,开放赎回,,,,
44,2025-06-20,1.0254,3.8111,,,1,-1.10,开放申购,开放赎回,,,,
45,2025-06-19,1.0368,3.8225,,,1,-0.62,开放申购,开放赎回,,,,
46,2025-06-18,1.0433,3.8290,,,1,0.56,开放申购,开放赎回,,,,
47,2025-06-17,1.0375,3.8232,,,1,0.66,开放申购,开放赎回,,,,
48,2025-06-16,1.0307,3.8164,,,1,1.62,开放申购,开放赎回,,,,
49,2025-06-13,1.0143,3.8000,,,1,-1.67,开放申购,开放赎回,,,,
50,2025-06-12,1.0315,3.8172,,,1,-0.02,开放申购,开放赎回,,,,
51,2025-06-11,1.0317,3.8174,,,1,0.80,开放申购,开放赎回,,,,
52,2025-06-10,1.0235,3.8092,,,1,-0.92,开放申购,开放赎回,,,,
53,2025-06-09,1.0330,3.8187,,,1,1.14,开放申购,开放赎回,,,,
54,2025-06-06,1.0214,3.8071,,,1,0.03,开放申购,开放赎回,,,,
55,2025-06-05,1.0211,3.8068,,,1,1.33,开放申购,开放赎回,,,,
56,2025-06-04,1.0077,3.7934,,,1,1.01,开放申购,开放赎回,,,,
57,2025-06-03,0.9976,3.7833,,,1,0.23,开放申购,开放赎回,,,,
58,2025-05-30,0.9953,3.7810,,,1,-1.33,开放申购,开放赎回,,,,
59,2025-05-29,1.0087,3.7944,,,1,1.63,开放申购,开放赎回,,,,
60,2025-05-28,0.9925,3.7782,,,1,-0.37,开放申购,开放赎回,,,,
61,2025-05-27,0.9962,3.7819,,,1,-0.54,开放申购,开放赎回,,,,
62,2025-05-26,1.0016,3.7873,,,1,1.18,开放申购,开放赎回,,,,
63,2025-05-23,0.9899,3.7756,,,1,-1.00,开放申购,开放赎回,,,,
64,2025-05-22,0.9999,3.7856,,,1,-0.76,开放申购,开放赎回,,,,
65,2025-05-21,1.0076,3.7933,,,1,-0.77,开放申购,开放赎回,,,,
66,2025-05-20,1.0154,3.8011,,,1,0.43,开放申购,开放赎回,,,,
67,2025-05-19,1.0111,3.7968,,,1,0.05,开放申购,开放赎回,,,,
68,2025-05-16,1.0106,3.7963,,,1,0.57,开放申购,开放赎回,,,,
69,2025-05-15,1.0049,3.7906,,,1,-1.61,开放申购,开放赎回,,,,
70,2025-05-14,1.0213,3.8070,,,1,-0.30,开放申购,开放赎回,,,,
71,2025-05-13,1.0244,3.8101,,,1,-0.10,开放申购,开放赎回,,,,
72,2025-05-12,1.0254,3.8111,,,1,1.16,开放申购,开放赎回,,,,
73,2025-05-09,1.0136,3.7993,,,1,-1.50,开放申购,开放赎回,,,,
74,2025-05-08,1.0290,3.8147,,,1,0.76,开放申购,开放赎回,,,,
75,2025-05-07,1.0212,3.8069,,,1,-0.42,开放申购,开放赎回,,,,
76,2025-05-06,1.0255,3.8112,,,1,1.86,开放申购,开放赎回,,,,
77,2025-04-30,1.0068,3.7925,,,1,1.73,开放申购,开放赎回,,,,
78,2025-04-29,0.9897,3.7754,,,1,1.06,开放申购,开放赎回,,,,
79,2025-04-28,0.9793,3.7650,,,1,-0.75,开放申购,开放赎回,,,,
80,2025-04-25,0.9867,3.7724,,,1,-0.33,开放申购,开放赎回,,,,
81,2025-04-24,0.9900,3.7757,,,1,-1.36,开放申购,开放赎回,,,,
82,2025-04-23,1.0037,3.7894,,,1,0.34,开放申购,开放赎回,,,,
83,2025-04-22,1.0003,3.7860,,,1,-0.88,开放申购,开放赎回,,,,
84,2025-04-21,1.0092,3.7949,,,1,1.87,开放申购,开放赎回,,,,
85,2025-04-18,0.9907,3.7764,,,1,-0.62,开放申购,开放赎回,,,,
86,2025-04-17,0.9969,3.7826,,,1,0.45,开放申购,开放赎回,,,,
87,2025-04-16,0.9924,3.7781,,,1,-1.19,开放申购,开放赎回,,,,
88,2025-04-15,1.0044,3.7901,,,1,-0.38,开放申购,开放赎回,,,,
89,2025-04-14,1.0082,3.7939,,,1,0.98,开放申购,开放赎回,,,,
90,2025-04-11,0.9984,3.7841,,,1,0.94,开放申购,开放赎回,,,,
91,2025-04-10,0.9891,3.7748,,,1,2.14,开放申购,开放赎回,,,,
92,2025-04-09,0.9684,3.7541,,,1,2.20,开放申购,开放赎回,,,,
93,2025-04-08,0.9476,3.7333,,,1,1.51,开放申购,开放赎回,,,,
94,2025-04-07,0.9335,3.7192,,,1,-11.01,开放申购,开放赎回,,,,
95,2025-04-03,1.0490,3.8347,,,1,-1.80,开放申购,开放赎回,,,,
96,2025-04-02,1.0682,3.8539,,,1,0.08,开放申购,开放赎回,,,,
97,2025-04-01,1.0673,3.8530,,,1,0.64,开放申购,开放赎回,,,,
98,2025-03-31,1.0605,3.8462,,,1,-0.02,开放申购,开放赎回,,,,
99,2025-03-28,1.0607,3.8464,,,1,-0.26,开放申购,开放赎回,,,,
100,2025-03-27,1.0635,3.8492,,,1,0.07,开放申购,开放赎回,,,,
101,2025-03-26,1.0628,3.8485,,,1,0.73,开放申购,开放赎回,,,,
102,2025-03-25,1.0551,3.8408,,,1,-0.23,开放申购,开放赎回,,,,
103,2025-03-24,1.0575,3.8432,,,1,-0.66,开放申购,开放赎回,,,,
104,2025-03-21,1.0645,3.8502,,,1,-2.09,开放申购,开放赎回,,,,
105,2025-03-20,1.0872,3.8729,,,1,-0.62,开放申购,开放赎回,,,,
106,2025-03-19,1.0940,3.8797,,,1,-1.27,开放申购,开放赎回,,,,
107,2025-03-18,1.1081,3.8938,,,1,-0.40,开放申购,开放赎回,,,,
108,2025-03-17,1.1126,3.8983,,,1,-0.45,开放申购,开放赎回,,,,
109,2025-03-14,1.1176,3.9033,,,1,1.85,开放申购,开放赎回,,,,
110,2025-03-13,1.0973,3.8830,,,1,-2.16,开放申购,开放赎回,,,,
111,2025-03-12,1.1215,3.9072,,,1,0.30,开放申购,开放赎回,,,,
112,2025-03-11,1.1181,3.9038,,,1,-0.12,开放申购,开放赎回,,,,
113,2025-03-10,1.1194,3.9051,,,1,0.49,开放申购,开放赎回,,,,
114,2025-03-07,1.1139,3.8996,,,1,-1.56,开放申购,开放赎回,,,,
115,2025-03-06,1.1316,3.9173,,,1,2.40,开放申购,开放赎回,,,,
116,2025-03-05,1.1051,3.8908,,,1,0.22,开放申购,开放赎回,,,,
117,2025-03-04,1.1027,3.8884,,,1,0.97,开放申购,开放赎回,,,,
118,2025-03-03,1.0921,3.8778,,,1,0.82,开放申购,开放赎回,,,,
119,2025-02-28,1.0832,3.8689,,,1,-4.53,开放申购,开放赎回,,,,
120,2025-02-27,1.1346,3.9203,,,1,-0.34,开放申购,开放赎回,,,,
121,2025-02-26,1.1385,3.9242,,,1,0.80,开放申购,开放赎回,,,,
122,2025-02-25,1.1295,3.9152,,,1,-0.33,开放申购,开放赎回,,,,
123,2025-02-24,1.1332,3.9189,,,1,-0.67,开放申购,开放赎回,,,,
124,2025-02-21,1.1409,3.9266,,,1,2.50,开放申购,开放赎回,,,,
125,2025-02-20,1.1131,3.8988,,,1,0.51,开放申购,开放赎回,,,,
126,2025-02-19,1.1074,3.8931,,,1,2.58,开放申购,开放赎回,,,,
127,2025-02-18,1.0796,3.8653,,,1,-3.89,开放申购,开放赎回,,,,
128,2025-02-17,1.1233,3.9090,,,1,-0.55,开放申购,开放赎回,,,,
129,2025-02-14,1.1295,3.9152,,,1,1.65,开放申购,开放赎回,,,,
130,2025-02-13,1.1112,3.8969,,,1,-0.43,开放申购,开放赎回,,,,
131,2025-02-12,1.1160,3.9017,,,1,1.80,开放申购,开放赎回,,,,
