,FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
41,2025-06-25,2.8535,2.8735,1.08,开放申购,开放赎回,,,1,,,,
42,2025-06-24,2.8229,2.8429,1.95,开放申购,开放赎回,,,1,,,,
43,2025-06-23,2.7688,2.7888,0.72,开放申购,开放赎回,,,1,,,,
44,2025-06-20,2.7491,2.7691,-1.35,开放申购,开放赎回,,,1,,,,
45,2025-06-19,2.7867,2.8067,-2.43,开放申购,开放赎回,,,1,,,,
46,2025-06-18,2.8560,2.8760,-0.70,开放申购,开放赎回,,,1,,,,
47,2025-06-17,2.8762,2.8962,0.66,开放申购,开放赎回,,,1,,,,
48,2025-06-16,2.8573,2.8773,0.79,开放申购,开放赎回,,,1,,,,
49,2025-06-13,2.8349,2.8549,-0.32,开放申购,开放赎回,,,1,,,,
50,2025-06-12,2.8440,2.8640,0.03,开放申购,开放赎回,,,1,,,,
51,2025-06-11,2.8431,2.8631,0.41,开放申购,开放赎回,,,1,,,,
52,2025-06-10,2.8316,2.8516,0.38,开放申购,开放赎回,,,1,,,,
53,2025-06-09,2.8210,2.8410,1.28,开放申购,开放赎回,,,1,,,,
54,2025-06-06,2.7853,2.8053,0.38,开放申购,开放赎回,,,1,,,,
55,2025-06-05,2.7747,2.7947,0.10,开放申购,开放赎回,,,1,,,,
56,2025-06-04,2.7719,2.7919,0.25,开放申购,开放赎回,,,1,,,,
57,2025-06-03,2.7649,2.7849,0.72,开放申购,开放赎回,,,1,,,,
58,2025-05-30,2.7452,2.7652,-0.55,开放申购,开放赎回,,,1,,,,
59,2025-05-29,2.7604,2.7804,0.15,开放申购,开放赎回,,,1,,,,
60,2025-05-28,2.7563,2.7763,-0.13,开放申购,开放赎回,,,1,,,,
61,2025-05-27,2.7599,2.7799,0.40,开放申购,开放赎回,,,1,,,,
62,2025-05-26,2.7489,2.7689,1.68,开放申购,开放赎回,,,1,,,,
63,2025-05-23,2.7036,2.7236,-1.49,开放申购,开放赎回,,,1,,,,
64,2025-05-22,2.7445,2.7645,-0.07,开放申购,开放赎回,,,1,,,,
65,2025-05-21,2.7463,2.7663,0.58,开放申购,开放赎回,,,1,,,,
66,2025-05-20,2.7304,2.7504,1.25,开放申购,开放赎回,,,1,,,,
67,2025-05-19,2.6967,2.7167,0.88,开放申购,开放赎回,,,1,,,,
68,2025-05-16,2.6732,2.6932,0.27,开放申购,开放赎回,,,1,,,,
69,2025-05-15,2.6660,2.6860,-0.62,开放申购,开放赎回,,,1,,,,
70,2025-05-14,2.6827,2.7027,-0.52,开放申购,开放赎回,,,1,,,,
71,2025-05-13,2.6966,2.7166,0.36,开放申购,开放赎回,,,1,,,,
72,2025-05-12,2.6868,2.7068,1.24,开放申购,开放赎回,,,1,,,,
73,2025-05-09,2.6540,2.6740,-1.37,开放申购,开放赎回,,,1,,,,
74,2025-05-08,2.6910,2.7110,0.07,开放申购,开放赎回,,,1,,,,
75,2025-05-07,2.6892,2.7092,-0.17,开放申购,开放赎回,,,1,,,,
76,2025-05-06,2.6937,2.7137,2.20,开放申购,开放赎回,,,1,,,,
77,2025-04-30,2.6358,2.6558,-0.35,开放申购,开放赎回,,,1,,,,
78,2025-04-29,2.6451,2.6651,0.72,开放申购,开放赎回,,,1,,,,
79,2025-04-28,2.6263,2.6463,-0.14,开放申购,开放赎回,,,1,,,,
80,2025-04-25,2.6299,2.6499,-0.66,开放申购,开放赎回,,,1,,,,
81,2025-04-24,2.6475,2.6675,-0.39,开放申购,开放赎回,,,1,,,,
82,2025-04-23,2.6579,2.6779,0.54,开放申购,开放赎回,,,1,,,,
83,2025-04-22,2.6435,2.6635,0.11,开放申购,开放赎回,,,1,,,,
84,2025-04-21,2.6406,2.6606,1.14,开放申购,开放赎回,,,1,,,,
85,2025-04-18,2.6109,2.6309,-1.12,开放申购,开放赎回,,,1,,,,
86,2025-04-17,2.6405,2.6605,0.91,开放申购,开放赎回,,,1,,,,
87,2025-04-16,2.6166,2.6366,0.57,开放申购,开放赎回,,,1,,,,
88,2025-04-15,2.6017,2.6217,-0.10,开放申购,开放赎回,,,1,,,,
89,2025-04-14,2.6043,2.6243,0.97,开放申购,开放赎回,,,1,,,,
90,2025-04-11,2.5793,2.5993,1.35,开放申购,开放赎回,,,1,,,,
91,2025-04-10,2.5450,2.5650,2.30,开放申购,开放赎回,,,1,,,,
92,2025-04-09,2.4877,2.5077,2.35,开放申购,开放赎回,,,1,,,,
93,2025-04-08,2.4307,2.4507,-0.23,开放申购,开放赎回,,,1,,,,
94,2025-04-07,2.4362,2.4562,-9.40,开放申购,开放赎回,,,1,,,,
95,2025-04-03,2.6891,2.7091,-0.43,开放申购,开放赎回,,,1,,,,
96,2025-04-02,2.7008,2.7208,0.24,开放申购,开放赎回,,,1,,,,
97,2025-04-01,2.6943,2.7143,1.24,开放申购,开放赎回,,,1,,,,
98,2025-03-31,2.6613,2.6813,-1.07,开放申购,开放赎回,,,1,,,,
99,2025-03-28,2.6900,2.7100,-0.29,开放申购,开放赎回,,,1,,,,
100,2025-03-27,2.6977,2.7177,-0.60,开放申购,开放赎回,,,1,,,,
101,2025-03-26,2.7141,2.7341,0.27,开放申购,开放赎回,,,1,,,,
102,2025-03-25,2.7068,2.7268,0.31,开放申购,开放赎回,,,1,,,,
103,2025-03-24,2.6984,2.7184,0.14,开放申购,开放赎回,,,1,,,,
104,2025-03-21,2.6946,2.7146,-1.55,开放申购,开放赎回,,,1,,,,
105,2025-03-20,2.7371,2.7571,0.08,开放申购,开放赎回,,,1,,,,
106,2025-03-19,2.7348,2.7548,0.18,开放申购,开放赎回,,,1,,,,
107,2025-03-18,2.7299,2.7499,2.62,开放申购,开放赎回,,,1,,,,
108,2025-03-17,2.6601,2.6801,0.23,开放申购,开放赎回,,,1,,,,
109,2025-03-14,2.6539,2.6739,0.39,开放申购,开放赎回,,,1,,,,
110,2025-03-13,2.6435,2.6635,0.39,开放申购,开放赎回,,,1,,,,
111,2025-03-12,2.6333,2.6533,1.21,开放申购,开放赎回,,,1,,,,
112,2025-03-11,2.6017,2.6217,0.33,开放申购,开放赎回,,,1,,,,
113,2025-03-10,2.5932,2.6132,-0.37,开放申购,开放赎回,,,1,,,,
114,2025-03-07,2.6029,2.6229,0.67,开放申购,开放赎回,,,1,,,,
115,2025-03-06,2.5857,2.6057,1.64,开放申购,开放赎回,,,1,,,,
116,2025-03-05,2.5440,2.5640,0.53,开放申购,开放赎回,,,1,,,,
117,2025-03-04,2.5306,2.5506,1.05,开放申购,开放赎回,,,1,,,,
118,2025-03-03,2.5043,2.5243,0.96,开放申购,开放赎回,,,1,,,,
119,2025-02-28,2.4804,2.5004,-1.67,开放申购,开放赎回,,,1,,,,
120,2025-02-27,2.5226,2.5426,-0.10,开放申购,开放赎回,,,1,,,,
121,2025-02-26,2.5251,2.5451,1.31,开放申购,开放赎回,,,1,,,,
122,2025-02-25,2.4925,2.5125,-0.49,开放申购,开放赎回,,,1,,,,
123,2025-02-24,2.5048,2.5248,0.26,开放申购,开放赎回,,,1,,,,
124,2025-02-21,2.4984,2.5184,0.10,开放申购,开放赎回,,,1,,,,
125,2025-02-20,2.4960,2.5160,0.90,开放申购,开放赎回,,,1,,,,
126,2025-02-19,2.4738,2.4938,0.77,开放申购,开放赎回,,,1,,,,
127,2025-02-18,2.4548,2.4748,-0.79,开放申购,开放赎回,,,1,,,,
128,2025-02-17,2.4743,2.4943,-1.07,开放申购,开放赎回,,,1,,,,
129,2025-02-14,2.5010,2.5210,-0.73,开放申购,开放赎回,,,1,,,,
130,2025-02-13,2.5193,2.5393,-0.78,开放申购,开放赎回,,,1,,,,
131,2025-02-12,2.5392,2.5592,-0.58,开放申购,开放赎回,,,1,,,,
132,2025-02-11,2.5539,2.5739,-0.27,开放申购,开放赎回,,,1,,,,
133,2025-02-10,2.5607,2.5807,1.59,开放申购,开放赎回,,,1,,,,
134,2025-02-07,2.5205,2.5405,1.07,开放申购,开放赎回,,,1,,,,
135,2025-02-06,2.4939,2.5139,0.69,开放申购,开放赎回,,,1,,,,
136,2025-02-05,2.4767,2.4967,3.02,开放申购,开放赎回,,,1,,,,
137,2025-01-27,2.4040,2.4240,-0.82,开放申购,开放赎回,,,1,,,,
138,2025-01-24,2.4239,2.4439,1.40,开放申购,开放赎回,,,1,,,,
139,2025-01-23,2.3905,2.4105,-0.16,开放申购,开放赎回,,,1,,,,
140,2025-01-22,2.3944,2.4144,0.08,开放申购,开放赎回,,,1,,,,
141,2025-01-21,2.3926,2.4126,-0.92,开放申购,开放赎回,,,1,,,,
142,2025-01-20,2.4149,2.4349,0.11,开放申购,开放赎回,,,1,,,,
143,2025-01-17,2.4123,2.4323,0.84,开放申购,开放赎回,,,1,,,,
144,2025-01-16,2.3921,2.4121,1.42,开放申购,开放赎回,,,1,,,,
145,2025-01-15,2.3586,2.3786,-1.11,开放申购,开放赎回,,,1,,,,
146,2025-01-14,2.3850,2.4050,1.98,开放申购,开放赎回,,,1,,,,
147,2025-01-13,2.3386,2.3586,1.21,开放申购,开放赎回,,,1,,,,
148,2025-01-10,2.3106,2.3306,-1.29,开放申购,开放赎回,,,1,,,,
149,2025-01-09,2.3409,2.3609,0.08,开放申购,开放赎回,,,1,,,,
150,2025-01-08,2.3390,2.3590,-0.62,开放申购,开放赎回,,,1,,,,
151,2025-01-07,2.3537,2.3737,1.44,开放申购,开放赎回,,,1,,,,
152,2025-01-06,2.3203,2.3403,0.19,开放申购,开放赎回,,,1,,,,
153,2025-01-03,2.3158,2.3358,-1.33,开放申购,开放赎回,,,1,,,,
154,2025-01-02,2.3471,2.3671,-0.98,开放申购,开放赎回,,,1,,,,
155,2024-12-31,2.3704,2.3904,-1.09,开放申购,开放赎回,,,1,,,,
156,2024-12-30,2.3966,2.4166,-0.48,开放申购,开放赎回,,,1,,,,
157,2024-12-27,2.4081,2.4281,-0.18,开放申购,开放赎回,,,1,,,,
158,2024-12-26,2.4124,2.4324,0.59,开放申购,开放赎回,,,1,,,,
159,2024-12-25,2.3982,2.4182,-0.04,开放申购,开放赎回,,,1,,,,
160,2024-12-24,2.3991,2.4191,0.94,开放申购,开放赎回,,,1,,,,
161,2024-12-23,2.3768,2.3968,-1.70,开放申购,开放赎回,,,1,,,,
162,2024-12-20,2.4179,2.4379,-0.20,开放申购,开放赎回,,,1,,,,
163,2024-12-19,2.4228,2.4428,-0.43,开放申购,开放赎回,,,1,,,,
164,2024-12-18,2.4333,2.4533,0.03,开放申购,开放赎回,,,1,,,,
165,2024-12-17,2.4325,2.4525,-2.44,开放申购,开放赎回,,,1,,,,
166,2024-12-16,2.4933,2.5133,-0.93,开放申购,开放赎回,,,1,,,,
167,2024-12-13,2.5168,2.5368,-2.18,开放申购,开放赎回,,,1,,,,
168,2024-12-12,2.5728,2.5928,0.61,开放申购,开放赎回,,,1,,,,
169,2024-12-11,2.5571,2.5771,1.38,开放申购,开放赎回,,,1,,,,
170,2024-12-10,2.5224,2.5424,0.26,开放申购,开放赎回,,,1,,,,
171,2024-12-09,2.5159,2.5359,0.06,开放申购,开放赎回,,,1,,,,
172,2024-12-06,2.5143,2.5343,1.28,开放申购,开放赎回,,,1,,,,
173,2024-12-05,2.4826,2.5026,0.59,开放申购,开放赎回,,,1,,,,
174,2024-12-04,2.4680,2.4880,-1.47,开放申购,开放赎回,,,1,,,,
175,2024-12-03,2.5047,2.5247,-0.23,开放申购,开放赎回,,,1,,,,
176,2024-12-02,2.5105,2.5305,1.72,开放申购,开放赎回,,,1,,,,
177,2024-11-29,2.4680,2.4880,1.82,开放申购,开放赎回,,,1,,,,
178,2024-11-28,2.4238,2.4438,0.17,开放申购,开放赎回,,,1,,,,
179,2024-11-27,2.4198,2.4398,0.93,开放申购,开放赎回,,,1,,,,
180,2024-11-26,2.3974,2.4174,-1.24,开放申购,开放赎回,,,1,,,,
181,2024-11-25,2.4276,2.4476,0.78,开放申购,开放赎回,,,1,,,,
182,2024-11-22,2.4089,2.4289,-2.60,开放申购,开放赎回,,,1,,,,
183,2024-11-21,2.4732,2.4932,0.28,开放申购,开放赎回,,,1,,,,
184,2024-11-20,2.4662,2.4862,2.22,开放申购,开放赎回,,,1,,,,
185,2024-11-19,2.4126,2.4326,1.51,开放申购,开放赎回,,,1,,,,
186,2024-11-18,2.3766,2.3966,-1.97,开放申购,开放赎回,,,1,,,,
187,2024-11-15,2.4244,2.4444,-1.13,开放申购,开放赎回,,,1,,,,
188,2024-11-14,2.4522,2.4722,-0.95,开放申购,开放赎回,,,1,,,,
189,2024-11-13,2.4757,2.4957,0.46,开放申购,开放赎回,,,1,,,,
190,2024-11-12,2.4643,2.4843,-1.22,开放申购,开放赎回,,,1,,,,
191,2024-11-11,2.4948,2.5148,-0.32,开放申购,开放赎回,,,1,,,,
192,2024-11-08,2.5029,2.5229,-0.71,开放申购,开放赎回,,,1,,,,
193,2024-11-07,2.5209,2.5409,0.81,开放申购,开放赎回,,,1,,,,
194,2024-11-06,2.5007,2.5207,-0.19,开放申购,开放赎回,,,1,,,,
195,2024-11-05,2.5054,2.5254,1.54,开放申购,开放赎回,,,1,,,,
196,2024-11-04,2.4674,2.4874,0.41,开放申购,开放赎回,,,1,,,,
197,2024-11-01,2.4573,2.4773,0.14,开放申购,开放赎回,,,1,,,,
198,2024-10-31,2.4538,2.4738,0.47,开放申购,开放赎回,,,1,,,,
199,2024-10-30,2.4422,2.4622,-0.26,开放申购,开放赎回,,,1,,,,
200,2024-10-29,2.4486,2.4686,-1.91,开放申购,开放赎回,,,1,,,,
201,2024-10-28,2.4962,2.5162,1.70,开放申购,开放赎回,,,1,,,,
202,2024-10-25,2.4545,2.4745,0.67,开放申购,开放赎回,,,1,,,,
203,2024-10-24,2.4382,2.4582,-0.96,开放申购,开放赎回,,,1,,,,
204,2024-10-23,2.4618,2.4818,0.57,开放申购,开放赎回,,,1,,,,
205,2024-10-22,2.4478,2.4678,0.04,开放申购,开放赎回,,,1,,,,
206,2024-10-21,2.4467,2.4667,0.71,开放申购,开放赎回,,,1,,,,
207,2024-10-18,2.4295,2.4495,2.40,开放申购,开放赎回,,,1,,,,
208,2024-10-17,2.3726,2.3926,-0.69,开放申购,开放赎回,,,1,,,,
209,2024-10-16,2.3892,2.4092,1.07,开放申购,开放赎回,,,1,,,,
210,2024-10-15,2.3638,2.3838,-2.46,开放申购,开放赎回,,,1,,,,
211,2024-10-14,2.4233,2.4433,4.21,开放申购,开放赎回,,,1,,,,
212,2024-10-11,2.3254,2.3454,-1.39,开放申购,开放赎回,,,1,,,,
213,2024-10-10,2.3582,2.3782,1.00,开放申购,开放赎回,,,1,,,,
214,2024-10-09,2.3348,2.3548,-10.04,开放申购,开放赎回,,,1,,,,
215,2024-10-08,2.5953,2.6153,5.47,开放申购,开放赎回,,,1,,,,
216,2024-09-30,2.4606,2.4806,9.64,开放申购,开放赎回,,,1,,,,
217,2024-09-27,2.2443,2.2643,3.90,开放申购,开放赎回,,,1,,,,
218,2024-09-26,2.1601,2.1801,2.78,开放申购,开放赎回,,,1,,,,
219,2024-09-25,2.1017,2.1217,0.94,开放申购,开放赎回,,,1,,,,
220,2024-09-24,2.0821,2.1021,2.97,开放申购,开放赎回,,,1,,,,
221,2024-09-23,2.0221,2.0421,1.06,开放申购,开放赎回,,,1,,,,
222,2024-09-20,2.0008,2.0208,1.00,开放申购,开放赎回,,,1,,,,
223,2024-09-19,1.9809,2.0009,1.67,开放申购,开放赎回,,,1,,,,
224,2024-09-18,1.9484,1.9684,0.39,开放申购,开放赎回,,,1,,,,
225,2024-09-13,1.9409,1.9609,0.10,开放申购,开放赎回,,,1,,,,
226,2024-09-12,1.9390,1.9590,-0.48,开放申购,开放赎回,,,1,,,,
227,2024-09-11,1.9484,1.9684,-0.44,开放申购,开放赎回,,,1,,,,
228,2024-09-10,1.9571,1.9771,0.51,开放申购,开放赎回,,,1,,,,
229,2024-09-09,1.9472,1.9672,-1.48,开放申购,开放赎回,,,1,,,,
230,2024-09-06,1.9765,1.9965,-0.56,开放申购,开放赎回,,,1,,,,
231,2024-09-05,1.9877,2.0077,-0.08,开放申购,开放赎回,,,1,,,,
232,2024-09-04,1.9892,2.0092,-2.12,开放申购,开放赎回,,,1,,,,
233,2024-09-03,2.0322,2.0522,-0.38,开放申购,开放赎回,,,1,,,,
234,2024-09-02,2.0400,2.0600,-1.42,开放申购,开放赎回,,,1,,,,
235,2024-08-30,2.0694,2.0894,0.75,开放申购,开放赎回,,,1,,,,
236,2024-08-29,2.0539,2.0739,0.86,开放申购,开放赎回,,,1,,,,
237,2024-08-28,2.0364,2.0564,0.80,开放申购,开放赎回,,,1,,,,
238,2024-08-27,2.0203,2.0403,-0.24,开放申购,开放赎回,,,1,,,,
239,2024-08-26,2.0252,2.0452,0.91,开放申购,开放赎回,,,1,,,,
240,2024-08-23,2.0070,2.0270,-0.65,开放申购,开放赎回,,,1,,,,
241,2024-08-22,2.0201,2.0401,-1.77,开放申购,开放赎回,,,1,,,,
242,2024-08-21,2.0565,2.0765,0.87,开放申购,开放赎回,,,1,,,,
243,2024-08-20,2.0388,2.0588,-2.87,开放申购,开放赎回,,,1,,,,
244,2024-08-19,2.0991,2.1191,2.38,开放申购,开放赎回,,,1,,,,
245,2024-08-16,2.0504,2.0704,-1.09,开放申购,开放赎回,,,1,,,,
246,2024-08-15,2.0731,2.0931,0.05,开放申购,开放赎回,,,1,,,,
247,2024-08-14,2.0720,2.0920,-1.75,开放申购,开放赎回,,,1,,,,
248,2024-08-13,2.1089,2.1289,0.56,开放申购,开放赎回,,,1,,,,
249,2024-08-12,2.0972,2.1172,0.28,开放申购,开放赎回,,,1,,,,
250,2024-08-09,2.0914,2.1114,-0.27,开放申购,开放赎回,,,1,,,,
251,2024-08-08,2.0971,2.1171,-0.90,开放申购,开放赎回,,,1,,,,
252,2024-08-07,2.1162,2.1362,0.13,开放申购,开放赎回,,,1,,,,
253,2024-08-06,2.1135,2.1335,0.18,开放申购,开放赎回,,,1,,,,
254,2024-08-05,2.1098,2.1298,-2.76,开放申购,开放赎回,,,1,,,,
255,2024-08-02,2.1697,2.1897,-0.17,开放申购,开放赎回,,,1,,,,
256,2024-08-01,2.1735,2.1935,-0.03,开放申购,开放赎回,,,1,,,,
257,2024-07-31,2.1741,2.1941,3.68,开放申购,开放赎回,,,1,,,,
258,2024-07-30,2.0970,2.1170,0.13,开放申购,开放赎回,,,1,,,,
259,2024-07-29,2.0943,2.1143,-0.55,开放申购,开放赎回,,,1,,,,
260,2024-07-26,2.1059,2.1259,1.15,开放申购,开放赎回,,,1,,,,
261,2024-07-25,2.0820,2.1020,-1.70,开放申购,开放赎回,,,1,,,,
262,2024-07-24,2.1180,2.1380,-0.35,开放申购,开放赎回,,,1,,,,
263,2024-07-23,2.1254,2.1454,-3.14,开放申购,开放赎回,,,1,,,,
264,2024-07-22,2.1944,2.2144,-1.29,开放申购,开放赎回,,,1,,,,
265,2024-07-19,2.2231,2.2431,-2.20,开放申购,开放赎回,,,1,,,,
266,2024-07-18,2.2731,2.2931,0.00,开放申购,开放赎回,,,1,,,,
267,2024-07-17,2.2730,2.2930,-1.36,开放申购,开放赎回,,,1,,,,
268,2024-07-16,2.3044,2.3244,1.00,开放申购,开放赎回,,,1,,,,
269,2024-07-15,2.2815,2.3015,0.21,开放申购,开放赎回,,,1,,,,
270,2024-07-12,2.2768,2.2968,-2.56,开放申购,开放赎回,,,1,,,,
271,2024-07-11,2.3367,2.3567,3.15,开放申购,开放赎回,,,1,,,,
272,2024-07-10,2.2654,2.2854,-0.83,开放申购,开放赎回,,,1,,,,
273,2024-07-09,2.2844,2.3044,2.88,开放申购,开放赎回,,,1,,,,
274,2024-07-08,2.2205,2.2405,-2.01,开放申购,开放赎回,,,1,,,,
275,2024-07-05,2.2660,2.2860,2.75,开放申购,开放赎回,,,1,,,,
276,2024-07-04,2.2053,2.2253,-1.56,开放申购,开放赎回,,,1,,,,
277,2024-07-03,2.2402,2.2602,-0.30,开放申购,开放赎回,,,1,,,,
278,2024-07-02,2.2470,2.2670,-0.76,开放申购,开放赎回,,,1,,,,
279,2024-07-01,2.2641,2.2841,2.92,开放申购,开放赎回,,,1,,,,
280,2024-06-30,2.1998,2.2198,-0.01,开放申购,开放赎回,,,0,,,,
281,2024-06-28,2.2001,2.2201,1.42,开放申购,开放赎回,,,1,,,,
282,2024-06-27,2.1692,2.1892,-2.86,开放申购,开放赎回,,,1,,,,
283,2024-06-26,2.2331,2.2531,0.43,开放申购,开放赎回,,,1,,,,
284,2024-06-25,2.2235,2.2435,0.58,开放申购,开放赎回,,,1,,,,
285,2024-06-24,2.2107,2.2307,-3.32,开放申购,开放赎回,,,1,,,,
286,2024-06-21,2.2867,2.3067,0.52,开放申购,开放赎回,,,1,,,,
287,2024-06-20,2.2749,2.2949,-0.44,开放申购,开放赎回,,,1,,,,
288,2024-06-19,2.2850,2.3050,-0.30,开放申购,开放赎回,,,1,,,,
289,2024-06-18,2.2919,2.3119,1.84,开放申购,开放赎回,,,1,,,,
290,2024-06-17,2.2505,2.2705,-1.39,开放申购,开放赎回,,,1,,,,
291,2024-06-14,2.2822,2.3022,0.16,开放申购,开放赎回,,,1,,,,
292,2024-06-13,2.2785,2.2985,-2.17,开放申购,开放赎回,,,1,,,,
293,2024-06-12,2.3291,2.3491,0.91,开放申购,开放赎回,,,1,,,,
294,2024-06-11,2.3080,2.3280,-2.53,开放申购,开放赎回,,,1,,,,
295,2024-06-07,2.3679,2.3879,1.13,开放申购,开放赎回,,,1,,,,
296,2024-06-06,2.3415,2.3615,1.44,开放申购,开放赎回,,,1,,,,
297,2024-06-05,2.3082,2.3282,-1.87,开放申购,开放赎回,,,1,,,,
298,2024-06-04,2.3521,2.3721,1.30,开放申购,开放赎回,,,1,,,,
299,2024-06-03,2.3219,2.3419,-2.59,开放申购,开放赎回,,,1,,,,
300,2024-05-31,2.3836,2.4036,-0.69,开放申购,开放赎回,,,1,,,,
301,2024-05-30,2.4001,2.4201,-2.84,开放申购,开放赎回,,,1,,,,
302,2024-05-29,2.4702,2.4902,2.10,开放申购,开放赎回,,,1,,,,
303,2024-05-28,2.4193,2.4393,0.76,开放申购,开放赎回,,,1,,,,
304,2024-05-27,2.4010,2.4210,1.62,开放申购,开放赎回,,,1,,,,
305,2024-05-24,2.3628,2.3828,0.11,开放申购,开放赎回,,,1,,,,
306,2024-05-23,2.3601,2.3801,-3.76,开放申购,开放赎回,,,1,,,,
307,2024-05-22,2.4524,2.4724,-0.32,开放申购,开放赎回,,,1,,,,
308,2024-05-21,2.4603,2.4803,-2.50,开放申购,开放赎回,,,1,,,,
309,2024-05-20,2.5233,2.5433,5.73,开放申购,开放赎回,,,1,,,,
310,2024-05-17,2.3866,2.4066,0.53,开放申购,开放赎回,,,1,,,,
311,2024-05-16,2.3740,2.3940,-0.70,开放申购,开放赎回,,,1,,,,
312,2024-05-15,2.3907,2.4107,-0.05,开放申购,开放赎回,,,1,,,,
313,2024-05-14,2.3919,2.4119,-0.61,开放申购,开放赎回,,,1,,,,
314,2024-05-13,2.4065,2.4265,-1.04,开放申购,开放赎回,,,1,,,,
315,2024-05-10,2.4318,2.4518,0.64,开放申购,开放赎回,,,1,,,,
316,2024-05-09,2.4164,2.4364,2.42,开放申购,开放赎回,,,1,,,,
317,2024-05-08,2.3592,2.3792,0.84,开放申购,开放赎回,,,1,,,,
318,2024-05-07,2.3395,2.3595,0.14,开放申购,开放赎回,,,1,,,,
319,2024-05-06,2.3363,2.3563,2.30,开放申购,开放赎回,,,1,,,,
320,2024-04-30,2.2837,2.3037,-1.47,开放申购,开放赎回,,,1,,,,
321,2024-04-29,2.3178,2.3378,0.87,开放申购,开放赎回,,,1,,,,
322,2024-04-26,2.2977,2.3177,1.56,开放申购,开放赎回,,,1,,,,
323,2024-04-25,2.2624,2.2824,-0.20,开放申购,开放赎回,,,1,,,,
324,2024-04-24,2.2670,2.2870,1.65,开放申购,开放赎回,,,1,,,,
325,2024-04-23,2.2303,2.2503,-2.10,开放申购,开放赎回,,,1,,,,
