,FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
29,2025-07-11,1.4956,1.8506,-0.78,场内买入,场内卖出,,,1,,,,
30,2025-07-10,1.5073,1.8623,0.69,场内买入,场内卖出,,,1,,,,
31,2025-07-09,1.4970,1.8520,0.24,场内买入,场内卖出,,,1,,,,
32,2025-07-08,1.4934,1.8484,-0.15,场内买入,场内卖出,,,1,,,,
33,2025-07-07,1.4956,1.8506,0.15,场内买入,场内卖出,,,1,,,,
34,2025-07-04,1.4934,1.8484,0.91,场内买入,场内卖出,,,1,,,,
35,2025-07-03,1.4800,1.8350,0.00,场内买入,场内卖出,,,1,,,,
36,2025-07-02,1.4800,1.8350,0.74,场内买入,场内卖出,,,1,,,,
37,2025-07-01,1.4691,1.8241,0.76,场内买入,场内卖出,,,1,,,,
38,2025-06-30,1.4580,1.8130,-0.18,场内买入,场内卖出,,,1,,,,
39,2025-06-27,1.4606,1.8156,-1.00,场内买入,场内卖出,,,1,,,,
40,2025-06-26,1.4754,1.8304,0.20,场内买入,场内卖出,,,1,,,,
41,2025-06-25,1.4725,1.8275,0.46,场内买入,场内卖出,,,1,,,,
42,2025-06-24,1.4658,1.8208,0.34,场内买入,场内卖出,,,1,,,,
43,2025-06-23,1.4609,1.8159,0.11,场内买入,场内卖出,,,1,,,,
44,2025-06-20,1.4593,1.8143,0.72,场内买入,场内卖出,,,1,,,,
45,2025-06-19,1.4488,1.8038,-0.34,场内买入,场内卖出,,,1,,,,
46,2025-06-18,1.4538,1.8088,0.26,场内买入,场内卖出,,,1,,,,
47,2025-06-17,1.4500,1.8050,-0.06,场内买入,场内卖出,,,1,,,,
48,2025-06-16,1.4508,1.8058,0.28,场内买入,场内卖出,,,1,,,,
49,2025-06-13,1.4467,1.8017,-0.53,场内买入,场内卖出,,,1,,,,
50,2025-06-12,1.4544,1.8094,0.07,场内买入,场内卖出,,,1,,,,
51,2025-06-11,1.4534,1.8084,0.27,场内买入,场内卖出,,,1,,,,
52,2025-06-10,1.4495,1.8045,-0.01,场内买入,场内卖出,,,1,,,,
53,2025-06-09,1.4497,1.8047,0.19,场内买入,场内卖出,,,1,,,,
54,2025-06-06,1.4470,1.8020,0.14,场内买入,场内卖出,,,1,,,,
55,2025-06-05,1.4450,1.8000,-0.66,场内买入,场内卖出,,,1,,,,
56,2025-06-04,1.4546,1.8096,0.26,场内买入,场内卖出,,,1,,,,
57,2025-06-03,1.4509,1.8059,0.48,场内买入,场内卖出,,,1,,,,
58,2025-05-30,1.4440,1.7990,0.44,场内买入,场内卖出,,,1,,,,
59,2025-05-29,1.4377,1.7927,-0.13,场内买入,场内卖出,,,1,,,,
60,2025-05-28,1.4395,1.7945,0.32,场内买入,场内卖出,,,1,,,,
61,2025-05-27,1.4349,1.7899,0.11,场内买入,场内卖出,,,1,,,,
62,2025-05-26,1.4333,1.7883,-0.62,场内买入,场内卖出,,,1,,,,
63,2025-05-23,1.4423,1.7973,-0.86,场内买入,场内卖出,,,1,,,,
64,2025-05-22,1.4548,1.8098,0.28,场内买入,场内卖出,,,1,,,,
65,2025-05-21,1.4508,1.8058,0.72,场内买入,场内卖出,,,1,,,,
66,2025-05-20,1.4405,1.7955,0.33,场内买入,场内卖出,,,1,,,,
67,2025-05-19,1.4357,1.7907,0.33,场内买入,场内卖出,,,1,,,,
68,2025-05-16,1.4310,1.7860,-0.66,场内买入,场内卖出,,,1,,,,
69,2025-05-15,1.4405,1.7955,-0.23,场内买入,场内卖出,,,1,,,,
70,2025-05-14,1.4438,1.7988,0.38,场内买入,场内卖出,,,1,,,,
71,2025-05-13,1.4383,1.7933,0.72,场内买入,场内卖出,,,1,,,,
72,2025-05-12,1.4280,1.7830,-0.06,场内买入,场内卖出,,,1,,,,
73,2025-05-09,1.4288,1.7838,0.72,场内买入,场内卖出,,,1,,,,
74,2025-05-08,1.4186,1.7736,0.14,场内买入,场内卖出,,,1,,,,
75,2025-05-07,1.4166,1.7716,0.98,场内买入,场内卖出,,,1,,,,
76,2025-05-06,1.4029,1.7579,-0.05,场内买入,场内卖出,,,1,,,,
77,2025-04-30,1.4036,1.7586,-1.15,场内买入,场内卖出,,,1,,,,
78,2025-04-29,1.4199,1.7749,-0.25,场内买入,场内卖出,,,1,,,,
79,2025-04-28,1.4234,1.7784,0.81,场内买入,场内卖出,,,1,,,,
80,2025-04-25,1.4120,1.7670,-0.42,场内买入,场内卖出,,,1,,,,
81,2025-04-24,1.4180,1.7730,0.61,场内买入,场内卖出,,,1,,,,
82,2025-04-23,1.4094,1.7644,-0.63,场内买入,场内卖出,,,1,,,,
83,2025-04-22,1.4184,1.7734,0.39,场内买入,场内卖出,,,1,,,,
84,2025-04-21,1.4129,1.7679,-0.49,场内买入,场内卖出,,,1,,,,
85,2025-04-18,1.4199,1.7749,0.11,场内买入,场内卖出,,,1,,,,
86,2025-04-17,1.4184,1.7734,-0.13,场内买入,场内卖出,,,1,,,,
87,2025-04-16,1.4202,1.7752,1.03,场内买入,场内卖出,,,1,,,,
88,2025-04-15,1.4057,1.7607,0.86,场内买入,场内卖出,,,1,,,,
89,2025-04-14,1.3937,1.7487,0.42,场内买入,场内卖出,,,1,,,,
90,2025-04-11,1.3879,1.7429,-0.59,场内买入,场内卖出,,,1,,,,
91,2025-04-10,1.3961,1.7511,0.09,场内买入,场内卖出,,,1,,,,
92,2025-04-09,1.3948,1.7498,0.14,场内买入,场内卖出,,,1,,,,
93,2025-04-08,1.3928,1.7478,2.51,场内买入,场内卖出,,,1,,,,
94,2025-04-07,1.3587,1.7137,-4.57,场内买入,场内卖出,,,1,,,,
95,2025-04-03,1.4237,1.7787,0.11,场内买入,场内卖出,,,1,,,,
96,2025-04-02,1.4221,1.7771,0.32,场内买入,场内卖出,,,1,,,,
97,2025-04-01,1.4175,1.7725,0.44,场内买入,场内卖出,,,1,,,,
98,2025-03-31,1.4113,1.7663,0.13,场内买入,场内卖出,,,1,,,,
99,2025-03-28,1.4095,1.7645,-0.05,场内买入,场内卖出,,,1,,,,
100,2025-03-27,1.4102,1.7652,0.37,场内买入,场内卖出,,,1,,,,
101,2025-03-26,1.4050,1.7600,-0.33,场内买入,场内卖出,,,1,,,,
102,2025-03-25,1.4096,1.7646,0.71,场内买入,场内卖出,,,1,,,,
103,2025-03-24,1.3997,1.7547,0.60,场内买入,场内卖出,,,1,,,,
104,2025-03-21,1.3914,1.7464,0.01,场内买入,场内卖出,,,1,,,,
105,2025-03-20,1.3913,1.7463,-0.57,场内买入,场内卖出,,,1,,,,
106,2025-03-19,1.3993,1.7543,0.39,场内买入,场内卖出,,,1,,,,
107,2025-03-18,1.3938,1.7488,-0.04,场内买入,场内卖出,,,1,,,,
108,2025-03-17,1.3944,1.7494,-0.07,场内买入,场内卖出,,,1,,,,
109,2025-03-14,1.3954,1.7504,1.00,场内买入,场内卖出,,,1,,,,
110,2025-03-13,1.3816,1.7366,0.51,场内买入,场内卖出,,,1,,,,
111,2025-03-12,1.3746,1.7296,-0.64,场内买入,场内卖出,,,1,,,,
112,2025-03-11,1.3834,1.7384,0.62,场内买入,场内卖出,,,1,,,,
113,2025-03-10,1.3749,1.7299,-0.48,场内买入,场内卖出,,,1,,,,
114,2025-03-07,1.3816,1.7366,-0.09,场内买入,场内卖出,,,1,,,,
115,2025-03-06,1.3829,1.7379,-0.27,场内买入,场内卖出,,,1,,,,
116,2025-03-05,1.3867,1.7417,0.76,场内买入,场内卖出,,,1,,,,
117,2025-03-04,1.3762,1.7312,-0.09,场内买入,场内卖出,,,1,,,,
118,2025-03-03,1.3775,1.7325,-0.13,场内买入,场内卖出,,,1,,,,
119,2025-02-28,1.3793,1.7343,-0.61,场内买入,场内卖出,,,1,,,,
120,2025-02-27,1.3878,1.7428,1.08,场内买入,场内卖出,,,1,,,,
121,2025-02-26,1.3730,1.7280,0.69,场内买入,场内卖出,,,1,,,,
122,2025-02-25,1.3636,1.7186,-0.81,场内买入,场内卖出,,,1,,,,
123,2025-02-24,1.3747,1.7297,-0.06,场内买入,场内卖出,,,1,,,,
124,2025-02-21,1.3755,1.7305,-0.48,场内买入,场内卖出,,,1,,,,
125,2025-02-20,1.3821,1.7371,-0.39,场内买入,场内卖出,,,1,,,,
126,2025-02-19,1.3875,1.7425,-0.23,场内买入,场内卖出,,,1,,,,
127,2025-02-18,1.3907,1.7457,0.12,场内买入,场内卖出,,,1,,,,
128,2025-02-17,1.3890,1.7440,-0.13,场内买入,场内卖出,,,1,,,,
129,2025-02-14,1.3908,1.7458,0.35,场内买入,场内卖出,,,1,,,,
130,2025-02-13,1.3859,1.7409,-0.06,场内买入,场内卖出,,,1,,,,
131,2025-02-12,1.3867,1.7417,-0.05,场内买入,场内卖出,,,1,,,,
132,2025-02-11,1.3874,1.7424,0.43,场内买入,场内卖出,,,1,,,,
133,2025-02-10,1.3814,1.7364,-0.09,场内买入,场内卖出,,,1,,,,
134,2025-02-07,1.3826,1.7376,0.36,场内买入,场内卖出,,,1,,,,
135,2025-02-06,1.3777,1.7327,0.03,场内买入,场内卖出,,,1,,,,
136,2025-02-05,1.3773,1.7323,-1.91,场内买入,场内卖出,,,1,,,,
137,2025-01-27,1.4041,1.7591,1.09,场内买入,场内卖出,,,1,,,,
138,2025-01-24,1.3890,1.7440,0.56,场内买入,场内卖出,,,1,,,,
139,2025-01-23,1.3812,1.7362,1.37,场内买入,场内卖出,,,1,,,,
140,2025-01-22,1.3625,1.7175,-0.91,场内买入,场内卖出,,,1,,,,
141,2025-01-21,1.3750,1.7300,-0.61,场内买入,场内卖出,,,1,,,,
142,2025-01-20,1.3835,1.7385,-0.21,场内买入,场内卖出,,,1,,,,
143,2025-01-17,1.3864,1.7414,-0.01,场内买入,场内卖出,,,1,,,,
144,2025-01-16,1.3865,1.7415,0.46,场内买入,场内卖出,,,1,,,,
145,2025-01-15,1.3802,1.7352,0.06,场内买入,场内卖出,,,1,,,,
146,2025-01-14,1.3794,1.7344,1.52,场内买入,场内卖出,,,1,,,,
147,2025-01-13,1.3587,1.7137,-0.90,场内买入,场内卖出,,,1,,,,
148,2025-01-10,1.3710,1.7260,-1.20,场内买入,场内卖出,,,1,,,,
149,2025-01-09,1.3876,1.7426,-1.11,场内买入,场内卖出,,,1,,,,
150,2025-01-08,1.4032,1.7582,0.46,场内买入,场内卖出,,,1,,,,
151,2025-01-07,1.3968,1.7518,0.09,场内买入,场内卖出,,,1,,,,
152,2025-01-06,1.3955,1.7505,0.06,场内买入,场内卖出,,,1,,,,
153,2025-01-03,1.3946,1.7496,-0.85,场内买入,场内卖出,,,1,,,,
154,2025-01-02,1.4066,1.7616,-2.03,场内买入,场内卖出,,,1,,,,
155,2024-12-31,1.4357,1.7907,-0.70,场内买入,场内卖出,,,1,,,,
156,2024-12-30,1.4458,1.8008,0.47,场内买入,场内卖出,,,1,,,,
157,2024-12-27,1.4391,1.7941,0.36,场内买入,场内卖出,,,1,,,,
158,2024-12-26,1.4340,1.7890,-0.59,场内买入,场内卖出,,,1,,,,
159,2024-12-25,1.4425,1.7975,0.55,场内买入,场内卖出,,,1,,,,
160,2024-12-24,1.4346,1.7896,0.83,场内买入,场内卖出,,,1,,,,
161,2024-12-23,1.4228,1.7778,0.28,场内买入,场内卖出,,,1,,,,
162,2024-12-20,1.4188,1.7738,-1.04,场内买入,场内卖出,,,1,,,,
163,2024-12-19,1.4337,1.7887,-1.27,场内买入,场内卖出,,,1,,,,
164,2024-12-18,1.4521,1.8071,1.04,场内买入,场内卖出,,,1,,,,
165,2024-12-17,1.4371,1.7921,0.41,场内买入,场内卖出,0.055,0,1,,,,每份派现金0.0550元
166,2024-12-16,1.4860,1.7860,1.10,场内买入,场内卖出,,,1,,,,
167,2024-12-13,1.4698,1.7698,-1.61,场内买入,场内卖出,,,1,,,,
168,2024-12-12,1.4939,1.7939,1.59,场内买入,场内卖出,,,1,,,,
169,2024-12-11,1.4705,1.7705,0.09,场内买入,场内卖出,,,1,,,,
170,2024-12-10,1.4692,1.7692,0.16,场内买入,场内卖出,,,1,,,,
171,2024-12-09,1.4668,1.7668,0.36,场内买入,场内卖出,,,1,,,,
172,2024-12-06,1.4616,1.7616,1.39,场内买入,场内卖出,,,1,,,,
173,2024-12-05,1.4416,1.7416,-0.11,场内买入,场内卖出,,,1,,,,
174,2024-12-04,1.4432,1.7432,0.10,场内买入,场内卖出,,,1,,,,
175,2024-12-03,1.4418,1.7418,1.24,场内买入,场内卖出,,,1,,,,
176,2024-12-02,1.4242,1.7242,0.23,场内买入,场内卖出,,,1,,,,
177,2024-11-29,1.4209,1.7209,0.75,场内买入,场内卖出,,,1,,,,
178,2024-11-28,1.4103,1.7103,-0.18,场内买入,场内卖出,,,1,,,,
179,2024-11-27,1.4128,1.7128,1.16,场内买入,场内卖出,,,1,,,,
180,2024-11-26,1.3966,1.6966,0.19,场内买入,场内卖出,,,1,,,,
181,2024-11-25,1.3939,1.6939,0.19,场内买入,场内卖出,,,1,,,,
182,2024-11-22,1.3913,1.6913,-2.41,场内买入,场内卖出,,,1,,,,
183,2024-11-21,1.4257,1.7257,-0.16,场内买入,场内卖出,,,1,,,,
184,2024-11-20,1.4280,1.7280,0.10,场内买入,场内卖出,,,1,,,,
185,2024-11-19,1.4266,1.7266,-0.04,场内买入,场内卖出,,,1,,,,
186,2024-11-18,1.4272,1.7272,0.88,场内买入,场内卖出,,,1,,,,
187,2024-11-15,1.4147,1.7147,-0.34,场内买入,场内卖出,,,1,,,,
188,2024-11-14,1.4195,1.7195,-1.34,场内买入,场内卖出,,,1,,,,
189,2024-11-13,1.4388,1.7388,0.63,场内买入,场内卖出,,,1,,,,
190,2024-11-12,1.4298,1.7298,0.03,场内买入,场内卖出,,,1,,,,
191,2024-11-11,1.4293,1.7293,-0.42,场内买入,场内卖出,,,1,,,,
192,2024-11-08,1.4353,1.7353,-0.96,场内买入,场内卖出,,,1,,,,
193,2024-11-07,1.4492,1.7492,2.31,场内买入,场内卖出,,,1,,,,
194,2024-11-06,1.4165,1.7165,-0.03,场内买入,场内卖出,,,1,,,,
195,2024-11-05,1.4169,1.7169,1.16,场内买入,场内卖出,,,1,,,,
196,2024-11-04,1.4007,1.7007,0.75,场内买入,场内卖出,,,1,,,,
197,2024-11-01,1.3903,1.6903,0.94,场内买入,场内卖出,,,1,,,,
198,2024-10-31,1.3774,1.6774,-0.26,场内买入,场内卖出,,,1,,,,
199,2024-10-30,1.3810,1.6810,-0.73,场内买入,场内卖出,,,1,,,,
200,2024-10-29,1.3911,1.6911,-0.94,场内买入,场内卖出,,,1,,,,
201,2024-10-28,1.4043,1.7043,0.26,场内买入,场内卖出,,,1,,,,
202,2024-10-25,1.4006,1.7006,-0.04,场内买入,场内卖出,,,1,,,,
203,2024-10-24,1.4012,1.7012,-0.79,场内买入,场内卖出,,,1,,,,
204,2024-10-23,1.4123,1.7123,0.27,场内买入,场内卖出,,,1,,,,
205,2024-10-22,1.4085,1.7085,0.66,场内买入,场内卖出,,,1,,,,
206,2024-10-21,1.3993,1.6993,-0.91,场内买入,场内卖出,,,1,,,,
207,2024-10-18,1.4121,1.7121,0.87,场内买入,场内卖出,,,1,,,,
208,2024-10-17,1.3999,1.6999,-1.36,场内买入,场内卖出,,,1,,,,
209,2024-10-16,1.4192,1.7192,1.38,场内买入,场内卖出,,,1,,,,
210,2024-10-15,1.3999,1.6999,-2.10,场内买入,场内卖出,,,1,,,,
211,2024-10-14,1.4299,1.7299,2.29,场内买入,场内卖出,,,1,,,,
212,2024-10-11,1.3979,1.6979,-1.58,场内买入,场内卖出,,,1,,,,
213,2024-10-10,1.4204,1.7204,3.08,场内买入,场内卖出,,,1,,,,
214,2024-10-09,1.3779,1.6779,-6.93,场内买入,场内卖出,,,1,,,,
215,2024-10-08,1.4805,1.7805,1.38,场内买入,场内卖出,,,1,,,,
216,2024-09-30,1.4604,1.7604,6.23,场内买入,场内卖出,,,1,,,,
217,2024-09-27,1.3747,1.6747,1.10,场内买入,场内卖出,,,1,,,,
218,2024-09-26,1.3597,1.6597,3.80,场内买入,场内卖出,,,1,,,,
219,2024-09-25,1.3099,1.6099,1.48,场内买入,场内卖出,,,1,,,,
220,2024-09-24,1.2908,1.5908,3.62,场内买入,场内卖出,,,1,,,,
221,2024-09-23,1.2457,1.5457,0.81,场内买入,场内卖出,,,1,,,,
222,2024-09-20,1.2357,1.5357,0.13,场内买入,场内卖出,,,1,,,,
223,2024-09-19,1.2341,1.5341,0.40,场内买入,场内卖出,,,1,,,,
224,2024-09-18,1.2292,1.5292,0.78,场内买入,场内卖出,,,1,,,,
225,2024-09-13,1.2197,1.5197,-0.11,场内买入,场内卖出,,,1,,,,
226,2024-09-12,1.2210,1.5210,-0.07,场内买入,场内卖出,,,1,,,,
227,2024-09-11,1.2219,1.5219,-1.34,场内买入,场内卖出,,,1,,,,
228,2024-09-10,1.2385,1.5385,0.26,场内买入,场内卖出,,,1,,,,
229,2024-09-09,1.2353,1.5353,-1.28,场内买入,场内卖出,,,1,,,,
230,2024-09-06,1.2513,1.5513,-0.61,场内买入,场内卖出,,,1,,,,
231,2024-09-05,1.2590,1.5590,0.02,场内买入,场内卖出,,,1,,,,
232,2024-09-04,1.2588,1.5588,-0.30,场内买入,场内卖出,,,1,,,,
233,2024-09-03,1.2626,1.5626,-0.37,场内买入,场内卖出,,,1,,,,
234,2024-09-02,1.2673,1.5673,-0.13,场内买入,场内卖出,,,1,,,,
235,2024-08-30,1.2690,1.5690,-0.26,场内买入,场内卖出,,,1,,,,
236,2024-08-29,1.2723,1.5723,-1.45,场内买入,场内卖出,,,1,,,,
237,2024-08-28,1.2910,1.5910,-0.79,场内买入,场内卖出,,,1,,,,
238,2024-08-27,1.3013,1.6013,-0.02,场内买入,场内卖出,,,1,,,,
239,2024-08-26,1.3016,1.6016,-0.43,场内买入,场内卖出,,,1,,,,
240,2024-08-23,1.3072,1.6072,0.57,场内买入,场内卖出,,,1,,,,
241,2024-08-22,1.2998,1.5998,0.11,场内买入,场内卖出,,,1,,,,
242,2024-08-21,1.2984,1.5984,-0.44,场内买入,场内卖出,,,1,,,,
243,2024-08-20,1.3041,1.6041,-0.58,场内买入,场内卖出,,,1,,,,
244,2024-08-19,1.3117,1.6117,1.02,场内买入,场内卖出,,,1,,,,
245,2024-08-16,1.2985,1.5985,0.10,场内买入,场内卖出,,,1,,,,
246,2024-08-15,1.2972,1.5972,1.05,场内买入,场内卖出,,,1,,,,
247,2024-08-14,1.2837,1.5837,-0.65,场内买入,场内卖出,,,1,,,,
248,2024-08-13,1.2921,1.5921,0.16,场内买入,场内卖出,,,1,,,,
249,2024-08-12,1.2901,1.5901,0.10,场内买入,场内卖出,,,1,,,,
250,2024-08-09,1.2888,1.5888,-0.32,场内买入,场内卖出,,,1,,,,
251,2024-08-08,1.2930,1.5930,0.64,场内买入,场内卖出,,,1,,,,
252,2024-08-07,1.2848,1.5848,0.20,场内买入,场内卖出,,,1,,,,
253,2024-08-06,1.2822,1.5822,-0.60,场内买入,场内卖出,,,1,,,,
254,2024-08-05,1.2900,1.5900,-0.91,场内买入,场内卖出,,,1,,,,
255,2024-08-02,1.3018,1.6018,-0.28,场内买入,场内卖出,,,1,,,,
256,2024-08-01,1.3055,1.6055,-0.21,场内买入,场内卖出,,,1,,,,
257,2024-07-31,1.3083,1.6083,0.86,场内买入,场内卖出,,,1,,,,
258,2024-07-30,1.2971,1.5971,-0.62,场内买入,场内卖出,,,1,,,,
259,2024-07-29,1.3052,1.6052,0.42,场内买入,场内卖出,,,1,,,,
260,2024-07-26,1.2998,1.5998,-0.18,场内买入,场内卖出,,,1,,,,
261,2024-07-25,1.3021,1.6021,-0.45,场内买入,场内卖出,,,1,,,,
262,2024-07-24,1.3080,1.6080,0.04,场内买入,场内卖出,,,1,,,,
263,2024-07-23,1.3075,1.6075,-0.77,场内买入,场内卖出,,,1,,,,
264,2024-07-22,1.3176,1.6176,-0.99,场内买入,场内卖出,0.05,0,1,,,,每份派现金0.0500元
265,2024-07-19,1.3813,1.6313,-0.40,场内买入,场内卖出,,,1,,,,
266,2024-07-18,1.3868,1.6368,0.58,场内买入,场内卖出,,,1,,,,
267,2024-07-17,1.3788,1.6288,-0.01,场内买入,场内卖出,,,1,,,,
268,2024-07-16,1.3790,1.6290,-0.20,场内买入,场内卖出,,,1,,,,
269,2024-07-15,1.3817,1.6317,0.70,场内买入,场内卖出,,,1,,,,
270,2024-07-12,1.3721,1.6221,0.07,场内买入,场内卖出,,,1,,,,
271,2024-07-11,1.3711,1.6211,0.52,场内买入,场内卖出,,,1,,,,
272,2024-07-10,1.3640,1.6140,-0.80,场内买入,场内卖出,,,1,,,,
273,2024-07-09,1.3750,1.6250,1.04,场内买入,场内卖出,,,1,,,,
274,2024-07-08,1.3608,1.6108,-0.10,场内买入,场内卖出,,,1,,,,
275,2024-07-05,1.3622,1.6122,-0.55,场内买入,场内卖出,,,1,,,,
276,2024-07-04,1.3697,1.6197,-0.31,场内买入,场内卖出,,,1,,,,
277,2024-07-03,1.3739,1.6239,-0.60,场内买入,场内卖出,,,1,,,,
278,2024-07-02,1.3822,1.6322,0.38,场内买入,场内卖出,,,1,,,,
279,2024-07-01,1.3770,1.6270,1.37,场内买入,场内卖出,,,1,,,,
280,2024-06-30,1.3584,1.6084,0.00,场内买入,场内卖出,,,0,,,,
281,2024-06-28,1.3584,1.6084,0.73,场内买入,场内卖出,,,1,,,,
282,2024-06-27,1.3485,1.5985,0.00,场内买入,场内卖出,,,1,,,,
283,2024-06-26,1.3485,1.5985,0.41,场内买入,场内卖出,,,1,,,,
284,2024-06-25,1.3430,1.5930,0.37,场内买入,场内卖出,,,1,,,,
285,2024-06-24,1.3380,1.5880,-0.51,场内买入,场内卖出,,,1,,,,
286,2024-06-21,1.3448,1.5948,0.03,场内买入,场内卖出,,,1,,,,
287,2024-06-20,1.3444,1.5944,-0.04,场内买入,场内卖出,,,1,,,,
288,2024-06-19,1.3449,1.5949,0.00,场内买入,场内卖出,,,1,,,,
289,2024-06-18,1.3449,1.5949,0.66,场内买入,场内卖出,,,1,,,,
290,2024-06-17,1.3361,1.5861,-0.93,场内买入,场内卖出,,,1,,,,
291,2024-06-14,1.3487,1.5987,-0.09,场内买入,场内卖出,,,1,,,,
292,2024-06-13,1.3499,1.5999,-0.92,场内买入,场内卖出,,,1,,,,
293,2024-06-12,1.3625,1.6125,0.68,场内买入,场内卖出,,,1,,,,
294,2024-06-11,1.3533,1.6033,-1.46,场内买入,场内卖出,,,1,,,,
295,2024-06-07,1.3734,1.6234,0.68,场内买入,场内卖出,,,1,,,,
296,2024-06-06,1.3641,1.6141,0.21,场内买入,场内卖出,,,1,,,,
297,2024-06-05,1.3613,1.6113,-0.95,场内买入,场内卖出,,,1,,,,
298,2024-06-04,1.3744,1.6244,0.54,场内买入,场内卖出,,,1,,,,
299,2024-06-03,1.3670,1.6170,-0.45,场内买入,场内卖出,,,1,,,,
300,2024-05-31,1.3732,1.6232,-0.34,场内买入,场内卖出,,,1,,,,
301,2024-05-30,1.3779,1.6279,-0.15,场内买入,场内卖出,,,1,,,,
302,2024-05-29,1.3800,1.6300,-0.11,场内买入,场内卖出,,,1,,,,
303,2024-05-28,1.3815,1.6315,-0.40,场内买入,场内卖出,,,1,,,,
304,2024-05-27,1.3871,1.6371,1.25,场内买入,场内卖出,,,1,,,,
305,2024-05-24,1.3700,1.6200,-0.08,场内买入,场内卖出,,,1,,,,
306,2024-05-23,1.3711,1.6211,-0.99,场内买入,场内卖出,,,1,,,,
307,2024-05-22,1.3848,1.6348,0.15,场内买入,场内卖出,,,1,,,,
308,2024-05-21,1.3827,1.6327,0.17,场内买入,场内卖出,,,1,,,,
309,2024-05-20,1.3803,1.6303,0.05,场内买入,场内卖出,,,1,,,,
310,2024-05-17,1.3796,1.6296,0.76,场内买入,场内卖出,,,1,,,,
311,2024-05-16,1.3692,1.6192,0.01,场内买入,场内卖出,,,1,,,,
312,2024-05-15,1.3690,1.6190,-0.41,场内买入,场内卖出,,,1,,,,
313,2024-05-14,1.3746,1.6246,-0.64,场内买入,场内卖出,,,1,,,,
314,2024-05-13,1.3834,1.6334,0.65,场内买入,场内卖出,,,1,,,,
315,2024-05-10,1.3745,1.6245,0.59,场内买入,场内卖出,,,1,,,,
316,2024-05-09,1.3665,1.6165,0.87,场内买入,场内卖出,,,1,,,,
317,2024-05-08,1.3547,1.6047,0.01,场内买入,场内卖出,,,1,,,,
318,2024-05-07,1.3546,1.6046,-0.32,场内买入,场内卖出,,,1,,,,
319,2024-05-06,1.3589,1.6089,0.72,场内买入,场内卖出,,,1,,,,
320,2024-04-30,1.3492,1.5992,0.36,场内买入,场内卖出,,,1,,,,
321,2024-04-29,1.3443,1.5943,-0.42,场内买入,场内卖出,,,1,,,,
322,2024-04-26,1.3500,1.6000,-0.26,场内买入,场内卖出,,,1,,,,
323,2024-04-25,1.3535,1.6035,0.40,场内买入,场内卖出,,,1,,,,
