,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,1.6333,1.6883,,,1,0.00,开放申购,开放赎回,,,,
1,2025-08-20,1.6333,1.6883,,,1,0.00,开放申购,开放赎回,,,,
2,2025-08-19,1.6333,1.6883,,,1,0.00,开放申购,开放赎回,,,,
3,2025-08-18,1.6333,1.6883,,,1,0.04,开放申购,开放赎回,,,,
4,2025-08-15,1.6327,1.6877,,,1,-0.05,开放申购,开放赎回,,,,
5,2025-08-14,1.6335,1.6885,,,1,-0.01,开放申购,开放赎回,,,,
6,2025-08-13,1.6337,1.6887,,,1,0.00,开放申购,开放赎回,,,,
7,2025-08-12,1.6337,1.6887,,,1,-0.06,开放申购,开放赎回,,,,
8,2025-08-11,1.6347,1.6897,,,1,-0.10,开放申购,开放赎回,,,,
9,2025-08-08,1.6364,1.6914,,,1,-0.01,开放申购,开放赎回,,,,
10,2025-08-07,1.6366,1.6916,,,1,0.05,开放申购,开放赎回,,,,
11,2025-08-06,1.6358,1.6908,,,1,0.00,开放申购,开放赎回,,,,
12,2025-08-05,1.6358,1.6908,,,1,0.06,开放申购,开放赎回,,,,
13,2025-08-04,1.6348,1.6898,,,1,0.02,开放申购,开放赎回,,,,
14,2025-08-01,1.6344,1.6894,,,1,0.02,开放申购,开放赎回,,,,
15,2025-07-31,1.6340,1.6890,,,1,0.36,开放申购,开放赎回,,,,
16,2025-07-30,1.6281,1.6831,,,1,0.10,开放申购,开放赎回,,,,
17,2025-07-29,1.6264,1.6814,,,1,-0.17,开放申购,开放赎回,,,,
18,2025-07-28,1.6292,1.6842,,,1,0.35,开放申购,开放赎回,,,,
19,2025-07-25,1.6235,1.6785,,,1,-0.03,开放申购,开放赎回,,,,
20,2025-07-24,1.6240,1.6790,,,1,-0.10,开放申购,开放赎回,,,,
21,2025-07-23,1.6257,1.6807,,,1,-0.09,开放申购,开放赎回,,,,
22,2025-07-22,1.6271,1.6821,,,1,-0.04,开放申购,开放赎回,,,,
23,2025-07-21,1.6278,1.6828,,,1,-0.05,开放申购,开放赎回,,,,
24,2025-07-18,1.6286,1.6836,,,1,-0.01,开放申购,开放赎回,,,,
25,2025-07-17,1.6287,1.6837,,,1,0.02,开放申购,开放赎回,,,,
26,2025-07-16,1.6284,1.6834,,,1,0.01,开放申购,开放赎回,,,,
27,2025-07-15,1.6282,1.6832,,,1,0.01,开放申购,开放赎回,,,,
28,2025-07-14,1.6281,1.6831,,,1,0.00,开放申购,开放赎回,,,,
29,2025-07-11,1.6281,1.6831,,,1,-0.02,开放申购,开放赎回,,,,
30,2025-07-10,1.6284,1.6834,,,1,-0.01,开放申购,开放赎回,,,,
