,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,2.2160,2.2160,,,1,0.47,开放申购,开放赎回,,,,
1,2025-08-20,2.2057,2.2057,,,1,0.75,开放申购,开放赎回,,,,
2,2025-08-19,2.1892,2.1892,,,1,0.05,开放申购,开放赎回,,,,
3,2025-08-18,2.1880,2.1880,,,1,0.25,开放申购,开放赎回,,,,
4,2025-08-15,2.1825,2.1825,,,1,-0.26,开放申购,开放赎回,,,,
5,2025-08-14,2.1881,2.1881,,,1,-0.05,开放申购,开放赎回,,,,
6,2025-08-13,2.1892,2.1892,,,1,-0.47,开放申购,开放赎回,,,,
7,2025-08-12,2.1996,2.1996,,,1,0.33,开放申购,开放赎回,,,,
8,2025-08-11,2.1924,2.1924,,,1,-0.60,开放申购,开放赎回,,,,
9,2025-08-08,2.2057,2.2057,,,1,0.16,开放申购,开放赎回,,,,
10,2025-08-07,2.2022,2.2022,,,1,0.30,开放申购,开放赎回,,,,
11,2025-08-06,2.1957,2.1957,,,1,0.13,开放申购,开放赎回,,,,
12,2025-08-05,2.1929,2.1929,,,1,1.18,开放申购,开放赎回,,,,
13,2025-08-04,2.1673,2.1673,,,1,0.56,开放申购,开放赎回,,,,
14,2025-08-01,2.1553,2.1553,,,1,-0.02,开放申购,开放赎回,,,,
15,2025-07-31,2.1557,2.1557,,,1,-1.12,开放申购,开放赎回,,,,
16,2025-07-30,2.1802,2.1802,,,1,0.39,开放申购,开放赎回,,,,
17,2025-07-29,2.1717,2.1717,,,1,-0.55,开放申购,开放赎回,,,,
18,2025-07-28,2.1837,2.1837,,,1,-0.32,开放申购,开放赎回,,,,
19,2025-07-25,2.1908,2.1908,,,1,-0.63,开放申购,开放赎回,,,,
20,2025-07-24,2.2047,2.2047,,,1,-0.73,开放申购,开放赎回,,,,
21,2025-07-23,2.2210,2.2210,,,1,0.12,开放申购,开放赎回,,,,
22,2025-07-22,2.2183,2.2183,,,1,0.18,开放申购,开放赎回,,,,
23,2025-07-21,2.2143,2.2143,,,1,0.01,开放申购,开放赎回,,,,
24,2025-07-18,2.2140,2.2140,,,1,0.47,开放申购,开放赎回,,,,
