,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,1.2878,1.8118,,,1,0.07,开放申购,开放赎回,,,,
1,2025-08-20,1.2869,1.8109,,,1,0.08,开放申购,开放赎回,,,,
2,2025-08-19,1.2859,1.8099,,,1,0.09,开放申购,开放赎回,,,,
3,2025-08-18,1.2848,1.8088,,,1,0.02,开放申购,开放赎回,,,,
4,2025-08-15,1.2846,1.8086,,,1,0.09,开放申购,开放赎回,,,,
5,2025-08-14,1.2835,1.8075,,,1,-0.08,开放申购,开放赎回,,,,
6,2025-08-13,1.2845,1.8085,,,1,0.16,开放申购,开放赎回,,,,
7,2025-08-12,1.2824,1.8064,,,1,-0.05,开放申购,开放赎回,,,,
8,2025-08-11,1.2830,1.8070,,,1,0.12,开放申购,开放赎回,,,,
9,2025-08-08,1.2815,1.8055,,,1,0.00,开放申购,开放赎回,,,,
10,2025-08-07,1.2815,1.8055,,,1,0.00,开放申购,开放赎回,,,,
11,2025-08-06,1.2815,1.8055,,,1,0.10,开放申购,开放赎回,,,,
12,2025-08-05,1.2802,1.8042,,,1,0.15,开放申购,开放赎回,,,,
13,2025-08-04,1.2783,1.8023,,,1,0.20,开放申购,开放赎回,,,,
14,2025-08-01,1.2758,1.7998,,,1,0.01,开放申购,开放赎回,,,,
15,2025-07-31,1.2757,1.7997,,,1,-0.07,开放申购,开放赎回,,,,
16,2025-07-30,1.2766,1.8006,,,1,-0.05,开放申购,开放赎回,,,,
17,2025-07-29,1.2772,1.8012,,,1,-0.02,开放申购,开放赎回,,,,
18,2025-07-28,1.2775,1.8015,,,1,-0.05,开放申购,开放赎回,,,,
19,2025-07-25,1.2781,1.8021,,,1,0.04,开放申购,开放赎回,,,,
20,2025-07-24,1.2776,1.8016,,,1,0.02,开放申购,开放赎回,,,,
21,2025-07-23,1.2774,1.8014,,,1,-0.04,开放申购,开放赎回,,,,
22,2025-07-22,1.2779,1.8019,,,1,-0.04,开放申购,开放赎回,,,,
23,2025-07-21,1.2784,1.8024,,,1,0.08,开放申购,开放赎回,,,,
