,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,1.5390,1.5390,,,1,-0.01,暂停申购,开放赎回,,,,
1,2025-08-20,1.5392,1.5392,,,1,0.33,暂停申购,开放赎回,,,,
2,2025-08-19,1.5342,1.5342,,,1,-0.10,暂停申购,开放赎回,,,,
3,2025-08-18,1.5358,1.5358,,,1,0.01,暂停申购,开放赎回,,,,
4,2025-08-15,1.5356,1.5356,,,1,-0.77,限制大额申购,开放赎回,,,,
5,2025-08-14,1.5475,1.5475,,,1,-0.76,限制大额申购,开放赎回,,,,
6,2025-08-13,1.5594,1.5594,,,1,1.65,限制大额申购,开放赎回,,,,
7,2025-08-12,1.5341,1.5341,,,1,0.42,限制大额申购,开放赎回,,,,
8,2025-08-11,1.5277,1.5277,,,1,0.47,限制大额申购,开放赎回,,,,
9,2025-08-08,1.5206,1.5206,,,1,-0.31,限制大额申购,开放赎回,,,,
10,2025-08-07,1.5254,1.5254,,,1,0.81,开放申购,开放赎回,,,,
11,2025-08-06,1.5131,1.5131,,,1,-0.16,开放申购,开放赎回,,,,
12,2025-08-05,1.5155,1.5155,,,1,0.82,开放申购,开放赎回,,,,
13,2025-08-04,1.5032,1.5032,,,1,0.36,开放申购,开放赎回,,,,
14,2025-08-01,1.4978,1.4978,,,1,-0.63,开放申购,开放赎回,,,,
15,2025-07-31,1.5073,1.5073,,,1,-1.25,开放申购,开放赎回,,,,
16,2025-07-30,1.5264,1.5264,,,1,-0.79,开放申购,开放赎回,,,,
17,2025-07-29,1.5385,1.5385,,,1,-0.06,开放申购,开放赎回,,,,
18,2025-07-28,1.5394,1.5394,,,1,0.40,开放申购,开放赎回,,,,
19,2025-07-25,1.5333,1.5333,,,1,-0.68,开放申购,开放赎回,,,,
20,2025-07-24,1.5438,1.5438,,,1,0.44,开放申购,开放赎回,,,,
21,2025-07-23,1.5371,1.5371,,,1,0.90,开放申购,开放赎回,,,,
22,2025-07-22,1.5234,1.5234,,,1,-0.05,开放申购,开放赎回,,,,
23,2025-07-21,1.5242,1.5242,,,1,0.32,开放申购,开放赎回,,,,
24,2025-07-18,1.5194,1.5194,,,1,1.10,开放申购,开放赎回,,,,
25,2025-07-17,1.5028,1.5028,,,1,-0.31,开放申购,开放赎回,,,,
26,2025-07-16,1.5074,1.5074,,,1,0.06,开放申购,开放赎回,,,,
27,2025-07-15,1.5065,1.5065,,,1,1.10,开放申购,开放赎回,,,,
28,2025-07-14,1.4901,1.4901,,,1,0.58,开放申购,开放赎回,,,,
29,2025-07-11,1.4815,1.4815,,,1,0.25,开放申购,开放赎回,,,,
30,2025-07-10,1.4778,1.4778,,,1,1.08,开放申购,开放赎回,,,,
31,2025-07-09,1.4620,1.4620,,,1,-0.88,开放申购,开放赎回,,,,
32,2025-07-08,1.4750,1.4750,,,1,0.48,开放申购,开放赎回,,,,
33,2025-07-07,1.4679,1.4679,,,1,-0.17,开放申购,开放赎回,,,,
34,2025-07-04,1.4704,1.4704,,,1,-0.04,开放申购,开放赎回,,,,
35,2025-07-03,1.4710,1.4710,,,1,-0.38,开放申购,开放赎回,,,,
36,2025-07-02,1.4766,1.4766,,,1,1.05,开放申购,开放赎回,,,,
37,2025-07-01,1.4613,1.4613,,,1,-0.07,暂停申购,暂停赎回,,,,
38,2025-06-30,1.4623,1.4623,,,1,-0.87,开放申购,开放赎回,,,,
39,2025-06-27,1.4751,1.4751,,,1,-0.59,开放申购,开放赎回,,,,
40,2025-06-26,1.4838,1.4838,,,1,-0.66,开放申购,开放赎回,,,,
41,2025-06-25,1.4937,1.4937,,,1,0.94,开放申购,开放赎回,,,,
42,2025-06-24,1.4798,1.4798,,,1,1.52,开放申购,开放赎回,,,,
43,2025-06-23,1.4577,1.4577,,,1,0.51,开放申购,开放赎回,,,,
44,2025-06-20,1.4503,1.4503,,,1,1.18,开放申购,开放赎回,,,,
45,2025-06-19,1.4334,1.4334,,,1,-1.76,开放申购,开放赎回,,,,
46,2025-06-18,1.4591,1.4591,,,1,-0.67,开放申购,开放赎回,,,,
47,2025-06-17,1.4690,1.4690,,,1,-0.34,开放申购,开放赎回,,,,
48,2025-06-16,1.4740,1.4740,,,1,0.67,开放申购,开放赎回,,,,
49,2025-06-13,1.4642,1.4642,,,1,-0.41,开放申购,开放赎回,,,,
50,2025-06-12,1.4703,1.4703,,,1,-0.95,开放申购,开放赎回,,,,
51,2025-06-11,1.4844,1.4844,,,1,0.97,开放申购,开放赎回,,,,
52,2025-06-10,1.4701,1.4701,,,1,0.17,开放申购,开放赎回,,,,
53,2025-06-09,1.4676,1.4676,,,1,1.13,开放申购,开放赎回,,,,
54,2025-06-06,1.4512,1.4512,,,1,-0.17,开放申购,开放赎回,,,,
55,2025-06-05,1.4537,1.4537,,,1,0.92,开放申购,开放赎回,,,,
56,2025-06-04,1.4404,1.4404,,,1,0.09,开放申购,开放赎回,,,,
57,2025-06-03,1.4391,1.4391,,,1,0.83,开放申购,开放赎回,,,,
58,2025-05-30,1.4273,1.4273,,,1,-1.12,开放申购,开放赎回,,,,
59,2025-05-29,1.4434,1.4434,,,1,0.61,开放申购,开放赎回,,,,
60,2025-05-28,1.4346,1.4346,,,1,-0.29,开放申购,开放赎回,,,,
61,2025-05-27,1.4388,1.4388,,,1,0.39,开放申购,开放赎回,,,,
62,2025-05-26,1.4332,1.4332,,,1,-0.78,开放申购,开放赎回,,,,
63,2025-05-23,1.4444,1.4444,,,1,0.27,开放申购,开放赎回,,,,
64,2025-05-22,1.4405,1.4405,,,1,-1.04,开放申购,开放赎回,,,,
65,2025-05-21,1.4557,1.4557,,,1,0.61,开放申购,开放赎回,,,,
66,2025-05-20,1.4469,1.4469,,,1,1.18,开放申购,开放赎回,,,,
67,2025-05-19,1.4300,1.4300,,,1,-0.54,开放申购,开放赎回,,,,
68,2025-05-16,1.4378,1.4378,,,1,-0.71,开放申购,开放赎回,,,,
69,2025-05-15,1.4481,1.4481,,,1,-0.31,开放申购,开放赎回,,,,
70,2025-05-14,1.4526,1.4526,,,1,1.65,开放申购,开放赎回,,,,
71,2025-05-13,1.4290,1.4290,,,1,-1.31,开放申购,开放赎回,,,,
72,2025-05-12,1.4480,1.4480,,,1,2.27,开放申购,开放赎回,,,,
73,2025-05-09,1.4159,1.4159,,,1,0.49,开放申购,开放赎回,,,,
74,2025-05-08,1.4090,1.4090,,,1,0.43,开放申购,开放赎回,,,,
75,2025-05-07,1.4029,1.4029,,,1,0.34,开放申购,开放赎回,,,,
76,2025-05-06,1.3981,1.3981,,,1,1.79,开放申购,开放赎回,,,,
77,2025-04-30,1.3735,1.3735,,,1,-0.25,开放申购,开放赎回,,,,
78,2025-04-29,1.3769,1.3769,,,1,-0.22,开放申购,开放赎回,,,,
79,2025-04-28,1.3799,1.3799,,,1,0.44,开放申购,开放赎回,,,,
80,2025-04-25,1.3739,1.3739,,,1,0.20,开放申购,开放赎回,,,,
81,2025-04-24,1.3711,1.3711,,,1,-0.41,开放申购,开放赎回,,,,
82,2025-04-23,1.3768,1.3768,,,1,0.90,开放申购,开放赎回,,,,
83,2025-04-22,1.3645,1.3645,,,1,0.52,开放申购,开放赎回,,,,
84,2025-04-21,1.3575,1.3575,,,1,0.01,暂停申购,暂停赎回,,,,
85,2025-04-18,1.3574,1.3574,,,1,-0.06,暂停申购,暂停赎回,,,,
86,2025-04-17,1.3582,1.3582,,,1,0.97,开放申购,开放赎回,,,,
87,2025-04-16,1.3452,1.3452,,,1,-1.34,开放申购,开放赎回,,,,
88,2025-04-15,1.3635,1.3635,,,1,0.59,开放申购,开放赎回,,,,
89,2025-04-14,1.3555,1.3555,,,1,2.04,开放申购,开放赎回,,,,
90,2025-04-11,1.3284,1.3284,,,1,1.25,开放申购,开放赎回,,,,
91,2025-04-10,1.3120,1.3120,,,1,1.73,开放申购,开放赎回,,,,
92,2025-04-09,1.2897,1.2897,,,1,0.46,开放申购,开放赎回,,,,
93,2025-04-08,1.2838,1.2838,,,1,0.75,开放申购,开放赎回,,,,
94,2025-04-07,1.2742,1.2742,,,1,-10.26,开放申购,开放赎回,,,,
95,2025-04-03,1.4199,1.4199,,,1,-1.47,开放申购,开放赎回,,,,
96,2025-04-02,1.4411,1.4411,,,1,0.40,开放申购,开放赎回,,,,
97,2025-04-01,1.4353,1.4353,,,1,0.60,开放申购,开放赎回,,,,
98,2025-03-31,1.4268,1.4268,,,1,-0.20,开放申购,开放赎回,,,,
99,2025-03-28,1.4296,1.4296,,,1,-0.45,开放申购,开放赎回,,,,
100,2025-03-27,1.4360,1.4360,,,1,0.12,开放申购,开放赎回,,,,
101,2025-03-26,1.4343,1.4343,,,1,0.37,开放申购,开放赎回,,,,
102,2025-03-25,1.4290,1.4290,,,1,-1.91,开放申购,开放赎回,,,,
103,2025-03-24,1.4568,1.4568,,,1,0.66,开放申购,开放赎回,,,,
104,2025-03-21,1.4472,1.4472,,,1,-1.58,开放申购,开放赎回,,,,
105,2025-03-20,1.4705,1.4705,,,1,-1.58,开放申购,开放赎回,,,,
106,2025-03-19,1.4941,1.4941,,,1,-0.53,开放申购,开放赎回,,,,
107,2025-03-18,1.5021,1.5021,,,1,2.46,开放申购,开放赎回,,,,
108,2025-03-17,1.4661,1.4661,,,1,0.10,开放申购,开放赎回,,,,
109,2025-03-14,1.4647,1.4647,,,1,1.55,开放申购,开放赎回,,,,
110,2025-03-13,1.4424,1.4424,,,1,-0.35,开放申购,开放赎回,,,,
