,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,2.5248,2.8868,,,1,-0.99,开放申购,开放赎回,,,,
1,2025-08-20,2.5501,2.9121,,,1,0.33,开放申购,开放赎回,,,,
2,2025-08-19,2.5416,2.9036,,,1,2.02,开放申购,开放赎回,,,,
3,2025-08-18,2.4912,2.8532,,,1,2.46,开放申购,开放赎回,,,,
4,2025-08-15,2.4315,2.7935,,,1,0.65,开放申购,开放赎回,,,,
5,2025-08-14,2.4157,2.7777,,,1,-1.77,开放申购,开放赎回,,,,
6,2025-08-13,2.4593,2.8213,,,1,4.42,开放申购,开放赎回,,,,
7,2025-08-12,2.3552,2.7172,,,1,1.97,开放申购,开放赎回,,,,
8,2025-08-11,2.3098,2.6718,,,1,2.02,开放申购,开放赎回,,,,
9,2025-08-08,2.2640,2.6260,,,1,-0.68,开放申购,开放赎回,,,,
10,2025-08-07,2.2796,2.6416,,,1,-0.19,开放申购,开放赎回,,,,
11,2025-08-06,2.2840,2.6460,,,1,1.42,开放申购,开放赎回,,,,
12,2025-08-05,2.2521,2.6141,,,1,0.77,开放申购,开放赎回,,,,
13,2025-08-04,2.2348,2.5968,,,1,0.88,开放申购,开放赎回,,,,
14,2025-08-01,2.2154,2.5774,,,1,-0.96,开放申购,开放赎回,,,,
15,2025-07-31,2.2369,2.5989,,,1,0.09,开放申购,开放赎回,,,,
16,2025-07-30,2.2350,2.5970,,,1,-0.19,开放申购,开放赎回,,,,
17,2025-07-29,2.2392,2.6012,,,1,3.07,开放申购,开放赎回,,,,
18,2025-07-28,2.1724,2.5344,,,1,2.18,开放申购,开放赎回,,,,
19,2025-07-25,2.1261,2.4881,,,1,-0.03,开放申购,开放赎回,,,,
20,2025-07-24,2.1267,2.4887,,,1,-0.09,开放申购,开放赎回,,,,
21,2025-07-23,2.1287,2.4907,,,1,-0.28,开放申购,开放赎回,,,,
22,2025-07-22,2.1347,2.4967,,,1,-0.60,开放申购,开放赎回,,,,
23,2025-07-21,2.1476,2.5096,,,1,0.52,开放申购,开放赎回,,,,
24,2025-07-18,2.1364,2.4984,,,1,-0.97,开放申购,开放赎回,,,,
25,2025-07-17,2.1573,2.5193,,,1,2.73,开放申购,开放赎回,,,,
26,2025-07-16,2.1000,2.4620,,,1,-0.08,开放申购,开放赎回,,,,
27,2025-07-15,2.1017,2.4637,,,1,4.74,开放申购,开放赎回,,,,
28,2025-07-14,2.0065,2.3685,,,1,0.46,开放申购,开放赎回,,,,
29,2025-07-11,1.9973,2.3593,,,1,-0.07,开放申购,开放赎回,,,,
30,2025-07-10,1.9986,2.3606,,,1,-0.15,开放申购,开放赎回,,,,
31,2025-07-09,2.0017,2.3637,,,1,0.19,开放申购,开放赎回,,,,
32,2025-07-08,1.9980,2.3600,,,1,3.57,开放申购,开放赎回,,,,
33,2025-07-07,1.9292,2.2912,,,1,-1.32,开放申购,开放赎回,,,,
34,2025-07-04,1.9550,2.3170,,,1,-0.32,开放申购,开放赎回,,,,
35,2025-07-03,1.9613,2.3233,,,1,2.02,开放申购,开放赎回,,,,
36,2025-07-02,1.9225,2.2845,,,1,-1.80,开放申购,开放赎回,,,,
37,2025-07-01,1.9577,2.3197,,,1,0.28,开放申购,开放赎回,,,,
38,2025-06-30,1.9523,2.3143,,,1,2.51,开放申购,开放赎回,,,,
39,2025-06-27,1.9045,2.2665,,,1,1.38,开放申购,开放赎回,,,,
40,2025-06-26,1.8786,2.2406,,,1,0.28,开放申购,开放赎回,,,,
41,2025-06-25,1.8733,2.2353,,,1,1.35,开放申购,开放赎回,,,,
42,2025-06-24,1.8483,2.2103,,,1,2.17,开放申购,开放赎回,,,,
43,2025-06-23,1.8091,2.1711,,,1,-0.43,开放申购,开放赎回,,,,
44,2025-06-20,1.8169,2.1789,,,1,-1.62,开放申购,开放赎回,,,,
45,2025-06-19,1.8468,2.2088,,,1,-0.26,开放申购,开放赎回,,,,
46,2025-06-18,1.8516,2.2136,,,1,2.02,开放申购,开放赎回,,,,
47,2025-06-17,1.8150,2.1770,,,1,-0.67,开放申购,开放赎回,,,,
48,2025-06-16,1.8272,2.1892,,,1,2.19,开放申购,开放赎回,,,,
49,2025-06-13,1.7880,2.1500,,,1,-1.02,开放申购,开放赎回,,,,
50,2025-06-12,1.8065,2.1685,,,1,1.45,开放申购,开放赎回,,,,
51,2025-06-11,1.7807,2.1427,,,1,0.82,开放申购,开放赎回,,,,
52,2025-06-10,1.7662,2.1282,,,1,-0.57,开放申购,开放赎回,,,,
53,2025-06-09,1.7763,2.1383,,,1,1.32,开放申购,开放赎回,,,,
54,2025-06-06,1.7531,2.1151,,,1,-0.13,开放申购,开放赎回,,,,
55,2025-06-05,1.7554,2.1174,,,1,3.50,开放申购,开放赎回,,,,
56,2025-06-04,1.6960,2.0580,,,1,2.21,开放申购,开放赎回,,,,
57,2025-06-03,1.6593,2.0213,,,1,0.34,开放申购,开放赎回,,,,
58,2025-05-30,1.6537,2.0157,,,1,-1.42,开放申购,开放赎回,,,,
59,2025-05-29,1.6776,2.0396,,,1,2.11,开放申购,开放赎回,,,,
60,2025-05-28,1.6429,2.0049,,,1,1.12,开放申购,开放赎回,,,,
61,2025-05-27,1.6247,1.9867,,,1,-1.65,开放申购,开放赎回,,,,
62,2025-05-26,1.6520,2.0140,,,1,0.87,开放申购,开放赎回,,,,
63,2025-05-23,1.6378,1.9998,,,1,-1.24,开放申购,开放赎回,,,,
64,2025-05-22,1.6584,2.0204,,,1,-0.63,开放申购,开放赎回,,,,
65,2025-05-21,1.6689,2.0309,,,1,-0.41,开放申购,开放赎回,,,,
66,2025-05-20,1.6758,2.0378,,,1,0.94,开放申购,开放赎回,,,,
67,2025-05-19,1.6602,2.0222,,,1,-1.28,开放申购,开放赎回,,,,
68,2025-05-16,1.6818,2.0438,,,1,0.65,开放申购,开放赎回,,,,
69,2025-05-15,1.6710,2.0330,,,1,-2.67,开放申购,开放赎回,,,,
70,2025-05-14,1.7169,2.0789,,,1,0.25,开放申购,开放赎回,,,,
71,2025-05-13,1.7126,2.0746,,,1,-1.02,开放申购,开放赎回,,,,
72,2025-05-12,1.7302,2.0922,,,1,3.07,开放申购,开放赎回,,,,
73,2025-05-09,1.6787,2.0407,,,1,-1.58,开放申购,开放赎回,,,,
74,2025-05-08,1.7056,2.0676,,,1,2.38,开放申购,开放赎回,,,,
75,2025-05-07,1.6660,2.0280,,,1,-0.44,开放申购,开放赎回,,,,
76,2025-05-06,1.6734,2.0354,,,1,3.22,开放申购,开放赎回,,,,
77,2025-04-30,1.6212,1.9832,,,1,1.53,开放申购,开放赎回,,,,
78,2025-04-29,1.5968,1.9588,,,1,0.46,开放申购,开放赎回,,,,
79,2025-04-28,1.5895,1.9515,,,1,-0.90,开放申购,开放赎回,,,,
80,2025-04-25,1.6040,1.9660,,,1,1.41,开放申购,开放赎回,,,,
81,2025-04-24,1.5817,1.9437,,,1,-1.72,开放申购,开放赎回,,,,
82,2025-04-23,1.6094,1.9714,,,1,3.71,开放申购,开放赎回,,,,
83,2025-04-22,1.5518,1.9138,,,1,-1.44,开放申购,开放赎回,,,,
84,2025-04-21,1.5744,1.9364,,,1,3.21,开放申购,开放赎回,,,,
85,2025-04-18,1.5254,1.8874,,,1,0.90,开放申购,开放赎回,,,,
86,2025-04-17,1.5118,1.8738,,,1,-0.26,开放申购,开放赎回,,,,
87,2025-04-16,1.5158,1.8778,,,1,-2.17,开放申购,开放赎回,,,,
88,2025-04-15,1.5494,1.9114,,,1,-0.17,开放申购,开放赎回,,,,
89,2025-04-14,1.5521,1.9141,,,1,1.07,开放申购,开放赎回,,,,
90,2025-04-11,1.5357,1.8977,,,1,2.07,开放申购,开放赎回,,,,
91,2025-04-10,1.5045,1.8665,,,1,4.85,开放申购,开放赎回,,,,
92,2025-04-09,1.4349,1.7969,,,1,1.72,开放申购,开放赎回,,,,
93,2025-04-08,1.4107,1.7727,,,1,-3.16,开放申购,开放赎回,,,,
94,2025-04-07,1.4567,1.8187,,,1,-13.01,开放申购,开放赎回,,,,
95,2025-04-03,1.6746,2.0366,,,1,-4.44,开放申购,开放赎回,,,,
96,2025-04-02,1.7524,2.1144,,,1,0.88,开放申购,开放赎回,,,,
97,2025-04-01,1.7371,2.0991,,,1,-0.63,开放申购,开放赎回,,,,
98,2025-03-31,1.7481,2.1101,,,1,-0.36,开放申购,开放赎回,,,,
99,2025-03-28,1.7545,2.1165,,,1,-0.62,开放申购,开放赎回,,,,
100,2025-03-27,1.7655,2.1275,,,1,-0.36,开放申购,开放赎回,,,,
101,2025-03-26,1.7719,2.1339,,,1,0.15,开放申购,开放赎回,,,,
102,2025-03-25,1.7692,2.1312,,,1,-1.87,开放申购,开放赎回,,,,
103,2025-03-24,1.8030,2.1650,,,1,0.71,开放申购,开放赎回,,,,
104,2025-03-21,1.7903,2.1523,,,1,-2.92,开放申购,开放赎回,,,,
105,2025-03-20,1.8441,2.2061,,,1,-0.74,开放申购,开放赎回,,,,
106,2025-03-19,1.8578,2.2198,,,1,-2.09,开放申购,开放赎回,,,,
107,2025-03-18,1.8975,2.2595,,,1,0.79,开放申购,开放赎回,,,,
108,2025-03-17,1.8826,2.2446,,,1,0.75,开放申购,开放赎回,,,,
109,2025-03-14,1.8685,2.2305,,,1,3.47,开放申购,开放赎回,,,,
110,2025-03-13,1.8059,2.1679,,,1,-2.50,开放申购,开放赎回,,,,
111,2025-03-12,1.8523,2.2143,,,1,0.27,开放申购,开放赎回,,,,
112,2025-03-11,1.8474,2.2094,,,1,-0.78,开放申购,开放赎回,,,,
113,2025-03-10,1.8619,2.2239,,,1,0.34,开放申购,开放赎回,,,,
114,2025-03-07,1.8556,2.2176,,,1,-0.58,开放申购,开放赎回,,,,
115,2025-03-06,1.8665,2.2285,,,1,1.95,开放申购,开放赎回,,,,
116,2025-03-05,1.8308,2.1928,,,1,1.67,开放申购,开放赎回,,,,
117,2025-03-04,1.8007,2.1627,,,1,1.41,开放申购,开放赎回,,,,
118,2025-03-03,1.7756,2.1376,,,1,-1.17,开放申购,开放赎回,,,,
119,2025-02-28,1.7966,2.1586,,,1,-6.00,开放申购,开放赎回,,,,
120,2025-02-27,1.9113,2.2733,,,1,-1.48,开放申购,开放赎回,,,,
121,2025-02-26,1.9400,2.3020,,,1,1.37,开放申购,开放赎回,,,,
122,2025-02-25,1.9138,2.2758,,,1,-0.71,开放申购,开放赎回,,,,
123,2025-02-24,1.9274,2.2894,,,1,-1.55,开放申购,开放赎回,,,,
124,2025-02-21,1.9578,2.3198,,,1,2.76,开放申购,开放赎回,,,,
125,2025-02-20,1.9053,2.2673,,,1,1.49,开放申购,开放赎回,,,,
126,2025-02-19,1.8774,2.2394,,,1,3.00,开放申购,开放赎回,,,,
127,2025-02-18,1.8228,2.1848,,,1,-1.70,开放申购,开放赎回,,,,
128,2025-02-17,1.8544,2.2164,,,1,3.92,开放申购,开放赎回,,,,
129,2025-02-14,1.7844,2.1464,,,1,0.03,开放申购,开放赎回,,,,
130,2025-02-13,1.7838,2.1458,,,1,-2.62,开放申购,开放赎回,,,,
131,2025-02-12,1.8318,2.1938,,,1,1.34,开放申购,开放赎回,,,,
132,2025-02-11,1.8076,2.1696,,,1,0.90,开放申购,开放赎回,,,,
133,2025-02-10,1.7914,2.1534,,,1,0.43,开放申购,开放赎回,,,,
134,2025-02-07,1.7837,2.1457,,,1,2.04,开放申购,开放赎回,,,,
135,2025-02-06,1.7481,2.1101,,,1,4.03,开放申购,开放赎回,,,,
136,2025-02-05,1.6804,2.0424,,,1,-2.70,开放申购,开放赎回,,,,
137,2025-01-27,1.7270,2.0890,,,1,-4.01,开放申购,开放赎回,,,,
138,2025-01-24,1.7992,2.1612,,,1,2.47,开放申购,开放赎回,,,,
139,2025-01-23,1.7558,2.1178,,,1,-0.93,开放申购,开放赎回,,,,
140,2025-01-22,1.7723,2.1343,,,1,1.41,开放申购,开放赎回,,,,
141,2025-01-21,1.7477,2.1097,,,1,3.32,开放申购,开放赎回,,,,
142,2025-01-20,1.6916,2.0536,,,1,1.41,开放申购,开放赎回,,,,
143,2025-01-17,1.6680,2.0300,,,1,0.47,开放申购,开放赎回,,,,
144,2025-01-16,1.6602,2.0222,,,1,1.95,开放申购,开放赎回,,,,
145,2025-01-15,1.6284,1.9904,,,1,-0.91,开放申购,开放赎回,,,,
146,2025-01-14,1.6433,2.0053,,,1,5.10,开放申购,开放赎回,,,,
147,2025-01-13,1.5635,1.9255,,,1,-1.06,开放申购,开放赎回,,,,
148,2025-01-10,1.5802,1.9422,,,1,-2.35,开放申购,开放赎回,,,,
149,2025-01-09,1.6183,1.9803,,,1,0.71,开放申购,开放赎回,,,,
150,2025-01-08,1.6069,1.9689,,,1,0.63,开放申购,开放赎回,,,,
151,2025-01-07,1.5968,1.9588,,,1,3.47,开放申购,开放赎回,,,,
152,2025-01-06,1.5433,1.9053,,,1,-0.05,开放申购,开放赎回,,,,
153,2025-01-03,1.5440,1.9060,,,1,-2.05,开放申购,开放赎回,,,,
154,2025-01-02,1.5763,1.9383,,,1,-1.43,开放申购,开放赎回,,,,
155,2024-12-31,1.5991,1.9611,,,1,-3.89,开放申购,开放赎回,,,,
156,2024-12-30,1.6638,2.0258,,,1,-0.60,开放申购,开放赎回,,,,
157,2024-12-27,1.6738,2.0358,,,1,-1.33,开放申购,开放赎回,,,,
158,2024-12-26,1.6964,2.0584,,,1,3.70,开放申购,开放赎回,,,,
159,2024-12-25,1.6359,1.9979,,,1,-0.10,限制大额申购,开放赎回,0.25,0,,每份派现金0.2500元
160,2024-12-24,1.8878,1.9998,,,1,1.01,限制大额申购,开放赎回,,,,
161,2024-12-23,1.8690,1.9810,,,1,-2.29,限制大额申购,开放赎回,,,,
162,2024-12-20,1.9129,2.0249,,,1,1.07,限制大额申购,开放赎回,,,,
