,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,1.0449,1.4325,,,1,-0.01,限制大额申购,开放赎回,,,,
1,2025-08-20,1.0450,1.4326,,,1,0.02,限制大额申购,开放赎回,,,,
2,2025-08-19,1.0448,1.4324,,,1,-0.04,限制大额申购,开放赎回,,,,
3,2025-08-18,1.0452,1.4328,,,1,-0.11,限制大额申购,开放赎回,,,,
4,2025-08-15,1.0463,1.4339,,,1,-0.02,限制大额申购,开放赎回,,,,
5,2025-08-14,1.0465,1.4341,,,1,-0.02,限制大额申购,开放赎回,,,,
6,2025-08-13,1.0467,1.4343,,,1,0.00,限制大额申购,开放赎回,,,,
7,2025-08-12,1.0467,1.4343,,,1,-0.06,限制大额申购,开放赎回,,,,
8,2025-08-11,1.0473,1.4349,,,1,-0.02,限制大额申购,开放赎回,,,,
9,2025-08-08,1.0475,1.4351,,,1,0.00,限制大额申购,开放赎回,,,,
10,2025-08-07,1.0475,1.4351,,,1,0.02,限制大额申购,开放赎回,,,,
11,2025-08-06,1.0473,1.4349,,,1,0.03,限制大额申购,开放赎回,,,,
12,2025-08-05,1.0470,1.4346,,,1,0.03,限制大额申购,开放赎回,,,,
13,2025-08-04,1.0467,1.4343,,,1,0.04,限制大额申购,开放赎回,,,,
14,2025-08-01,1.0463,1.4339,,,1,0.05,限制大额申购,开放赎回,,,,
15,2025-07-31,1.0458,1.4334,,,1,0.09,限制大额申购,开放赎回,,,,
16,2025-07-30,1.0449,1.4325,,,1,-0.01,限制大额申购,开放赎回,,,,
17,2025-07-29,1.0450,1.4326,,,1,-0.08,限制大额申购,开放赎回,,,,
18,2025-07-28,1.0458,1.4334,,,1,0.06,限制大额申购,开放赎回,,,,
19,2025-07-25,1.0452,1.4328,,,1,-0.11,限制大额申购,开放赎回,,,,
20,2025-07-24,1.0463,1.4339,,,1,-0.13,限制大额申购,开放赎回,,,,
21,2025-07-23,1.0477,1.4353,,,1,-0.09,限制大额申购,开放赎回,,,,
22,2025-07-22,1.0486,1.4362,,,1,-0.04,限制大额申购,开放赎回,,,,
23,2025-07-21,1.0490,1.4366,,,1,-0.05,限制大额申购,开放赎回,,,,
24,2025-07-18,1.0495,1.4371,,,1,0.03,限制大额申购,开放赎回,,,,
25,2025-07-17,1.0492,1.4368,,,1,0.06,限制大额申购,开放赎回,,,,
26,2025-07-16,1.0486,1.4362,,,1,0.06,限制大额申购,开放赎回,,,,
27,2025-07-15,1.0480,1.4356,,,1,0.02,限制大额申购,开放赎回,,,,
28,2025-07-14,1.0478,1.4354,,,1,-0.04,限制大额申购,开放赎回,,,,
29,2025-07-11,1.0482,1.4358,,,1,-0.03,限制大额申购,开放赎回,,,,
30,2025-07-10,1.0485,1.4361,,,1,-0.04,限制大额申购,开放赎回,,,,
31,2025-07-09,1.0489,1.4365,,,1,-0.01,限制大额申购,开放赎回,,,,
32,2025-07-08,1.0490,1.4366,,,1,-0.01,限制大额申购,开放赎回,,,,
33,2025-07-07,1.0491,1.4367,,,1,0.06,限制大额申购,开放赎回,,,,
34,2025-07-04,1.0485,1.4361,,,1,0.06,限制大额申购,开放赎回,,,,
35,2025-07-03,1.0479,1.4355,,,1,0.06,限制大额申购,开放赎回,,,,
36,2025-07-02,1.0473,1.4349,,,1,0.09,限制大额申购,开放赎回,,,,
37,2025-07-01,1.0464,1.4340,,,1,0.04,限制大额申购,开放赎回,,,,
38,2025-06-30,1.0460,1.4336,,,1,0.02,限制大额申购,开放赎回,,,,
39,2025-06-27,1.0458,1.4334,,,1,0.01,限制大额申购,开放赎回,,,,
40,2025-06-26,1.0457,1.4333,,,1,-0.04,限制大额申购,开放赎回,,,,
41,2025-06-25,1.0461,1.4337,,,1,-0.03,限制大额申购,开放赎回,,,,
42,2025-06-24,1.0464,1.4340,,,1,0.01,限制大额申购,开放赎回,,,,
43,2025-06-23,1.0463,1.4339,,,1,0.05,限制大额申购,开放赎回,,,,
44,2025-06-20,1.0458,1.4334,,,1,0.05,限制大额申购,开放赎回,,,,
45,2025-06-19,1.0453,1.4329,,,1,0.05,限制大额申购,开放赎回,,,,
46,2025-06-18,1.0448,1.4324,,,1,0.07,限制大额申购,开放赎回,,,,
47,2025-06-17,1.0441,1.4317,,,1,0.03,限制大额申购,开放赎回,,,,
48,2025-06-16,1.0438,1.4314,,,1,0.01,限制大额申购,开放赎回,,,,
49,2025-06-13,1.0437,1.4313,,,1,0.02,限制大额申购,开放赎回,,,,
50,2025-06-12,1.0435,1.4311,,,1,0.03,限制大额申购,开放赎回,,,,
51,2025-06-11,1.0432,1.4308,,,1,0.03,限制大额申购,开放赎回,,,,
52,2025-06-10,1.0429,1.4305,,,1,0.03,限制大额申购,开放赎回,,,,
53,2025-06-09,1.0426,1.4302,,,1,0.05,限制大额申购,开放赎回,,,,
54,2025-06-06,1.0421,1.4297,,,1,0.05,限制大额申购,开放赎回,,,,
55,2025-06-05,1.0416,1.4292,,,1,-0.01,限制大额申购,开放赎回,,,,
56,2025-06-04,1.0417,1.4293,,,1,0.00,限制大额申购,开放赎回,,,,
57,2025-06-03,1.0417,1.4293,,,1,0.03,限制大额申购,开放赎回,,,,
58,2025-05-30,1.0414,1.4290,,,1,0.06,限制大额申购,开放赎回,,,,
59,2025-05-29,1.0408,1.4284,,,1,-0.10,限制大额申购,开放赎回,,,,
60,2025-05-28,1.0418,1.4294,,,1,-0.04,限制大额申购,开放赎回,,,,
61,2025-05-27,1.0422,1.4298,,,1,0.01,限制大额申购,开放赎回,,,,
62,2025-05-26,1.0421,1.4297,,,1,0.04,限制大额申购,开放赎回,,,,
63,2025-05-23,1.0417,1.4293,,,1,0.02,限制大额申购,开放赎回,,,,
64,2025-05-22,1.0415,1.4291,,,1,0.03,限制大额申购,开放赎回,,,,
65,2025-05-21,1.0412,1.4288,,,1,0.02,限制大额申购,开放赎回,,,,
66,2025-05-20,1.0410,1.4286,,,1,0.04,限制大额申购,开放赎回,,,,
67,2025-05-19,1.0406,1.4282,,,1,0.03,限制大额申购,开放赎回,,,,
68,2025-05-16,1.0403,1.4279,,,1,-0.03,限制大额申购,开放赎回,,,,
69,2025-05-15,1.0406,1.4282,,,1,0.02,限制大额申购,开放赎回,,,,
70,2025-05-14,1.0404,1.4280,,,1,0.01,限制大额申购,开放赎回,,,,
71,2025-05-13,1.0403,1.4279,,,1,0.05,限制大额申购,开放赎回,,,,
72,2025-05-12,1.0398,1.4274,,,1,-0.01,限制大额申购,开放赎回,,,,
73,2025-05-09,1.0399,1.4275,,,1,0.07,限制大额申购,开放赎回,,,,
74,2025-05-08,1.0392,1.4268,,,1,0.10,限制大额申购,开放赎回,,,,
75,2025-05-07,1.0382,1.4258,,,1,0.03,限制大额申购,开放赎回,,,,
76,2025-05-06,1.0379,1.4255,,,1,0.03,限制大额申购,开放赎回,,,,
77,2025-04-30,1.0376,1.4252,,,1,0.06,限制大额申购,开放赎回,,,,
78,2025-04-29,1.0370,1.4246,,,1,0.05,限制大额申购,开放赎回,,,,
79,2025-04-28,1.0365,1.4241,,,1,0.02,限制大额申购,开放赎回,,,,
80,2025-04-25,1.0363,1.4239,,,1,-0.02,限制大额申购,开放赎回,,,,
81,2025-04-24,1.0365,1.4241,,,1,-0.03,限制大额申购,开放赎回,,,,
82,2025-04-23,1.0368,1.4244,,,1,-0.04,限制大额申购,开放赎回,,,,
83,2025-04-22,1.0372,1.4248,,,1,0.01,限制大额申购,开放赎回,,,,
84,2025-04-21,1.0371,1.4247,,,1,-0.02,限制大额申购,开放赎回,,,,
85,2025-04-18,1.0373,1.4249,,,1,0.00,限制大额申购,开放赎回,,,,
86,2025-04-17,1.0373,1.4249,,,1,-0.01,限制大额申购,开放赎回,,,,
87,2025-04-16,1.0374,1.4250,,,1,0.01,限制大额申购,开放赎回,,,,
88,2025-04-15,1.0373,1.4249,,,1,-0.01,限制大额申购,开放赎回,,,,
89,2025-04-14,1.0374,1.4250,,,1,0.00,限制大额申购,开放赎回,,,,
90,2025-04-11,1.0374,1.4250,,,1,0.03,限制大额申购,开放赎回,,,,
91,2025-04-10,1.0371,1.4247,,,1,0.00,限制大额申购,开放赎回,0.014,0,,每份派现金0.0140元
92,2025-04-09,1.0511,1.4247,,,1,0.01,限制大额申购,开放赎回,,,,
93,2025-04-08,1.0510,1.4246,,,1,-0.06,限制大额申购,开放赎回,,,,
94,2025-04-07,1.0516,1.4252,,,1,0.16,限制大额申购,开放赎回,,,,
95,2025-04-03,1.0499,1.4235,,,1,0.14,限制大额申购,开放赎回,,,,
96,2025-04-02,1.0484,1.4220,,,1,0.02,限制大额申购,开放赎回,,,,
97,2025-04-01,1.0482,1.4218,,,1,0.00,限制大额申购,开放赎回,,,,
98,2025-03-31,1.0482,1.4218,,,1,0.01,限制大额申购,开放赎回,,,,
99,2025-03-28,1.0481,1.4217,,,1,0.03,限制大额申购,开放赎回,,,,
100,2025-03-27,1.0478,1.4214,,,1,-0.01,限制大额申购,开放赎回,,,,
