,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,1.6159,1.6159,,,1,0.38,开放申购,开放赎回,,,,
1,2025-08-20,1.6098,1.6098,,,1,0.04,开放申购,开放赎回,,,,
2,2025-08-19,1.6092,1.6092,,,1,0.02,开放申购,开放赎回,,,,
3,2025-08-18,1.6088,1.6088,,,1,0.09,开放申购,开放赎回,,,,
4,2025-08-15,1.6074,1.6074,,,1,0.06,开放申购,开放赎回,,,,
5,2025-08-14,1.6064,1.6064,,,1,-0.29,开放申购,开放赎回,,,,
6,2025-08-13,1.6110,1.6110,,,1,0.04,开放申购,开放赎回,,,,
7,2025-08-12,1.6104,1.6104,,,1,0.00,开放申购,开放赎回,,,,
8,2025-08-11,1.6104,1.6104,,,1,0.07,开放申购,开放赎回,,,,
9,2025-08-08,1.6093,1.6093,,,1,0.05,开放申购,开放赎回,,,,
10,2025-08-07,1.6085,1.6085,,,1,-0.11,开放申购,开放赎回,,,,
11,2025-08-06,1.6102,1.6102,,,1,-0.24,开放申购,开放赎回,,,,
12,2025-08-05,1.6140,1.6140,,,1,0.49,开放申购,开放赎回,,,,
13,2025-08-04,1.6061,1.6061,,,1,0.29,开放申购,开放赎回,,,,
14,2025-08-01,1.6015,1.6015,,,1,-0.06,开放申购,开放赎回,,,,
15,2025-07-31,1.6024,1.6024,,,1,-0.61,开放申购,开放赎回,,,,
16,2025-07-30,1.6122,1.6122,,,1,0.49,开放申购,开放赎回,,,,
17,2025-07-29,1.6043,1.6043,,,1,0.28,开放申购,开放赎回,,,,
18,2025-07-28,1.5999,1.5999,,,1,0.11,开放申购,开放赎回,,,,
19,2025-07-25,1.5982,1.5982,,,1,-0.13,开放申购,开放赎回,,,,
20,2025-07-24,1.6003,1.6003,,,1,-0.01,开放申购,开放赎回,,,,
21,2025-07-23,1.6005,1.6005,,,1,-0.37,开放申购,开放赎回,,,,
22,2025-07-22,1.6065,1.6065,,,1,0.33,开放申购,开放赎回,,,,
23,2025-07-21,1.6012,1.6012,,,1,0.04,开放申购,开放赎回,,,,
24,2025-07-18,1.6006,1.6006,,,1,0.14,开放申购,开放赎回,,,,
25,2025-07-17,1.5984,1.5984,,,1,0.33,开放申购,开放赎回,,,,
26,2025-07-16,1.5931,1.5931,,,1,0.28,开放申购,开放赎回,,,,
