,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,1.7557,1.9700,,,1,0.59,开放申购,开放赎回,,,,
1,2025-08-20,1.7454,1.9597,,,1,0.86,开放申购,开放赎回,,,,
2,2025-08-19,1.7305,1.9448,,,1,-0.32,开放申购,开放赎回,,,,
3,2025-08-18,1.7361,1.9504,,,1,0.68,开放申购,开放赎回,,,,
4,2025-08-15,1.7243,1.9386,,,1,0.47,开放申购,开放赎回,,,,
5,2025-08-14,1.7162,1.9305,,,1,-0.35,开放申购,开放赎回,,,,
6,2025-08-13,1.7222,1.9365,,,1,0.61,开放申购,开放赎回,,,,
7,2025-08-12,1.7117,1.9260,,,1,0.15,开放申购,开放赎回,,,,
8,2025-08-11,1.7091,1.9234,,,1,0.46,开放申购,开放赎回,,,,
9,2025-08-08,1.7012,1.9155,,,1,-0.07,开放申购,开放赎回,,,,
10,2025-08-07,1.7024,1.9167,,,1,-0.27,开放申购,开放赎回,,,,
11,2025-08-06,1.7070,1.9213,,,1,0.53,开放申购,开放赎回,,,,
12,2025-08-05,1.6980,1.9123,,,1,0.35,开放申购,开放赎回,,,,
13,2025-08-04,1.6920,1.9063,,,1,0.18,开放申购,开放赎回,,,,
14,2025-08-01,1.6889,1.9032,,,1,0.09,开放申购,开放赎回,,,,
15,2025-07-31,1.6873,1.9016,,,1,-1.06,开放申购,开放赎回,,,,
16,2025-07-30,1.7054,1.9197,,,1,-0.26,开放申购,开放赎回,,,,
17,2025-07-29,1.7099,1.9242,,,1,0.55,开放申购,开放赎回,,,,
18,2025-07-28,1.7006,1.9149,,,1,-0.25,开放申购,开放赎回,,,,
19,2025-07-25,1.7049,1.9192,,,1,-0.11,开放申购,开放赎回,,,,
20,2025-07-24,1.7068,1.9211,,,1,0.95,开放申购,开放赎回,,,,
21,2025-07-23,1.6907,1.9050,,,1,-0.29,开放申购,开放赎回,,,,
22,2025-07-22,1.6957,1.9100,,,1,0.82,开放申购,开放赎回,,,,
23,2025-07-21,1.6819,1.8962,,,1,0.65,开放申购,开放赎回,,,,
24,2025-07-18,1.6710,1.8853,,,1,0.61,开放申购,开放赎回,,,,
25,2025-07-17,1.6609,1.8752,,,1,1.01,开放申购,开放赎回,,,,
26,2025-07-16,1.6443,1.8586,,,1,-0.02,开放申购,开放赎回,,,,
27,2025-07-15,1.6447,1.8590,,,1,0.30,开放申购,开放赎回,,,,
28,2025-07-14,1.6397,1.8540,,,1,0.28,开放申购,开放赎回,,,,
29,2025-07-11,1.6352,1.8495,,,1,0.31,开放申购,开放赎回,,,,
30,2025-07-10,1.6301,1.8444,,,1,0.43,开放申购,开放赎回,,,,
31,2025-07-09,1.6232,1.8375,,,1,-0.35,开放申购,开放赎回,,,,
32,2025-07-08,1.6289,1.8432,,,1,0.65,开放申购,开放赎回,,,,
33,2025-07-07,1.6184,1.8327,,,1,-0.33,开放申购,开放赎回,,,,
34,2025-07-04,1.6238,1.8381,,,1,-0.10,开放申购,开放赎回,,,,
35,2025-07-03,1.6254,1.8397,,,1,0.76,开放申购,开放赎回,,,,
36,2025-07-02,1.6131,1.8274,,,1,-0.38,开放申购,开放赎回,,,,
37,2025-07-01,1.6193,1.8336,,,1,0.09,开放申购,开放赎回,,,,
38,2025-06-30,1.6178,1.8321,,,1,0.56,开放申购,开放赎回,,,,
39,2025-06-27,1.6088,1.8231,,,1,0.29,开放申购,开放赎回,,,,
40,2025-06-26,1.6041,1.8184,,,1,-0.40,开放申购,开放赎回,,,,
41,2025-06-25,1.6106,1.8249,,,1,0.61,开放申购,开放赎回,,,,
42,2025-06-24,1.6009,1.8152,,,1,0.79,开放申购,开放赎回,,,,
43,2025-06-23,1.5883,1.8026,,,1,0.25,开放申购,开放赎回,,,,
44,2025-06-20,1.5843,1.7986,,,1,-0.02,开放申购,开放赎回,,,,
45,2025-06-19,1.5846,1.7989,,,1,-0.86,开放申购,开放赎回,,,,
46,2025-06-18,1.5984,1.8127,,,1,-0.22,开放申购,开放赎回,,,,
47,2025-06-17,1.6019,1.8162,,,1,-0.61,开放申购,开放赎回,,,,
