,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,1.3101,1.6295,,,1,0.92,开放申购,开放赎回,,,,
1,2025-08-19,1.2982,1.6176,,,1,-0.29,开放申购,开放赎回,,,,
2,2025-08-18,1.3020,1.6214,,,1,-0.06,开放申购,开放赎回,,,,
3,2025-08-15,1.3028,1.6222,,,1,-0.20,开放申购,开放赎回,,,,
4,2025-08-14,1.3054,1.6248,,,1,-0.68,开放申购,开放赎回,,,,
5,2025-08-13,1.3143,1.6337,,,1,-0.11,开放申购,开放赎回,,,,
6,2025-08-12,1.3157,1.6351,,,1,0.32,开放申购,开放赎回,,,,
7,2025-08-11,1.3115,1.6309,,,1,-0.23,开放申购,开放赎回,,,,
8,2025-08-08,1.3145,1.6339,,,1,0.16,开放申购,开放赎回,,,,
9,2025-08-07,1.3124,1.6318,,,1,0.41,开放申购,开放赎回,,,,
10,2025-08-06,1.3071,1.6265,,,1,-0.19,开放申购,开放赎回,,,,
11,2025-08-05,1.3096,1.6290,,,1,1.07,开放申购,开放赎回,,,,
12,2025-08-04,1.2957,1.6151,,,1,0.57,开放申购,开放赎回,,,,
13,2025-08-01,1.2884,1.6078,,,1,-0.03,开放申购,开放赎回,,,,
14,2025-07-31,1.2888,1.6082,,,1,-1.42,开放申购,开放赎回,,,,
15,2025-07-30,1.3073,1.6267,,,1,0.29,开放申购,开放赎回,,,,
16,2025-07-29,1.3035,1.6229,,,1,-0.50,开放申购,开放赎回,,,,
17,2025-07-28,1.3101,1.6295,,,1,0.04,开放申购,开放赎回,,,,
18,2025-07-25,1.3096,1.6290,,,1,-0.50,开放申购,开放赎回,,,,
19,2025-07-24,1.3162,1.6356,,,1,-0.20,开放申购,开放赎回,,,,
20,2025-07-23,1.3189,1.6383,,,1,0.00,开放申购,开放赎回,,,,
21,2025-07-22,1.3189,1.6383,,,1,0.25,开放申购,开放赎回,,,,
22,2025-07-21,1.3156,1.6350,,,1,0.25,开放申购,开放赎回,,,,
23,2025-07-18,1.3123,1.6317,,,1,0.56,开放申购,开放赎回,,,,
24,2025-07-17,1.3050,1.6244,,,1,-0.20,开放申购,开放赎回,,,,
25,2025-07-16,1.3076,1.6270,,,1,-0.02,开放申购,开放赎回,,,,
26,2025-07-15,1.3078,1.6272,,,1,-0.58,开放申购,开放赎回,,,,
27,2025-07-14,1.3154,1.6348,,,1,0.61,开放申购,开放赎回,,,,
28,2025-07-11,1.3074,1.6268,,,1,-0.56,开放申购,开放赎回,,,,
29,2025-07-10,1.3147,1.6341,,,1,0.81,开放申购,开放赎回,,,,
30,2025-07-09,1.3041,1.6235,,,1,0.06,开放申购,开放赎回,,,,
31,2025-07-08,1.3033,1.6227,,,1,-0.02,开放申购,开放赎回,,,,
32,2025-07-07,1.3035,1.6229,,,1,0.18,开放申购,开放赎回,,,,
33,2025-07-04,1.3012,1.6206,,,1,0.59,限制大额申购,开放赎回,0.0283,0,,每份派现金0.0283元
