,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-21,2.2339,2.3267,,,1,-0.04,限制大额申购,开放赎回,,,,
1,2025-08-20,2.2347,2.3275,,,1,0.76,限制大额申购,开放赎回,,,,
2,2025-08-19,2.2179,2.3107,,,1,-0.13,限制大额申购,开放赎回,,,,
3,2025-08-18,2.2207,2.3135,,,1,0.65,限制大额申购,开放赎回,,,,
4,2025-08-15,2.2064,2.2992,,,1,0.97,限制大额申购,开放赎回,,,,
5,2025-08-14,2.1852,2.2780,,,1,-0.37,限制大额申购,开放赎回,,,,
6,2025-08-13,2.1934,2.2862,,,1,0.41,限制大额申购,开放赎回,,,,
7,2025-08-12,2.1844,2.2772,,,1,0.31,限制大额申购,开放赎回,,,,
8,2025-08-11,2.1777,2.2705,,,1,0.81,限制大额申购,开放赎回,,,,
9,2025-08-08,2.1603,2.2531,,,1,0.19,限制大额申购,开放赎回,,,,
10,2025-08-07,2.1562,2.2490,,,1,-0.05,限制大额申购,开放赎回,,,,
11,2025-08-06,2.1572,2.2500,,,1,0.34,限制大额申购,开放赎回,,,,
12,2025-08-05,2.1498,2.2426,,,1,0.26,限制大额申购,开放赎回,,,,
13,2025-08-04,2.1442,2.2370,,,1,0.35,限制大额申购,开放赎回,,,,
14,2025-08-01,2.1367,2.2295,,,1,-0.18,限制大额申购,开放赎回,,,,
15,2025-07-31,2.1406,2.2334,,,1,-1.65,限制大额申购,开放赎回,,,,
16,2025-07-30,2.1765,2.2693,,,1,-0.48,限制大额申购,开放赎回,,,,
17,2025-07-29,2.1869,2.2797,,,1,0.26,限制大额申购,开放赎回,,,,
18,2025-07-28,2.1812,2.2740,,,1,0.16,限制大额申购,开放赎回,,,,
19,2025-07-25,2.1777,2.2705,,,1,0.04,限制大额申购,开放赎回,,,,
20,2025-07-24,2.1768,2.2696,,,1,0.76,限制大额申购,开放赎回,,,,
21,2025-07-23,2.1604,2.2532,,,1,-0.15,限制大额申购,开放赎回,,,,
22,2025-07-22,2.1636,2.2564,,,1,1.03,限制大额申购,开放赎回,,,,
23,2025-07-21,2.1416,2.2344,,,1,0.70,限制大额申购,开放赎回,,,,
24,2025-07-18,2.1268,2.2196,,,1,0.38,限制大额申购,开放赎回,,,,
25,2025-07-17,2.1188,2.2116,,,1,0.36,限制大额申购,开放赎回,,,,
26,2025-07-16,2.1112,2.2040,,,1,-0.14,限制大额申购,开放赎回,,,,
27,2025-07-15,2.1141,2.2069,,,1,-0.43,限制大额申购,开放赎回,,,,
28,2025-07-14,2.1233,2.2161,,,1,-0.05,限制大额申购,开放赎回,,,,
29,2025-07-11,2.1243,2.2171,,,1,0.02,限制大额申购,开放赎回,,,,
30,2025-07-10,2.1238,2.2166,,,1,0.42,限制大额申购,开放赎回,,,,
31,2025-07-09,2.1149,2.2077,,,1,-0.16,限制大额申购,开放赎回,,,,
32,2025-07-08,2.1182,2.2110,,,1,0.31,限制大额申购,开放赎回,,,,
33,2025-07-07,2.1116,2.2044,,,1,0.29,限制大额申购,开放赎回,,,,
34,2025-07-04,2.1055,2.1983,,,1,-0.26,限制大额申购,开放赎回,,,,
35,2025-07-03,2.1109,2.2037,,,1,0.13,限制大额申购,开放赎回,,,,
36,2025-07-02,2.1082,2.2010,,,1,0.03,限制大额申购,开放赎回,,,,
37,2025-07-01,2.1075,2.2003,,,1,0.06,限制大额申购,开放赎回,,,,
38,2025-06-30,2.1063,2.1991,,,1,0.38,限制大额申购,开放赎回,,,,
39,2025-06-27,2.0984,2.1912,,,1,-0.05,限制大额申购,开放赎回,,,,
40,2025-06-26,2.0995,2.1923,,,1,-0.22,限制大额申购,开放赎回,,,,
41,2025-06-25,2.1042,2.1970,,,1,0.50,限制大额申购,开放赎回,,,,
42,2025-06-24,2.0938,2.1866,,,1,0.59,限制大额申购,开放赎回,,,,
43,2025-06-23,2.0815,2.1743,,,1,0.09,限制大额申购,开放赎回,,,,
44,2025-06-20,2.0797,2.1725,,,1,-0.01,限制大额申购,开放赎回,,,,
45,2025-06-19,2.0799,2.1727,,,1,-0.79,限制大额申购,开放赎回,,,,
46,2025-06-18,2.0965,2.1893,,,1,-0.22,限制大额申购,开放赎回,,,,
47,2025-06-17,2.1011,2.1939,,,1,-0.17,限制大额申购,开放赎回,,,,
48,2025-06-16,2.1047,2.1975,,,1,0.33,限制大额申购,开放赎回,,,,
49,2025-06-13,2.0978,2.1906,,,1,-0.24,限制大额申购,开放赎回,,,,
50,2025-06-12,2.1029,2.1957,,,1,-0.12,限制大额申购,开放赎回,,,,
51,2025-06-11,2.1055,2.1983,,,1,0.42,限制大额申购,开放赎回,,,,
52,2025-06-10,2.0967,2.1895,,,1,-0.29,限制大额申购,开放赎回,,,,
53,2025-06-09,2.1029,2.1957,,,1,0.47,限制大额申购,开放赎回,,,,
54,2025-06-06,2.0930,2.1858,,,1,0.19,限制大额申购,开放赎回,,,,
55,2025-06-05,2.0891,2.1819,,,1,0.00,限制大额申购,开放赎回,,,,
56,2025-06-04,2.0892,2.1820,,,1,0.17,限制大额申购,开放赎回,,,,
57,2025-06-03,2.0857,2.1785,,,1,0.12,限制大额申购,开放赎回,,,,
58,2025-05-30,2.0832,2.1760,,,1,-0.39,限制大额申购,开放赎回,,,,
59,2025-05-29,2.0913,2.1841,,,1,0.41,限制大额申购,开放赎回,,,,
60,2025-05-28,2.0827,2.1755,,,1,-0.10,限制大额申购,开放赎回,,,,
61,2025-05-27,2.0848,2.1776,,,1,-0.22,限制大额申购,开放赎回,,,,
62,2025-05-26,2.0893,2.1821,,,1,0.27,限制大额申购,开放赎回,,,,
63,2025-05-23,2.0837,2.1765,,,1,-0.59,限制大额申购,开放赎回,,,,
64,2025-05-22,2.0961,2.1889,,,1,-0.69,限制大额申购,开放赎回,,,,
65,2025-05-21,2.1106,2.2034,,,1,0.30,限制大额申购,开放赎回,,,,
66,2025-05-20,2.1043,2.1971,,,1,0.32,限制大额申购,开放赎回,,,,
67,2025-05-19,2.0976,2.1904,,,1,0.12,限制大额申购,开放赎回,,,,
68,2025-05-16,2.0951,2.1879,,,1,-0.21,限制大额申购,开放赎回,,,,
69,2025-05-15,2.0995,2.1923,,,1,-0.61,限制大额申购,开放赎回,,,,
70,2025-05-14,2.1124,2.2052,,,1,0.12,限制大额申购,开放赎回,,,,
71,2025-05-13,2.1098,2.2026,,,1,0.09,限制大额申购,开放赎回,,,,
72,2025-05-12,2.1078,2.2006,,,1,0.75,限制大额申购,开放赎回,,,,
73,2025-05-09,2.0921,2.1849,,,1,-0.54,限制大额申购,开放赎回,,,,
74,2025-05-08,2.1034,2.1962,,,1,-0.16,限制大额申购,开放赎回,,,,
75,2025-05-07,2.1067,2.1995,,,1,0.31,限制大额申购,开放赎回,,,,
76,2025-05-06,2.1002,2.1930,,,1,0.88,限制大额申购,开放赎回,,,,
77,2025-04-30,2.0818,2.1746,,,1,-0.23,限制大额申购,开放赎回,,,,
78,2025-04-29,2.0867,2.1795,,,1,-0.13,限制大额申购,开放赎回,,,,
79,2025-04-28,2.0894,2.1822,,,1,-0.46,限制大额申购,开放赎回,,,,
80,2025-04-25,2.0990,2.1918,,,1,-0.41,限制大额申购,开放赎回,,,,
81,2025-04-24,2.1076,2.2004,,,1,-0.06,限制大额申购,开放赎回,,,,
82,2025-04-23,2.1088,2.2016,,,1,-0.14,限制大额申购,开放赎回,,,,
