,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,1.1734,1.5938,,,1,0.47,开放申购,开放赎回,,,,
1,2025-08-19,1.1679,1.5883,,,1,-0.21,开放申购,开放赎回,,,,
2,2025-08-18,1.1703,1.5907,,,1,0.67,开放申购,开放赎回,,,,
3,2025-08-15,1.1625,1.5829,,,1,0.47,开放申购,开放赎回,,,,
4,2025-08-14,1.1571,1.5775,,,1,-0.48,开放申购,开放赎回,,,,
5,2025-08-13,1.1627,1.5831,,,1,0.39,开放申购,开放赎回,,,,
6,2025-08-12,1.1582,1.5786,,,1,-0.11,开放申购,开放赎回,,,,
7,2025-08-11,1.1595,1.5799,,,1,0.31,开放申购,开放赎回,,,,
8,2025-08-08,1.1559,1.5763,,,1,-0.16,开放申购,开放赎回,,,,
9,2025-08-07,1.1578,1.5782,,,1,-0.12,开放申购,开放赎回,,,,
10,2025-08-06,1.1592,1.5796,,,1,0.40,开放申购,开放赎回,,,,
11,2025-08-05,1.1546,1.5750,,,1,0.30,开放申购,开放赎回,,,,
12,2025-08-04,1.1512,1.5716,,,1,0.41,开放申购,开放赎回,,,,
13,2025-08-01,1.1465,1.5669,,,1,0.17,开放申购,开放赎回,,,,
14,2025-07-31,1.1446,1.5650,,,1,-0.43,开放申购,开放赎回,,,,
15,2025-07-30,1.1496,1.5700,,,1,-0.06,开放申购,开放赎回,,,,
16,2025-07-29,1.1503,1.5707,,,1,0.09,开放申购,开放赎回,,,,
17,2025-07-28,1.1493,1.5697,,,1,-0.32,开放申购,开放赎回,,,,
18,2025-07-25,1.1530,1.5734,,,1,0.17,开放申购,开放赎回,,,,
19,2025-07-24,1.1511,1.5715,,,1,0.35,开放申购,开放赎回,,,,
20,2025-07-23,1.1471,1.5675,,,1,0.02,开放申购,开放赎回,,,,
21,2025-07-22,1.1469,1.5673,,,1,0.14,开放申购,开放赎回,,,,
22,2025-07-21,1.1453,1.5657,,,1,0.03,开放申购,开放赎回,,,,
23,2025-07-18,1.1450,1.5654,,,1,0.14,开放申购,开放赎回,,,,
24,2025-07-17,1.1434,1.5638,,,1,0.17,开放申购,开放赎回,,,,
25,2025-07-16,1.1415,1.5619,,,1,0.03,开放申购,开放赎回,,,,
26,2025-07-15,1.1412,1.5616,,,1,0.04,开放申购,开放赎回,,,,
27,2025-07-14,1.1407,1.5611,,,1,0.05,开放申购,开放赎回,,,,
28,2025-07-11,1.1401,1.5605,,,1,-0.23,开放申购,开放赎回,,,,
29,2025-07-10,1.1427,1.5631,,,1,0.09,开放申购,开放赎回,,,,
30,2025-07-09,1.1417,1.5621,,,1,-0.24,开放申购,开放赎回,,,,
31,2025-07-08,1.1444,1.5648,,,1,0.27,开放申购,开放赎回,,,,
32,2025-07-07,1.1413,1.5617,,,1,-0.01,开放申购,开放赎回,,,,
33,2025-07-04,1.1414,1.5618,,,1,0.11,开放申购,开放赎回,,,,
34,2025-07-03,1.1401,1.5605,,,1,0.30,开放申购,开放赎回,,,,
35,2025-07-02,1.1367,1.5571,,,1,-0.08,开放申购,开放赎回,,,,
36,2025-07-01,1.1376,1.5580,,,1,0.26,开放申购,开放赎回,,,,
37,2025-06-30,1.1346,1.5550,,,1,0.23,开放申购,开放赎回,,,,
38,2025-06-27,1.1320,1.5524,,,1,-0.04,开放申购,开放赎回,,,,
39,2025-06-26,1.1325,1.5529,,,1,-0.04,开放申购,开放赎回,,,,
40,2025-06-25,1.1330,1.5534,,,1,0.25,开放申购,开放赎回,,,,
41,2025-06-24,1.1302,1.5506,,,1,0.10,开放申购,开放赎回,,,,
42,2025-06-23,1.1291,1.5495,,,1,0.23,开放申购,开放赎回,,,,
43,2025-06-20,1.1265,1.5469,,,1,0.08,开放申购,开放赎回,,,,
44,2025-06-19,1.1256,1.5460,,,1,-0.21,开放申购,开放赎回,,,,
45,2025-06-18,1.1280,1.5484,,,1,0.17,开放申购,开放赎回,,,,
46,2025-06-17,1.1261,1.5465,,,1,0.16,开放申购,开放赎回,,,,
47,2025-06-16,1.1243,1.5447,,,1,0.21,开放申购,开放赎回,,,,
48,2025-06-13,1.1219,1.5423,,,1,-0.22,开放申购,开放赎回,,,,
49,2025-06-12,1.1244,1.5448,,,1,0.10,开放申购,开放赎回,,,,
50,2025-06-11,1.1233,1.5437,,,1,0.13,开放申购,开放赎回,,,,
51,2025-06-10,1.1218,1.5422,,,1,-0.23,开放申购,开放赎回,,,,
52,2025-06-09,1.1244,1.5448,,,1,0.21,开放申购,开放赎回,,,,
53,2025-06-06,1.1220,1.5424,,,1,0.04,开放申购,开放赎回,,,,
54,2025-06-05,1.1215,1.5419,,,1,0.16,开放申购,开放赎回,,,,
55,2025-06-04,1.1197,1.5401,,,1,0.14,开放申购,开放赎回,,,,
56,2025-06-03,1.1181,1.5385,,,1,0.12,开放申购,开放赎回,,,,
57,2025-05-30,1.1168,1.5372,,,1,0.03,开放申购,开放赎回,,,,
58,2025-05-29,1.1165,1.5369,,,1,-0.02,开放申购,开放赎回,,,,
59,2025-05-28,1.1167,1.5371,,,1,-0.01,开放申购,开放赎回,,,,
60,2025-05-27,1.1168,1.5372,,,1,0.00,开放申购,开放赎回,,,,
61,2025-05-26,1.1168,1.5372,,,1,0.07,开放申购,开放赎回,,,,
62,2025-05-23,1.1160,1.5364,,,1,-0.20,开放申购,开放赎回,,,,
63,2025-05-22,1.1182,1.5386,,,1,0.00,开放申购,开放赎回,,,,
64,2025-05-21,1.1182,1.5386,,,1,0.15,开放申购,开放赎回,,,,
65,2025-05-20,1.1165,1.5369,,,1,0.13,开放申购,开放赎回,,,,
66,2025-05-19,1.1150,1.5354,,,1,0.00,开放申购,开放赎回,,,,
67,2025-05-16,1.1150,1.5354,,,1,-0.11,开放申购,开放赎回,,,,
68,2025-05-15,1.1162,1.5366,,,1,-0.19,开放申购,开放赎回,,,,
69,2025-05-14,1.1183,1.5387,,,1,0.02,开放申购,开放赎回,,,,
70,2025-05-13,1.1181,1.5385,,,1,0.20,开放申购,开放赎回,,,,
71,2025-05-12,1.1159,1.5363,,,1,0.04,开放申购,开放赎回,,,,
72,2025-05-09,1.1154,1.5358,,,1,-0.08,开放申购,开放赎回,,,,
73,2025-05-08,1.1163,1.5367,,,1,0.27,开放申购,开放赎回,,,,
74,2025-05-07,1.1133,1.5337,,,1,-0.04,开放申购,开放赎回,,,,
75,2025-05-06,1.1137,1.5341,,,1,0.30,开放申购,开放赎回,,,,
76,2025-04-30,1.1104,1.5308,,,1,0.02,开放申购,开放赎回,,,,
77,2025-04-29,1.1102,1.5306,,,1,0.17,开放申购,开放赎回,,,,
78,2025-04-28,1.1083,1.5287,,,1,0.06,开放申购,开放赎回,,,,
79,2025-04-25,1.1076,1.5280,,,1,0.04,开放申购,开放赎回,,,,
80,2025-04-24,1.1072,1.5276,,,1,-0.04,开放申购,开放赎回,,,,
81,2025-04-23,1.1076,1.5280,,,1,-0.08,开放申购,开放赎回,,,,
82,2025-04-22,1.1085,1.5289,,,1,0.14,开放申购,开放赎回,,,,
83,2025-04-21,1.1069,1.5273,,,1,-0.06,开放申购,开放赎回,,,,
84,2025-04-18,1.1076,1.5280,,,1,0.04,开放申购,开放赎回,,,,
85,2025-04-17,1.1072,1.5276,,,1,-0.14,开放申购,开放赎回,,,,
86,2025-04-16,1.1087,1.5291,,,1,-0.09,开放申购,开放赎回,,,,
87,2025-04-15,1.1097,1.5301,,,1,-0.36,开放申购,开放赎回,,,,
88,2025-04-14,1.1137,1.5341,,,1,0.05,开放申购,开放赎回,,,,
89,2025-04-11,1.1131,1.5335,,,1,-0.02,开放申购,开放赎回,,,,
90,2025-04-10,1.1133,1.5337,,,1,0.13,开放申购,开放赎回,,,,
91,2025-04-09,1.1118,1.5322,,,1,0.19,开放申购,开放赎回,,,,
92,2025-04-08,1.1097,1.5301,,,1,-0.13,开放申购,开放赎回,,,,
93,2025-04-07,1.1111,1.5315,,,1,-0.83,开放申购,开放赎回,,,,
94,2025-04-03,1.1204,1.5408,,,1,0.00,开放申购,开放赎回,,,,
95,2025-04-02,1.1204,1.5408,,,1,0.16,开放申购,开放赎回,,,,
96,2025-04-01,1.1186,1.5390,,,1,0.04,开放申购,开放赎回,,,,
97,2025-03-31,1.1181,1.5385,,,1,-0.12,开放申购,开放赎回,,,,
98,2025-03-28,1.1194,1.5398,,,1,-0.28,开放申购,开放赎回,,,,
99,2025-03-27,1.1225,1.5429,,,1,-0.04,开放申购,开放赎回,,,,
100,2025-03-26,1.1229,1.5433,,,1,0.25,开放申购,开放赎回,,,,
101,2025-03-25,1.1201,1.5405,,,1,0.20,开放申购,开放赎回,,,,
102,2025-03-24,1.1179,1.5383,,,1,0.10,开放申购,开放赎回,,,,
103,2025-03-21,1.1168,1.5372,,,1,-0.60,开放申购,开放赎回,,,,
104,2025-03-20,1.1235,1.5439,,,1,-0.15,开放申购,开放赎回,,,,
105,2025-03-19,1.1252,1.5456,,,1,-0.29,开放申购,开放赎回,,,,
106,2025-03-18,1.1285,1.5489,,,1,0.08,开放申购,开放赎回,,,,
107,2025-03-17,1.1276,1.5480,,,1,-0.04,开放申购,开放赎回,,,,
108,2025-03-14,1.1281,1.5485,,,1,0.44,开放申购,开放赎回,,,,
109,2025-03-13,1.1232,1.5436,,,1,-0.12,开放申购,开放赎回,,,,
110,2025-03-12,1.1245,1.5449,,,1,-0.10,开放申购,开放赎回,,,,
111,2025-03-11,1.1256,1.5460,,,1,-0.03,开放申购,开放赎回,,,,
112,2025-03-10,1.1259,1.5463,,,1,-0.22,开放申购,开放赎回,,,,
113,2025-03-07,1.1284,1.5488,,,1,-0.07,开放申购,开放赎回,,,,
114,2025-03-06,1.1292,1.5496,,,1,0.28,开放申购,开放赎回,,,,
115,2025-03-05,1.1260,1.5464,,,1,0.02,开放申购,开放赎回,,,,
116,2025-03-04,1.1258,1.5462,,,1,0.12,开放申购,开放赎回,,,,
117,2025-03-03,1.1245,1.5449,,,1,0.08,开放申购,开放赎回,,,,
118,2025-02-28,1.1236,1.5440,,,1,-0.55,开放申购,开放赎回,,,,
119,2025-02-27,1.1298,1.5502,,,1,-0.38,开放申购,开放赎回,,,,
120,2025-02-26,1.1341,1.5545,,,1,0.33,开放申购,开放赎回,,,,
121,2025-02-25,1.1304,1.5508,,,1,-0.16,开放申购,开放赎回,,,,
122,2025-02-24,1.1322,1.5526,,,1,-0.19,开放申购,开放赎回,,,,
123,2025-02-21,1.1343,1.5547,,,1,0.35,开放申购,开放赎回,,,,
124,2025-02-20,1.1303,1.5507,,,1,-0.04,开放申购,开放赎回,,,,
125,2025-02-19,1.1308,1.5512,,,1,0.29,开放申购,开放赎回,,,,
126,2025-02-18,1.1275,1.5479,,,1,-0.24,开放申购,开放赎回,,,,
127,2025-02-17,1.1302,1.5506,,,1,-0.24,开放申购,开放赎回,,,,
128,2025-02-14,1.1329,1.5533,,,1,0.08,开放申购,开放赎回,,,,
129,2025-02-13,1.1320,1.5524,,,1,-0.11,开放申购,开放赎回,,,,
130,2025-02-12,1.1332,1.5536,,,1,0.05,开放申购,开放赎回,,,,
131,2025-02-11,1.1326,1.5530,,,1,-0.16,开放申购,开放赎回,,,,
132,2025-02-10,1.1344,1.5548,,,1,0.02,开放申购,开放赎回,,,,
133,2025-02-07,1.1342,1.5546,,,1,0.02,开放申购,开放赎回,,,,
134,2025-02-06,1.1340,1.5544,,,1,0.29,开放申购,开放赎回,,,,
135,2025-02-05,1.1307,1.5511,,,1,-0.36,开放申购,开放赎回,,,,
136,2025-01-27,1.1348,1.5552,,,1,-0.13,开放申购,开放赎回,,,,
137,2025-01-24,1.1363,1.5567,,,1,0.17,开放申购,开放赎回,,,,
138,2025-01-23,1.1344,1.5548,,,1,-0.26,开放申购,开放赎回,,,,
139,2025-01-22,1.1374,1.5578,,,1,-0.03,开放申购,开放赎回,,,,
140,2025-01-21,1.1377,1.5581,,,1,0.44,开放申购,开放赎回,,,,
141,2025-01-20,1.1327,1.5531,,,1,-0.05,开放申购,开放赎回,,,,
142,2025-01-17,1.1333,1.5537,,,1,0.10,开放申购,开放赎回,,,,
143,2025-01-16,1.1322,1.5526,,,1,-0.07,开放申购,开放赎回,,,,
144,2025-01-15,1.1330,1.5534,,,1,-0.05,开放申购,开放赎回,,,,
145,2025-01-14,1.1336,1.5540,,,1,0.32,开放申购,开放赎回,,,,
146,2025-01-13,1.1300,1.5504,,,1,-0.14,开放申购,开放赎回,,,,
147,2025-01-10,1.1316,1.5520,,,1,-0.04,开放申购,开放赎回,,,,
148,2025-01-09,1.1321,1.5525,,,1,-0.13,开放申购,开放赎回,,,,
149,2025-01-08,1.1336,1.5540,,,1,0.02,开放申购,开放赎回,,,,
150,2025-01-07,1.1334,1.5538,,,1,0.10,开放申购,开放赎回,,,,
151,2025-01-06,1.1323,1.5527,,,1,0.00,开放申购,开放赎回,,,,
152,2025-01-03,1.1323,1.5527,,,1,-0.02,开放申购,开放赎回,,,,
153,2025-01-02,1.1325,1.5529,,,1,-0.20,开放申购,开放赎回,,,,
154,2024-12-31,1.1348,1.5552,,,1,-0.17,开放申购,开放赎回,,,,
155,2024-12-30,1.1367,1.5571,,,1,0.10,开放申购,开放赎回,,,,
156,2024-12-27,1.1356,1.5560,,,1,0.10,开放申购,开放赎回,,,,
157,2024-12-26,1.1345,1.5549,,,1,-0.31,限制大额申购,开放赎回,0.054,0,,每份派现金0.0540元
158,2024-12-25,1.1922,1.5586,,,1,-0.46,限制大额申购,开放赎回,,,,
159,2024-12-24,1.1977,1.5641,,,1,0.44,限制大额申购,开放赎回,,,,
160,2024-12-23,1.1924,1.5588,,,1,0.08,限制大额申购,开放赎回,,,,
161,2024-12-20,1.1914,1.5578,,,1,0.03,限制大额申购,开放赎回,,,,
162,2024-12-19,1.1910,1.5574,,,1,0.11,限制大额申购,开放赎回,,,,
163,2024-12-18,1.1897,1.5561,,,1,0.05,限制大额申购,开放赎回,,,,
164,2024-12-17,1.1891,1.5555,,,1,-0.26,限制大额申购,开放赎回,,,,
165,2024-12-16,1.1922,1.5586,,,1,-0.18,限制大额申购,开放赎回,,,,
166,2024-12-13,1.1943,1.5607,,,1,-0.48,限制大额申购,开放赎回,,,,
167,2024-12-12,1.2001,1.5665,,,1,0.31,限制大额申购,开放赎回,,,,
168,2024-12-11,1.1964,1.5628,,,1,0.47,限制大额申购,开放赎回,,,,
169,2024-12-10,1.1908,1.5572,,,1,0.19,限制大额申购,开放赎回,,,,
170,2024-12-09,1.1885,1.5549,,,1,0.27,限制大额申购,开放赎回,,,,
171,2024-12-06,1.1853,1.5517,,,1,0.28,限制大额申购,开放赎回,,,,
172,2024-12-05,1.1820,1.5484,,,1,0.16,开放申购,开放赎回,,,,
173,2024-12-04,1.1801,1.5465,,,1,0.02,开放申购,开放赎回,,,,
174,2024-12-03,1.1799,1.5463,,,1,-0.08,开放申购,开放赎回,,,,
175,2024-12-02,1.1808,1.5472,,,1,0.34,开放申购,开放赎回,,,,
176,2024-11-29,1.1768,1.5432,,,1,0.25,开放申购,开放赎回,,,,
177,2024-11-28,1.1739,1.5403,,,1,0.26,开放申购,开放赎回,,,,
178,2024-11-27,1.1708,1.5372,,,1,0.10,开放申购,开放赎回,,,,
179,2024-11-26,1.1696,1.5360,,,1,-0.10,开放申购,开放赎回,,,,
180,2024-11-25,1.1708,1.5372,,,1,0.03,开放申购,开放赎回,,,,
181,2024-11-22,1.1705,1.5369,,,1,-0.31,开放申购,开放赎回,,,,
182,2024-11-21,1.1741,1.5405,,,1,0.12,开放申购,开放赎回,,,,
183,2024-11-20,1.1727,1.5391,,,1,0.13,开放申购,开放赎回,,,,
