,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-19,6.9158,7.1858,,,1,-1.32,限制大额申购,开放赎回,,,,
1,2025-08-18,7.0086,7.2786,,,1,-0.07,限制大额申购,开放赎回,,,,
2,2025-08-15,7.0135,7.2835,,,1,-0.46,限制大额申购,开放赎回,,,,
3,2025-08-14,7.0459,7.3159,,,1,-0.07,限制大额申购,开放赎回,,,,
4,2025-08-13,7.0509,7.3209,,,1,-0.05,限制大额申购,开放赎回,,,,
5,2025-08-12,7.0545,7.3245,,,1,1.33,限制大额申购,开放赎回,,,,
6,2025-08-11,6.9618,7.2318,,,1,-0.31,限制大额申购,开放赎回,,,,
7,2025-08-08,6.9832,7.2532,,,1,1.00,限制大额申购,开放赎回,,,,
8,2025-08-07,6.9140,7.1840,,,1,0.23,限制大额申购,开放赎回,,,,
9,2025-08-06,6.8980,7.1680,,,1,1.30,限制大额申购,开放赎回,,,,
10,2025-08-05,6.8096,7.0796,,,1,-0.76,限制大额申购,开放赎回,,,,
11,2025-08-04,6.8615,7.1315,,,1,1.67,限制大额申购,开放赎回,,,,
12,2025-08-01,6.7490,7.0190,,,1,-1.93,限制大额申购,开放赎回,,,,
13,2025-07-31,6.8821,7.1521,,,1,-0.47,限制大额申购,开放赎回,,,,
14,2025-07-30,6.9144,7.1844,,,1,0.06,限制大额申购,开放赎回,,,,
15,2025-07-29,6.9101,7.1801,,,1,-0.13,限制大额申购,开放赎回,,,,
16,2025-07-28,6.9194,7.1894,,,1,0.41,限制大额申购,开放赎回,,,,
17,2025-07-25,6.8914,7.1614,,,1,0.25,限制大额申购,开放赎回,,,,
18,2025-07-24,6.8742,7.1442,,,1,0.21,限制大额申购,开放赎回,,,,
19,2025-07-23,6.8600,7.1300,,,1,0.36,限制大额申购,开放赎回,,,,
20,2025-07-22,6.8356,7.1056,,,1,-0.56,限制大额申购,开放赎回,,,,
21,2025-07-21,6.8743,7.1443,,,1,0.52,限制大额申购,开放赎回,,,,
22,2025-07-18,6.8390,7.1090,,,1,-0.02,限制大额申购,开放赎回,,,,
23,2025-07-17,6.8404,7.1104,,,1,0.63,限制大额申购,开放赎回,,,,
24,2025-07-16,6.7978,7.0678,,,1,0.12,限制大额申购,开放赎回,,,,
25,2025-07-15,6.7897,7.0597,,,1,0.13,限制大额申购,开放赎回,,,,
26,2025-07-14,6.7811,7.0511,,,1,0.32,限制大额申购,开放赎回,,,,
27,2025-07-11,6.7594,7.0294,,,1,-0.25,限制大额申购,开放赎回,,,,
28,2025-07-10,6.7765,7.0465,,,1,-0.19,限制大额申购,开放赎回,,,,
29,2025-07-09,6.7892,7.0592,,,1,0.70,限制大额申购,开放赎回,,,,
30,2025-07-08,6.7417,7.0117,,,1,0.11,限制大额申购,开放赎回,,,,
31,2025-07-07,6.7342,7.0042,,,1,-0.83,限制大额申购,开放赎回,,,,
32,2025-07-04,6.7905,7.0605,,,1,0.01,暂停申购,暂停赎回,,,,
33,2025-07-03,6.7896,7.0596,,,1,0.94,限制大额申购,开放赎回,,,,
34,2025-07-02,6.7262,6.9962,,,1,0.73,限制大额申购,开放赎回,,,,
35,2025-07-01,6.6775,6.9475,,,1,-0.94,限制大额申购,开放赎回,,,,
36,2025-06-30,6.7407,7.0107,,,1,0.57,限制大额申购,开放赎回,,,,
37,2025-06-27,6.7024,6.9724,,,1,0.35,限制大额申购,开放赎回,,,,
38,2025-06-26,6.6791,6.9491,,,1,0.84,限制大额申购,开放赎回,,,,
39,2025-06-25,6.6233,6.8933,,,1,0.23,限制大额申购,开放赎回,,,,
40,2025-06-24,6.6081,6.8781,,,1,1.31,限制大额申购,开放赎回,,,,
41,2025-06-23,6.5226,6.7926,,,1,0.94,限制大额申购,开放赎回,,,,
42,2025-06-20,6.4621,6.7321,,,1,-0.35,限制大额申购,开放赎回,,,,
43,2025-06-19,6.4849,6.7549,,,1,-0.04,暂停申购,暂停赎回,,,,
44,2025-06-18,6.4876,6.7576,,,1,0.02,限制大额申购,开放赎回,,,,
45,2025-06-17,6.4863,6.7563,,,1,-1.04,限制大额申购,开放赎回,,,,
46,2025-06-16,6.5545,6.8245,,,1,1.41,限制大额申购,开放赎回,,,,
47,2025-06-13,6.4636,6.7336,,,1,-1.29,限制大额申购,开放赎回,,,,
48,2025-06-12,6.5478,6.8178,,,1,0.24,限制大额申购,开放赎回,,,,
49,2025-06-11,6.5321,6.8021,,,1,-0.42,限制大额申购,开放赎回,,,,
50,2025-06-10,6.5594,6.8294,,,1,0.62,限制大额申购,开放赎回,,,,
51,2025-06-09,6.5192,6.7892,,,1,0.22,限制大额申购,开放赎回,,,,
52,2025-06-06,6.5051,6.7751,,,1,0.95,限制大额申购,开放赎回,,,,
53,2025-06-05,6.4441,6.7141,,,1,-0.85,限制大额申购,开放赎回,,,,
54,2025-06-04,6.4996,6.7696,,,1,0.29,限制大额申购,开放赎回,,,,
55,2025-06-03,6.4809,6.7509,,,1,1.53,限制大额申购,开放赎回,,,,
56,2025-05-30,6.3835,6.6535,,,1,-0.17,限制大额申购,开放赎回,,,,
57,2025-05-29,6.3942,6.6642,,,1,0.21,限制大额申购,开放赎回,,,,
58,2025-05-28,6.3807,6.6507,,,1,-0.42,限制大额申购,开放赎回,,,,
59,2025-05-27,6.4074,6.6774,,,1,2.37,限制大额申购,开放赎回,,,,
60,2025-05-26,6.2593,6.5293,,,1,-0.12,暂停申购,暂停赎回,,,,
61,2025-05-23,6.2667,6.5367,,,1,-0.90,限制大额申购,开放赎回,,,,
62,2025-05-22,6.3237,6.5937,,,1,0.10,限制大额申购,开放赎回,,,,
63,2025-05-21,6.3171,6.5871,,,1,-1.32,限制大额申购,开放赎回,,,,
64,2025-05-20,6.4013,6.6713,,,1,-0.33,限制大额申购,开放赎回,,,,
65,2025-05-19,6.4226,6.6926,,,1,0.06,限制大额申购,开放赎回,,,,
66,2025-05-16,6.4189,6.6889,,,1,0.43,限制大额申购,开放赎回,,,,
67,2025-05-15,6.3917,6.6617,,,1,0.09,限制大额申购,开放赎回,,,,
68,2025-05-14,6.3862,6.6562,,,1,0.54,限制大额申购,开放赎回,,,,
69,2025-05-13,6.3522,6.6222,,,1,1.48,限制大额申购,开放赎回,,,,
70,2025-05-12,6.2593,6.5293,,,1,3.95,限制大额申购,开放赎回,,,,
71,2025-05-09,6.0215,6.2915,,,1,0.00,限制大额申购,开放赎回,,,,
72,2025-05-08,6.0213,6.2913,,,1,1.07,限制大额申购,开放赎回,,,,
73,2025-05-07,5.9578,6.2278,,,1,0.39,限制大额申购,开放赎回,,,,
74,2025-05-06,5.9348,6.2048,,,1,1.06,限制大额申购,开放赎回,,,,
75,2025-04-30,5.8725,6.1425,,,1,0.10,限制大额申购,开放赎回,,,,
76,2025-04-29,5.8668,6.1368,,,1,0.58,限制大额申购,开放赎回,,,,
77,2025-04-28,5.8331,6.1031,,,1,-0.06,限制大额申购,开放赎回,,,,
78,2025-04-25,5.8364,6.1064,,,1,1.08,限制大额申购,开放赎回,,,,
79,2025-04-24,5.7738,6.0438,,,1,2.71,限制大额申购,开放赎回,,,,
80,2025-04-23,5.6216,5.8916,,,1,2.27,限制大额申购,开放赎回,,,,
81,2025-04-22,5.4969,5.7669,,,1,2.52,限制大额申购,开放赎回,,,,
82,2025-04-21,5.3620,5.6320,,,1,-2.43,限制大额申购,开放赎回,,,,
83,2025-04-18,5.4958,5.7658,,,1,-0.03,暂停申购,暂停赎回,,,,
84,2025-04-17,5.4975,5.7675,,,1,-0.08,限制大额申购,开放赎回,,,,
85,2025-04-16,5.5021,5.7721,,,1,-2.93,限制大额申购,开放赎回,,,,
86,2025-04-15,5.6683,5.9383,,,1,0.15,限制大额申购,开放赎回,,,,
87,2025-04-14,5.6598,5.9298,,,1,0.58,限制大额申购,开放赎回,,,,
88,2025-04-11,5.6270,5.8970,,,1,1.79,限制大额申购,开放赎回,,,,
89,2025-04-10,5.5281,5.7981,,,1,-4.10,限制大额申购,开放赎回,,,,
90,2025-04-09,5.7643,6.0343,,,1,11.76,限制大额申购,开放赎回,,,,
91,2025-04-08,5.1577,5.4277,,,1,-1.84,限制大额申购,开放赎回,,,,
92,2025-04-07,5.2543,5.5243,,,1,-5.57,限制大额申购,开放赎回,,,,
93,2025-04-03,5.5644,5.8344,,,1,-5.16,限制大额申购,开放赎回,,,,
