,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,2.1578,4.3156,,,1,-0.22,场内买入,场内卖出,,,,
1,2025-08-19,2.1626,4.3252,,,1,-0.52,场内买入,场内卖出,,,,
2,2025-08-18,2.1740,4.3480,,,1,-0.08,场内买入,场内卖出,,,,
3,2025-08-15,2.1758,4.3516,,,1,-0.23,场内买入,场内卖出,,,,
4,2025-08-14,2.1808,4.3616,,,1,0.02,场内买入,场内卖出,,,,
5,2025-08-13,2.1804,4.3608,,,1,0.23,场内买入,场内卖出,,,,
6,2025-08-12,2.1755,4.3510,,,1,1.15,场内买入,场内卖出,,,,
7,2025-08-11,2.1507,4.3014,,,1,-0.21,场内买入,场内卖出,,,,
8,2025-08-08,2.1553,4.3106,,,1,0.85,场内买入,场内卖出,,,,
9,2025-08-07,2.1372,4.2744,,,1,-0.17,场内买入,场内卖出,,,,
10,2025-08-06,2.1408,4.2816,,,1,0.79,场内买入,场内卖出,,,,
11,2025-08-05,2.1240,4.2480,,,1,-0.53,场内买入,场内卖出,,,,
12,2025-08-04,2.1353,4.2706,,,1,1.33,场内买入,场内卖出,,,,
13,2025-08-01,2.1072,4.2144,,,1,-1.61,场内买入,场内卖出,,,,
14,2025-07-31,2.1416,4.2832,,,1,-0.29,场内买入,场内卖出,,,,
15,2025-07-30,2.1479,4.2958,,,1,-0.23,场内买入,场内卖出,,,,
16,2025-07-29,2.1528,4.3056,,,1,-0.24,场内买入,场内卖出,,,,
17,2025-07-28,2.1579,4.3158,,,1,0.08,场内买入,场内卖出,,,,
18,2025-07-25,2.1562,4.3124,,,1,0.44,场内买入,场内卖出,,,,
19,2025-07-24,2.1467,4.2934,,,1,0.03,场内买入,场内卖出,,,,
20,2025-07-23,2.1460,4.2920,,,1,0.69,场内买入,场内卖出,,,,
21,2025-07-22,2.1312,4.2624,,,1,-0.01,场内买入,场内卖出,,,,
22,2025-07-21,2.1315,4.2630,,,1,0.17,场内买入,场内卖出,,,,
23,2025-07-18,2.1278,4.2556,,,1,0.05,场内买入,场内卖出,,,,
24,2025-07-17,2.1267,4.2534,,,1,0.44,场内买入,场内卖出,,,,
25,2025-07-16,2.1174,4.2348,,,1,0.36,场内买入,场内卖出,,,,
26,2025-07-15,2.1099,4.2198,,,1,-0.38,场内买入,场内卖出,,,,
27,2025-07-14,2.1179,4.2358,,,1,0.15,场内买入,场内卖出,,,,
28,2025-07-11,2.1148,4.2296,,,1,-0.39,场内买入,场内卖出,,,,
29,2025-07-10,2.1230,4.2460,,,1,0.24,场内买入,场内卖出,,,,
30,2025-07-09,2.1179,4.2358,,,1,0.62,场内买入,场内卖出,,,,
31,2025-07-08,2.1049,4.2098,,,1,-0.03,场内买入,场内卖出,,,,
32,2025-07-07,2.1055,4.2110,,,1,-0.84,场内买入,场内卖出,,,,
33,2025-07-04,2.1233,4.2466,,,1,0.01,暂停申购,暂停赎回,,,,
34,2025-07-03,2.1230,4.2460,,,1,0.81,场内买入,场内卖出,,,,
35,2025-07-02,2.1059,4.2118,,,1,0.50,场内买入,场内卖出,,,,
36,2025-07-01,2.0955,4.1910,,,1,-0.18,场内买入,场内卖出,,,,
37,2025-06-30,2.0993,4.1986,,,1,0.45,场内买入,场内卖出,,,,
38,2025-06-27,2.0898,4.1796,,,1,0.53,场内买入,场内卖出,,,,
39,2025-06-26,2.0787,4.1574,,,1,0.73,场内买入,场内卖出,,,,
40,2025-06-25,2.0636,4.1272,,,1,0.01,场内买入,场内卖出,,,,
41,2025-06-24,2.0633,4.1266,,,1,1.06,场内买入,场内卖出,,,,
42,2025-06-23,2.0416,4.0832,,,1,0.98,场内买入,场内卖出,,,,
43,2025-06-20,2.0217,4.0434,,,1,-0.27,场内买入,场内卖出,,,,
44,2025-06-19,2.0272,4.0544,,,1,-0.04,暂停申购,暂停赎回,,,,
45,2025-06-18,2.0281,4.0562,,,1,0.00,场内买入,场内卖出,,,,
46,2025-06-17,2.0280,4.0560,,,1,-0.91,场内买入,场内卖出,,,,
47,2025-06-16,2.0467,4.0934,,,1,0.99,场内买入,场内卖出,,,,
48,2025-06-13,2.0267,4.0534,,,1,-1.19,场内买入,场内卖出,,,,
49,2025-06-12,2.0511,4.1022,,,1,0.36,场内买入,场内卖出,,,,
50,2025-06-11,2.0437,4.0874,,,1,-0.31,场内买入,场内卖出,,,,
51,2025-06-10,2.0501,4.1002,,,1,0.54,场内买入,场内卖出,,,,
52,2025-06-09,2.0391,4.0782,,,1,0.10,场内买入,场内卖出,,,,
53,2025-06-06,2.0370,4.0740,,,1,1.01,场内买入,场内卖出,,,,
54,2025-06-05,2.0166,4.0332,,,1,-0.56,场内买入,场内卖出,,,,
55,2025-06-04,2.0279,4.0558,,,1,0.03,场内买入,场内卖出,,,,
56,2025-06-03,2.0273,4.0546,,,1,1.03,场内买入,场内卖出,,,,
57,2025-05-30,2.0066,4.0132,,,1,-0.10,场内买入,场内卖出,,,,
58,2025-05-29,2.0086,4.0172,,,1,0.41,场内买入,场内卖出,,,,
59,2025-05-28,2.0003,4.0006,,,1,-0.53,场内买入,场内卖出,,,,
60,2025-05-27,2.0110,4.0220,,,1,2.12,场内买入,场内卖出,,,,
61,2025-05-26,1.9693,3.9386,,,1,-0.13,暂停申购,暂停赎回,,,,
62,2025-05-23,1.9718,3.9436,,,1,-0.64,场内买入,场内卖出,,,,
63,2025-05-22,1.9846,3.9692,,,1,-0.10,场内买入,场内卖出,,,,
64,2025-05-21,1.9865,3.9730,,,1,-1.60,场内买入,场内卖出,,,,
65,2025-05-20,2.0189,4.0378,,,1,-0.37,场内买入,场内卖出,,,,
66,2025-05-19,2.0264,4.0528,,,1,0.06,场内买入,场内卖出,,,,
67,2025-05-16,2.0252,4.0504,,,1,0.68,场内买入,场内卖出,,,,
68,2025-05-15,2.0116,4.0232,,,1,0.42,场内买入,场内卖出,,,,
69,2025-05-14,2.0031,4.0062,,,1,0.06,场内买入,场内卖出,,,,
70,2025-05-13,2.0019,4.0038,,,1,0.63,场内买入,场内卖出,,,,
71,2025-05-12,1.9893,3.9786,,,1,3.23,场内买入,场内卖出,,,,
72,2025-05-09,1.9270,3.8540,,,1,-0.02,场内买入,场内卖出,,,,
73,2025-05-08,1.9274,3.8548,,,1,0.67,场内买入,场内卖出,,,,
74,2025-05-07,1.9145,3.8290,,,1,0.43,场内买入,场内卖出,,,,
75,2025-05-06,1.9063,3.8126,,,1,0.67,场内买入,场内卖出,,,,
76,2025-04-30,1.8936,3.7872,,,1,0.13,场内买入,场内卖出,,,,
77,2025-04-29,1.8912,3.7824,,,1,0.56,场内买入,场内卖出,,,,
78,2025-04-28,1.8807,3.7614,,,1,0.03,场内买入,场内卖出,,,,
79,2025-04-25,1.8802,3.7604,,,1,0.68,场内买入,场内卖出,,,,
