,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,1.4240,1.9460,,,1,0.07,开放申购,开放赎回,,,,
1,2025-08-19,1.4230,1.9450,,,1,0.00,开放申购,开放赎回,,,,
2,2025-08-18,1.4230,1.9450,,,1,0.07,开放申购,开放赎回,,,,
3,2025-08-15,1.4220,1.9440,,,1,0.07,开放申购,开放赎回,,,,
4,2025-08-14,1.4210,1.9430,,,1,-0.14,开放申购,开放赎回,,,,
5,2025-08-13,1.4230,1.9450,,,1,0.07,开放申购,开放赎回,,,,
6,2025-08-12,1.4220,1.9440,,,1,-0.07,开放申购,开放赎回,,,,
7,2025-08-11,1.4230,1.9450,,,1,0.07,开放申购,开放赎回,,,,
8,2025-08-08,1.4220,1.9440,,,1,0.00,开放申购,开放赎回,,,,
9,2025-08-07,1.4220,1.9440,,,1,0.00,开放申购,开放赎回,,,,
10,2025-08-06,1.4220,1.9440,,,1,0.07,开放申购,开放赎回,,,,
11,2025-08-05,1.4210,1.9430,,,1,0.14,开放申购,开放赎回,,,,
12,2025-08-04,1.4190,1.9410,,,1,0.07,开放申购,开放赎回,,,,
13,2025-08-01,1.4180,1.9400,,,1,0.07,开放申购,开放赎回,,,,
14,2025-07-31,1.4170,1.9390,,,1,-0.07,开放申购,开放赎回,,,,
15,2025-07-30,1.4180,1.9400,,,1,0.07,开放申购,开放赎回,,,,
16,2025-07-29,1.4170,1.9390,,,1,0.00,开放申购,开放赎回,,,,
17,2025-07-28,1.4170,1.9390,,,1,-0.14,开放申购,开放赎回,,,,
18,2025-07-25,1.4190,1.9410,,,1,0.07,开放申购,开放赎回,,,,
19,2025-07-24,1.4180,1.9400,,,1,0.07,开放申购,开放赎回,,,,
20,2025-07-23,1.4170,1.9390,,,1,0.00,开放申购,开放赎回,,,,
21,2025-07-22,1.4170,1.9390,,,1,0.14,开放申购,开放赎回,,,,
22,2025-07-21,1.4150,1.9370,,,1,0.21,开放申购,开放赎回,,,,
23,2025-07-18,1.4120,1.9340,,,1,0.07,开放申购,开放赎回,,,,
24,2025-07-17,1.4110,1.9330,,,1,0.14,开放申购,开放赎回,,,,
25,2025-07-16,1.4090,1.9310,,,1,0.14,开放申购,开放赎回,,,,
26,2025-07-15,1.4070,1.9290,,,1,-0.07,开放申购,开放赎回,,,,
27,2025-07-14,1.4080,1.9300,,,1,-0.14,开放申购,开放赎回,,,,
28,2025-07-11,1.4100,1.9320,,,1,0.07,开放申购,开放赎回,,,,
29,2025-07-10,1.4090,1.9310,,,1,0.14,开放申购,开放赎回,,,,
30,2025-07-09,1.4070,1.9290,,,1,-0.07,开放申购,开放赎回,,,,
31,2025-07-08,1.4080,1.9300,,,1,0.28,开放申购,开放赎回,,,,
32,2025-07-07,1.4040,1.9260,,,1,0.00,开放申购,开放赎回,,,,
33,2025-07-04,1.4040,1.9260,,,1,0.07,开放申购,开放赎回,,,,
34,2025-07-03,1.4030,1.9250,,,1,0.07,开放申购,开放赎回,,,,
35,2025-07-02,1.4020,1.9240,,,1,0.14,开放申购,开放赎回,,,,
36,2025-07-01,1.4000,1.9220,,,1,0.00,开放申购,开放赎回,,,,
37,2025-06-30,1.4000,1.9220,,,1,0.07,开放申购,开放赎回,,,,
38,2025-06-27,1.3990,1.9210,,,1,0.21,开放申购,开放赎回,,,,
39,2025-06-26,1.3960,1.9180,,,1,0.14,开放申购,开放赎回,,,,
40,2025-06-25,1.3940,1.9160,,,1,0.22,开放申购,开放赎回,,,,
41,2025-06-24,1.3910,1.9130,,,1,0.22,开放申购,开放赎回,,,,
42,2025-06-23,1.3880,1.9100,,,1,0.00,开放申购,开放赎回,,,,
43,2025-06-20,1.3880,1.9100,,,1,0.00,开放申购,开放赎回,,,,
44,2025-06-19,1.3880,1.9100,,,1,0.00,开放申购,开放赎回,,,,
45,2025-06-18,1.3880,1.9100,,,1,-0.07,开放申购,开放赎回,,,,
46,2025-06-17,1.3890,1.9110,,,1,0.07,开放申购,开放赎回,,,,
47,2025-06-16,1.3880,1.9100,,,1,0.07,开放申购,开放赎回,,,,
48,2025-06-13,1.3870,1.9090,,,1,-0.14,开放申购,开放赎回,,,,
49,2025-06-12,1.3890,1.9110,,,1,0.00,开放申购,开放赎回,,,,
50,2025-06-11,1.3890,1.9110,,,1,0.14,开放申购,开放赎回,,,,
51,2025-06-10,1.3870,1.9090,,,1,-0.07,开放申购,开放赎回,,,,
52,2025-06-09,1.3880,1.9100,,,1,0.14,开放申购,开放赎回,,,,
53,2025-06-06,1.3860,1.9080,,,1,0.14,开放申购,开放赎回,,,,
54,2025-06-05,1.3840,1.9060,,,1,0.07,开放申购,开放赎回,,,,
55,2025-06-04,1.3830,1.9050,,,1,0.14,开放申购,开放赎回,,,,
56,2025-06-03,1.3810,1.9030,,,1,0.07,开放申购,开放赎回,,,,
57,2025-05-30,1.3800,1.9020,,,1,-0.07,开放申购,开放赎回,,,,
