,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,1.5291,1.7275,,,1,0.10,限制大额申购,开放赎回,,,,
1,2025-08-19,1.5275,1.7259,,,1,-0.03,限制大额申购,开放赎回,,,,
2,2025-08-18,1.5279,1.7263,,,1,0.01,限制大额申购,开放赎回,,,,
3,2025-08-15,1.5277,1.7261,,,1,0.12,限制大额申购,开放赎回,,,,
4,2025-08-14,1.5258,1.7242,,,1,-0.07,限制大额申购,开放赎回,,,,
5,2025-08-13,1.5268,1.7252,,,1,0.07,限制大额申购,开放赎回,,,,
6,2025-08-12,1.5257,1.7241,,,1,0.05,限制大额申购,开放赎回,,,,
7,2025-08-11,1.5250,1.7234,,,1,0.10,限制大额申购,开放赎回,,,,
8,2025-08-08,1.5235,1.7219,,,1,0.03,限制大额申购,开放赎回,,,,
9,2025-08-07,1.5230,1.7214,,,1,0.03,限制大额申购,开放赎回,,,,
10,2025-08-06,1.5226,1.7210,,,1,0.06,限制大额申购,开放赎回,,,,
11,2025-08-05,1.5217,1.7201,,,1,0.05,限制大额申购,开放赎回,,,,
12,2025-08-04,1.5210,1.7194,,,1,0.07,限制大额申购,开放赎回,,,,
13,2025-08-01,1.5200,1.7184,,,1,-0.01,限制大额申购,开放赎回,,,,
14,2025-07-31,1.5202,1.7186,,,1,-0.18,限制大额申购,开放赎回,,,,
15,2025-07-30,1.5230,1.7214,,,1,-0.05,限制大额申购,开放赎回,,,,
16,2025-07-29,1.5238,1.7222,,,1,-0.02,限制大额申购,开放赎回,,,,
17,2025-07-28,1.5241,1.7225,,,1,0.08,限制大额申购,开放赎回,,,,
18,2025-07-25,1.5229,1.7213,,,1,0.01,限制大额申购,开放赎回,,,,
19,2025-07-24,1.5228,1.7212,,,1,0.01,限制大额申购,开放赎回,,,,
20,2025-07-23,1.5226,1.7210,,,1,-0.07,限制大额申购,开放赎回,,,,
21,2025-07-22,1.5236,1.7220,,,1,0.14,限制大额申购,开放赎回,,,,
22,2025-07-21,1.5215,1.7199,,,1,0.07,限制大额申购,开放赎回,,,,
23,2025-07-18,1.5205,1.7189,,,1,0.05,限制大额申购,开放赎回,,,,
24,2025-07-17,1.5197,1.7181,,,1,0.07,限制大额申购,开放赎回,,,,
25,2025-07-16,1.5187,1.7171,,,1,-0.02,限制大额申购,开放赎回,,,,
26,2025-07-15,1.5190,1.7174,,,1,0.01,限制大额申购,开放赎回,,,,
27,2025-07-14,1.5189,1.7173,,,1,-0.03,限制大额申购,开放赎回,,,,
28,2025-07-11,1.5194,1.7178,,,1,-0.03,限制大额申购,开放赎回,,,,
29,2025-07-10,1.5198,1.7182,,,1,0.02,限制大额申购,开放赎回,,,,
30,2025-07-09,1.5195,1.7179,,,1,-0.03,限制大额申购,开放赎回,,,,
31,2025-07-08,1.5200,1.7184,,,1,0.03,限制大额申购,开放赎回,,,,
32,2025-07-07,1.5196,1.7180,,,1,0.08,限制大额申购,开放赎回,,,,
33,2025-07-04,1.5184,1.7168,,,1,-0.01,限制大额申购,开放赎回,,,,
34,2025-07-03,1.5186,1.7170,,,1,0.04,限制大额申购,开放赎回,,,,
35,2025-07-02,1.5180,1.7164,,,1,0.06,限制大额申购,开放赎回,,,,
36,2025-07-01,1.5171,1.7155,,,1,0.05,限制大额申购,开放赎回,,,,
37,2025-06-30,1.5164,1.7148,,,1,0.05,限制大额申购,开放赎回,,,,
38,2025-06-27,1.5157,1.7141,,,1,-0.01,限制大额申购,开放赎回,,,,
39,2025-06-26,1.5158,1.7142,,,1,-0.01,限制大额申购,开放赎回,,,,
40,2025-06-25,1.5159,1.7143,,,1,0.05,限制大额申购,开放赎回,,,,
41,2025-06-24,1.5152,1.7136,,,1,0.05,限制大额申购,开放赎回,,,,
42,2025-06-23,1.5144,1.7128,,,1,0.03,限制大额申购,开放赎回,,,,
43,2025-06-20,1.5139,1.7123,,,1,0.02,限制大额申购,开放赎回,,,,
44,2025-06-19,1.5136,1.7120,,,1,-0.11,限制大额申购,开放赎回,,,,
45,2025-06-18,1.5153,1.7137,,,1,-0.03,限制大额申购,开放赎回,,,,
46,2025-06-17,1.5157,1.7141,,,1,0.00,限制大额申购,开放赎回,,,,
47,2025-06-16,1.5157,1.7141,,,1,0.08,限制大额申购,开放赎回,,,,
48,2025-06-13,1.5145,1.7129,,,1,-0.02,限制大额申购,开放赎回,,,,
49,2025-06-12,1.5148,1.7132,,,1,-0.03,限制大额申购,开放赎回,,,,
50,2025-06-11,1.5153,1.7137,,,1,0.09,限制大额申购,开放赎回,,,,
51,2025-06-10,1.5140,1.7124,,,1,-0.05,限制大额申购,开放赎回,,,,
52,2025-06-09,1.5147,1.7131,,,1,0.09,限制大额申购,开放赎回,,,,
53,2025-06-06,1.5133,1.7117,,,1,0.07,限制大额申购,开放赎回,,,,
54,2025-06-05,1.5123,1.7107,,,1,0.01,限制大额申购,开放赎回,,,,
55,2025-06-04,1.5122,1.7106,,,1,0.04,限制大额申购,开放赎回,,,,
56,2025-06-03,1.5116,1.7100,,,1,0.02,限制大额申购,开放赎回,,,,
57,2025-05-30,1.5113,1.7097,,,1,-0.03,限制大额申购,开放赎回,,,,
58,2025-05-29,1.5117,1.7101,,,1,0.03,限制大额申购,开放赎回,,,,
59,2025-05-28,1.5112,1.7096,,,1,-0.03,限制大额申购,开放赎回,,,,
60,2025-05-27,1.5116,1.7100,,,1,-0.04,限制大额申购,开放赎回,,,,
61,2025-05-26,1.5122,1.7106,,,1,0.07,限制大额申购,开放赎回,,,,
62,2025-05-23,1.5111,1.7095,,,1,-0.10,限制大额申购,开放赎回,,,,
63,2025-05-22,1.5126,1.7110,,,1,-0.11,限制大额申购,开放赎回,,,,
64,2025-05-21,1.5143,1.7127,,,1,0.05,限制大额申购,开放赎回,,,,
65,2025-05-20,1.5136,1.7120,,,1,0.05,限制大额申购,开放赎回,,,,
66,2025-05-19,1.5128,1.7112,,,1,0.05,限制大额申购,开放赎回,,,,
67,2025-05-16,1.5120,1.7104,,,1,-0.04,限制大额申购,开放赎回,,,,
68,2025-05-15,1.5126,1.7110,,,1,-0.15,限制大额申购,开放赎回,,,,
69,2025-05-14,1.5148,1.7132,,,1,0.01,限制大额申购,开放赎回,,,,
70,2025-05-13,1.5146,1.7130,,,1,0.07,限制大额申购,开放赎回,,,,
71,2025-05-12,1.5135,1.7119,,,1,0.06,限制大额申购,开放赎回,,,,
72,2025-05-09,1.5126,1.7110,,,1,-0.08,限制大额申购,开放赎回,,,,
73,2025-05-08,1.5138,1.7122,,,1,0.05,限制大额申购,开放赎回,,,,
74,2025-05-07,1.5131,1.7115,,,1,0.05,限制大额申购,开放赎回,,,,
75,2025-05-06,1.5124,1.7108,,,1,0.17,限制大额申购,开放赎回,,,,
76,2025-04-30,1.5098,1.7082,,,1,-0.01,限制大额申购,开放赎回,,,,
77,2025-04-29,1.5099,1.7083,,,1,0.03,限制大额申购,开放赎回,,,,
78,2025-04-28,1.5095,1.7079,,,1,-0.07,限制大额申购,开放赎回,,,,
79,2025-04-25,1.5106,1.7090,,,1,-0.06,限制大额申购,开放赎回,,,,
80,2025-04-24,1.5115,1.7099,,,1,-0.03,限制大额申购,开放赎回,,,,
81,2025-04-23,1.5119,1.7103,,,1,-0.05,限制大额申购,开放赎回,,,,
82,2025-04-22,1.5127,1.7111,,,1,-0.02,限制大额申购,开放赎回,,,,
83,2025-04-21,1.5130,1.7114,,,1,0.04,限制大额申购,开放赎回,,,,
84,2025-04-18,1.5124,1.7108,,,1,-0.01,限制大额申购,开放赎回,,,,
85,2025-04-17,1.5126,1.7110,,,1,0.09,限制大额申购,开放赎回,,,,
86,2025-04-16,1.5112,1.7096,,,1,0.07,限制大额申购,开放赎回,,,,
87,2025-04-15,1.5102,1.7086,,,1,-0.04,限制大额申购,开放赎回,,,,
88,2025-04-14,1.5108,1.7092,,,1,0.05,限制大额申购,开放赎回,,,,
89,2025-04-11,1.5100,1.7084,,,1,0.11,限制大额申购,开放赎回,,,,
90,2025-04-10,1.5083,1.7067,,,1,0.23,限制大额申购,开放赎回,,,,
