,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,1.3083,1.3483,,,1,0.22,开放申购,开放赎回,,,,
1,2025-08-19,1.3054,1.3454,,,1,-0.02,开放申购,开放赎回,,,,
2,2025-08-18,1.3057,1.3457,,,1,0.00,开放申购,开放赎回,,,,
3,2025-08-15,1.3057,1.3457,,,1,0.05,开放申购,开放赎回,,,,
4,2025-08-14,1.3051,1.3451,,,1,-0.24,开放申购,开放赎回,,,,
5,2025-08-13,1.3082,1.3482,,,1,0.21,开放申购,开放赎回,,,,
6,2025-08-12,1.3054,1.3454,,,1,-0.05,开放申购,开放赎回,,,,
7,2025-08-11,1.3060,1.3460,,,1,0.03,开放申购,开放赎回,,,,
8,2025-08-08,1.3056,1.3456,,,1,0.02,开放申购,开放赎回,,,,
9,2025-08-07,1.3054,1.3454,,,1,0.05,开放申购,开放赎回,,,,
10,2025-08-06,1.3048,1.3448,,,1,0.04,开放申购,开放赎回,,,,
11,2025-08-05,1.3043,1.3443,,,1,0.20,开放申购,开放赎回,,,,
12,2025-08-04,1.3017,1.3417,,,1,0.20,开放申购,开放赎回,,,,
13,2025-08-01,1.2991,1.3391,,,1,0.01,开放申购,开放赎回,,,,
14,2025-07-31,1.2990,1.3390,,,1,-0.30,开放申购,开放赎回,,,,
15,2025-07-30,1.3029,1.3429,,,1,0.09,开放申购,开放赎回,,,,
16,2025-07-29,1.3017,1.3417,,,1,-0.08,开放申购,开放赎回,,,,
17,2025-07-28,1.3028,1.3428,,,1,0.07,开放申购,开放赎回,,,,
18,2025-07-25,1.3019,1.3419,,,1,-0.12,开放申购,开放赎回,,,,
19,2025-07-24,1.3035,1.3435,,,1,-0.11,开放申购,开放赎回,,,,
20,2025-07-23,1.3050,1.3450,,,1,-0.08,开放申购,开放赎回,,,,
21,2025-07-22,1.3061,1.3461,,,1,0.02,开放申购,开放赎回,,,,
22,2025-07-21,1.3059,1.3459,,,1,0.06,开放申购,开放赎回,,,,
23,2025-07-18,1.3051,1.3451,,,1,0.08,开放申购,开放赎回,,,,
24,2025-07-17,1.3041,1.3441,,,1,0.09,开放申购,开放赎回,,,,
25,2025-07-16,1.3029,1.3429,,,1,0.02,开放申购,开放赎回,,,,
26,2025-07-15,1.3027,1.3427,,,1,-0.01,开放申购,开放赎回,,,,
