,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,1.4386,1.5328,,,1,1.14,开放申购,开放赎回,,,,
1,2025-08-19,1.4224,1.5166,,,1,-0.39,开放申购,开放赎回,,,,
2,2025-08-18,1.4280,1.5222,,,1,0.40,开放申购,开放赎回,,,,
3,2025-08-15,1.4223,1.5165,,,1,0.50,开放申购,开放赎回,,,,
4,2025-08-14,1.4152,1.5094,,,1,-0.84,开放申购,开放赎回,,,,
5,2025-08-13,1.4272,1.5214,,,1,0.54,开放申购,开放赎回,,,,
6,2025-08-12,1.4195,1.5137,,,1,0.25,开放申购,开放赎回,,,,
7,2025-08-11,1.4160,1.5102,,,1,0.79,开放申购,开放赎回,,,,
8,2025-08-08,1.4049,1.4991,,,1,0.05,开放申购,开放赎回,,,,
9,2025-08-07,1.4042,1.4984,,,1,0.03,开放申购,开放赎回,,,,
10,2025-08-06,1.4038,1.4980,,,1,0.40,开放申购,开放赎回,,,,
11,2025-08-05,1.3982,1.4924,,,1,0.83,开放申购,开放赎回,,,,
12,2025-08-04,1.3867,1.4809,,,1,0.11,开放申购,开放赎回,,,,
13,2025-08-01,1.3852,1.4794,,,1,-0.23,开放申购,开放赎回,,,,
14,2025-07-31,1.3884,1.4826,,,1,-1.82,开放申购,开放赎回,,,,
15,2025-07-30,1.4141,1.5083,,,1,0.06,开放申购,开放赎回,,,,
16,2025-07-29,1.4132,1.5074,,,1,0.45,开放申购,开放赎回,,,,
17,2025-07-28,1.4068,1.5010,,,1,0.24,开放申购,开放赎回,,,,
18,2025-07-25,1.4035,1.4977,,,1,-0.23,开放申购,开放赎回,,,,
19,2025-07-24,1.4068,1.5010,,,1,0.90,开放申购,开放赎回,,,,
20,2025-07-23,1.3943,1.4885,,,1,-0.09,开放申购,开放赎回,,,,
21,2025-07-22,1.3956,1.4898,,,1,1.09,开放申购,开放赎回,,,,
22,2025-07-21,1.3806,1.4748,,,1,0.80,开放申购,开放赎回,,,,
23,2025-07-18,1.3696,1.4638,,,1,0.57,开放申购,开放赎回,,,,
24,2025-07-17,1.3619,1.4561,,,1,0.84,开放申购,开放赎回,,,,
25,2025-07-16,1.3506,1.4448,,,1,-0.28,开放申购,开放赎回,,,,
26,2025-07-15,1.3544,1.4486,,,1,0.10,开放申购,开放赎回,,,,
27,2025-07-14,1.3531,1.4473,,,1,0.08,开放申购,开放赎回,,,,
28,2025-07-11,1.3520,1.4462,,,1,0.45,开放申购,开放赎回,,,,
29,2025-07-10,1.3459,1.4401,,,1,0.56,开放申购,开放赎回,,,,
30,2025-07-09,1.3384,1.4326,,,1,-0.07,开放申购,开放赎回,,,,
31,2025-07-08,1.3393,1.4335,,,1,1.35,开放申购,开放赎回,,,,
32,2025-07-07,1.3214,1.4156,,,1,-0.35,开放申购,开放赎回,,,,
33,2025-07-04,1.3260,1.4202,,,1,-0.11,开放申购,开放赎回,,,,
34,2025-07-03,1.3274,1.4216,,,1,0.84,开放申购,开放赎回,,,,
35,2025-07-02,1.3164,1.4106,,,1,-0.13,开放申购,开放赎回,,,,
36,2025-07-01,1.3181,1.4123,,,1,0.46,开放申购,开放赎回,,,,
37,2025-06-30,1.3121,1.4063,,,1,0.34,开放申购,开放赎回,,,,
38,2025-06-27,1.3077,1.4019,,,1,0.03,开放申购,开放赎回,,,,
39,2025-06-26,1.3073,1.4015,,,1,-0.13,开放申购,开放赎回,,,,
40,2025-06-25,1.3090,1.4032,,,1,1.39,开放申购,开放赎回,,,,
41,2025-06-24,1.2910,1.3852,,,1,1.18,开放申购,开放赎回,,,,
42,2025-06-23,1.2759,1.3701,,,1,0.33,开放申购,开放赎回,,,,
43,2025-06-20,1.2717,1.3659,,,1,0.03,开放申购,开放赎回,,,,
44,2025-06-19,1.2713,1.3655,,,1,-0.88,开放申购,开放赎回,,,,
45,2025-06-18,1.2826,1.3768,,,1,0.26,开放申购,开放赎回,,,,
46,2025-06-17,1.2793,1.3735,,,1,0.10,开放申购,开放赎回,,,,
47,2025-06-16,1.2780,1.3722,,,1,0.45,开放申购,开放赎回,,,,
48,2025-06-13,1.2723,1.3665,,,1,-0.59,开放申购,开放赎回,,,,
49,2025-06-12,1.2799,1.3741,,,1,0.23,开放申购,开放赎回,,,,
50,2025-06-11,1.2769,1.3711,,,1,0.63,开放申购,开放赎回,,,,
51,2025-06-10,1.2689,1.3631,,,1,-0.48,开放申购,开放赎回,,,,
52,2025-06-09,1.2750,1.3692,,,1,0.33,开放申购,开放赎回,,,,
53,2025-06-06,1.2708,1.3650,,,1,0.12,开放申购,开放赎回,,,,
54,2025-06-05,1.2693,1.3635,,,1,0.36,开放申购,开放赎回,,,,
55,2025-06-04,1.2647,1.3589,,,1,0.54,开放申购,开放赎回,,,,
56,2025-06-03,1.2579,1.3521,,,1,0.04,开放申购,开放赎回,,,,
57,2025-05-30,1.2574,1.3516,,,1,-0.33,开放申购,开放赎回,,,,
58,2025-05-29,1.2615,1.3557,,,1,0.65,开放申购,开放赎回,,,,
59,2025-05-28,1.2533,1.3475,,,1,0.14,开放申购,开放赎回,,,,
60,2025-05-27,1.2515,1.3457,,,1,-0.23,开放申购,开放赎回,,,,
61,2025-05-26,1.2544,1.3486,,,1,-0.10,开放申购,开放赎回,,,,
62,2025-05-23,1.2556,1.3498,,,1,-0.87,开放申购,开放赎回,,,,
63,2025-05-22,1.2666,1.3608,,,1,-0.20,开放申购,开放赎回,,,,
64,2025-05-21,1.2691,1.3633,,,1,0.42,开放申购,开放赎回,,,,
65,2025-05-20,1.2638,1.3580,,,1,0.51,开放申购,开放赎回,,,,
66,2025-05-19,1.2574,1.3516,,,1,-0.10,开放申购,开放赎回,,,,
67,2025-05-16,1.2586,1.3528,,,1,-0.16,开放申购,开放赎回,,,,
68,2025-05-15,1.2606,1.3548,,,1,-1.18,开放申购,开放赎回,,,,
69,2025-05-14,1.2757,1.3699,,,1,0.94,开放申购,开放赎回,,,,
70,2025-05-13,1.2638,1.3580,,,1,-0.10,开放申购,开放赎回,,,,
71,2025-05-12,1.2651,1.3593,,,1,1.67,开放申购,开放赎回,,,,
72,2025-05-09,1.2443,1.3385,,,1,-0.57,开放申购,开放赎回,,,,
73,2025-05-08,1.2514,1.3456,,,1,1.17,开放申购,开放赎回,,,,
74,2025-05-07,1.2369,1.3311,,,1,-0.01,开放申购,开放赎回,,,,
75,2025-05-06,1.2370,1.3312,,,1,2.08,开放申购,开放赎回,,,,
76,2025-04-30,1.2118,1.3060,,,1,0.30,开放申购,开放赎回,,,,
77,2025-04-29,1.2082,1.3024,,,1,-0.02,开放申购,开放赎回,,,,
78,2025-04-28,1.2084,1.3026,,,1,-0.40,开放申购,开放赎回,,,,
79,2025-04-25,1.2133,1.3075,,,1,0.75,开放申购,开放赎回,,,,
80,2025-04-24,1.2043,1.2985,,,1,-0.64,开放申购,开放赎回,,,,
81,2025-04-23,1.2121,1.3063,,,1,1.32,开放申购,开放赎回,,,,
82,2025-04-22,1.1963,1.2905,,,1,-0.58,开放申购,开放赎回,,,,
83,2025-04-21,1.2033,1.2975,,,1,1.18,开放申购,开放赎回,,,,
84,2025-04-18,1.1893,1.2835,,,1,0.46,开放申购,开放赎回,,,,
85,2025-04-17,1.1838,1.2780,,,1,0.23,开放申购,开放赎回,,,,
86,2025-04-16,1.1811,1.2753,,,1,-0.40,开放申购,开放赎回,,,,
87,2025-04-15,1.1859,1.2801,,,1,-0.01,开放申购,开放赎回,,,,
88,2025-04-14,1.1860,1.2802,,,1,0.52,开放申购,开放赎回,,,,
89,2025-04-11,1.1799,1.2741,,,1,0.69,开放申购,开放赎回,,,,
90,2025-04-10,1.1718,1.2660,,,1,1.05,开放申购,开放赎回,,,,
91,2025-04-09,1.1596,1.2538,,,1,0.83,开放申购,开放赎回,,,,
92,2025-04-08,1.1501,1.2443,,,1,2.10,开放申购,开放赎回,,,,
93,2025-04-07,1.1264,1.2206,,,1,-6.23,开放申购,开放赎回,,,,
94,2025-04-03,1.2013,1.2955,,,1,0.04,开放申购,开放赎回,,,,
95,2025-04-02,1.2008,1.2950,,,1,0.07,开放申购,开放赎回,,,,
96,2025-04-01,1.2000,1.2942,,,1,0.21,开放申购,开放赎回,,,,
97,2025-03-31,1.1975,1.2917,,,1,-0.54,开放申购,开放赎回,,,,
98,2025-03-28,1.2040,1.2982,,,1,-0.76,开放申购,开放赎回,,,,
99,2025-03-27,1.2132,1.3074,,,1,-0.11,开放申购,开放赎回,,,,
100,2025-03-26,1.2145,1.3087,,,1,-0.09,开放申购,开放赎回,,,,
101,2025-03-25,1.2156,1.3098,,,1,0.47,开放申购,开放赎回,,,,
102,2025-03-24,1.2099,1.3041,,,1,0.23,开放申购,开放赎回,,,,
103,2025-03-21,1.2071,1.3013,,,1,-0.69,开放申购,开放赎回,,,,
104,2025-03-20,1.2155,1.3097,,,1,-0.53,开放申购,开放赎回,,,,
105,2025-03-19,1.2220,1.3162,,,1,0.03,开放申购,开放赎回,,,,
106,2025-03-18,1.2216,1.3158,,,1,-0.04,开放申购,开放赎回,,,,
107,2025-03-17,1.2221,1.3163,,,1,0.07,开放申购,开放赎回,,,,
108,2025-03-14,1.2212,1.3154,,,1,1.82,开放申购,开放赎回,,,,
109,2025-03-13,1.1994,1.2936,,,1,-0.22,开放申购,开放赎回,,,,
110,2025-03-12,1.2021,1.2963,,,1,-0.50,开放申购,开放赎回,,,,
111,2025-03-11,1.2081,1.3023,,,1,0.39,开放申购,开放赎回,,,,
112,2025-03-10,1.2034,1.2976,,,1,-0.36,开放申购,开放赎回,,,,
113,2025-03-07,1.2077,1.3019,,,1,-0.36,开放申购,开放赎回,,,,
114,2025-03-06,1.2121,1.3063,,,1,0.89,开放申购,开放赎回,,,,
115,2025-03-05,1.2014,1.2956,,,1,0.24,开放申购,开放赎回,,,,
116,2025-03-04,1.1985,1.2927,,,1,0.18,开放申购,开放赎回,,,,
117,2025-03-03,1.1964,1.2906,,,1,0.14,开放申购,开放赎回,,,,
118,2025-02-28,1.1947,1.2889,,,1,-0.97,开放申购,开放赎回,,,,
119,2025-02-27,1.2064,1.3006,,,1,0.59,开放申购,开放赎回,,,,
