,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-19,5.4472,5.4472,,,1,-1.73,限制大额申购,开放赎回,,,,
1,2025-08-18,5.5431,5.5431,,,1,0.04,限制大额申购,开放赎回,,,,
2,2025-08-15,5.5411,5.5411,,,1,-0.68,限制大额申购,开放赎回,,,,
3,2025-08-14,5.5791,5.5791,,,1,-0.06,限制大额申购,开放赎回,,,,
4,2025-08-13,5.5822,5.5822,,,1,-0.29,限制大额申购,开放赎回,,,,
5,2025-08-12,5.5984,5.5984,,,1,1.34,限制大额申购,开放赎回,,,,
6,2025-08-11,5.5245,5.5245,,,1,-0.49,限制大额申购,开放赎回,,,,
7,2025-08-08,5.5517,5.5517,,,1,1.20,限制大额申购,开放赎回,,,,
8,2025-08-07,5.4859,5.4859,,,1,0.30,限制大额申购,开放赎回,,,,
9,2025-08-06,5.4696,5.4696,,,1,1.33,限制大额申购,开放赎回,,,,
10,2025-08-05,5.3979,5.3979,,,1,-0.90,限制大额申购,开放赎回,,,,
11,2025-08-04,5.4469,5.4469,,,1,1.89,限制大额申购,开放赎回,,,,
12,2025-08-01,5.3458,5.3458,,,1,-1.96,限制大额申购,开放赎回,,,,
13,2025-07-31,5.4529,5.4529,,,1,-0.22,限制大额申购,开放赎回,,,,
14,2025-07-30,5.4650,5.4650,,,1,0.30,限制大额申购,开放赎回,,,,
15,2025-07-29,5.4484,5.4484,,,1,-0.14,限制大额申购,开放赎回,,,,
16,2025-07-28,5.4562,5.4562,,,1,0.78,限制大额申购,开放赎回,,,,
17,2025-07-25,5.4139,5.4139,,,1,0.27,限制大额申购,开放赎回,,,,
18,2025-07-24,5.3994,5.3994,,,1,0.59,限制大额申购,开放赎回,,,,
19,2025-07-23,5.3679,5.3679,,,1,0.63,限制大额申购,开放赎回,,,,
20,2025-07-22,5.3343,5.3343,,,1,-1.10,限制大额申购,开放赎回,,,,
21,2025-07-21,5.3939,5.3939,,,1,0.16,限制大额申购,开放赎回,,,,
