,FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
0,2025-08-21,1.1441,1.3102,0.49,限制大额申购,开放赎回,,,1,,,,
1,2025-08-20,1.1385,1.3046,-0.24,限制大额申购,开放赎回,,,1,,,,
2,2025-08-19,1.1412,1.3073,0.31,限制大额申购,开放赎回,,,1,,,,
3,2025-08-18,1.1377,1.3038,-1.14,限制大额申购,开放赎回,,,1,,,,
4,2025-08-15,1.1508,1.3169,-0.33,限制大额申购,开放赎回,,,1,,,,
5,2025-08-14,1.1546,1.3207,-0.21,限制大额申购,开放赎回,,,1,,,,
6,2025-08-13,1.1570,1.3231,-0.04,限制大额申购,开放赎回,,,1,,,,
7,2025-08-12,1.1575,1.3236,-0.35,限制大额申购,开放赎回,,,1,,,,
8,2025-08-11,1.1616,1.3277,-0.59,限制大额申购,开放赎回,,,1,,,,
9,2025-08-08,1.1685,1.3346,-0.07,限制大额申购,开放赎回,,,1,,,,
10,2025-08-07,1.1693,1.3354,0.08,限制大额申购,开放赎回,,,1,,,,
11,2025-08-06,1.1684,1.3345,-0.02,限制大额申购,开放赎回,,,1,,,,
12,2025-08-05,1.1686,1.3347,-0.03,限制大额申购,开放赎回,,,1,,,,
13,2025-08-04,1.1689,1.3350,0.15,限制大额申购,开放赎回,,,1,,,,
14,2025-08-01,1.1672,1.3333,-0.03,限制大额申购,开放赎回,,,1,,,,
15,2025-07-31,1.1675,1.3336,0.29,限制大额申购,开放赎回,,,1,,,,
16,2025-07-30,1.1641,1.3302,0.53,限制大额申购,开放赎回,,,1,,,,
17,2025-07-29,1.1580,1.3241,-0.66,限制大额申购,开放赎回,,,1,,,,
18,2025-07-28,1.1657,1.3318,0.35,限制大额申购,开放赎回,,,1,,,,
19,2025-07-25,1.1616,1.3277,0.00,限制大额申购,开放赎回,,,1,,,,
20,2025-07-24,1.1616,1.3277,-0.56,限制大额申购,开放赎回,,,1,,,,
21,2025-07-23,1.1681,1.3342,-0.15,限制大额申购,开放赎回,,,1,,,,
22,2025-07-22,1.1698,1.3359,-0.33,限制大额申购,开放赎回,,,1,,,,
23,2025-07-21,1.1737,1.3398,-0.30,限制大额申购,开放赎回,,,1,,,,
24,2025-07-18,1.1772,1.3433,-0.06,限制大额申购,开放赎回,,,1,,,,
25,2025-07-17,1.1779,1.3440,0.02,限制大额申购,开放赎回,,,1,,,,
26,2025-07-16,1.1777,1.3438,-0.08,限制大额申购,开放赎回,,,1,,,,
27,2025-07-15,1.1786,1.3447,0.32,限制大额申购,开放赎回,,,1,,,,
28,2025-07-14,1.1748,1.3409,-0.10,限制大额申购,开放赎回,,,1,,,,
29,2025-07-11,1.1760,1.3421,-0.03,限制大额申购,开放赎回,,,1,,,,
30,2025-07-10,1.1763,1.3424,-0.26,限制大额申购,开放赎回,,,1,,,,
31,2025-07-09,1.1794,1.3455,0.03,限制大额申购,开放赎回,,,1,,,,
32,2025-07-08,1.1790,1.3451,-0.10,限制大额申购,开放赎回,,,1,,,,
33,2025-07-07,1.1802,1.3463,0.03,限制大额申购,开放赎回,,,1,,,,
34,2025-07-04,1.1798,1.3459,0.04,限制大额申购,开放赎回,,,1,,,,
35,2025-07-03,1.1793,1.3454,-0.03,限制大额申购,开放赎回,,,1,,,,
36,2025-07-02,1.1796,1.3457,0.22,限制大额申购,开放赎回,,,1,,,,
37,2025-07-01,1.1770,1.3431,0.22,限制大额申购,开放赎回,,,1,,,,
38,2025-06-30,1.1744,1.3405,-0.14,限制大额申购,开放赎回,,,1,,,,
39,2025-06-27,1.1761,1.3422,0.02,限制大额申购,开放赎回,,,1,,,,
40,2025-06-26,1.1759,1.3420,0.16,限制大额申购,开放赎回,,,1,,,,
41,2025-06-25,1.1740,1.3401,-0.24,限制大额申购,开放赎回,,,1,,,,
42,2025-06-24,1.1768,1.3429,-0.20,限制大额申购,开放赎回,,,1,,,,
43,2025-06-23,1.1791,1.3452,-0.02,限制大额申购,开放赎回,,,1,,,,
44,2025-06-20,1.1793,1.3454,0.07,限制大额申购,开放赎回,,,1,,,,
45,2025-06-19,1.1785,1.3446,0.14,限制大额申购,开放赎回,,,1,,,,
46,2025-06-18,1.1768,1.3429,0.14,限制大额申购,开放赎回,,,1,,,,
47,2025-06-17,1.1751,1.3412,0.26,限制大额申购,开放赎回,,,1,,,,
48,2025-06-16,1.1720,1.3381,0.02,限制大额申购,开放赎回,,,1,,,,
49,2025-06-13,1.1718,1.3379,0.03,限制大额申购,开放赎回,,,1,,,,
50,2025-06-12,1.1714,1.3375,0.00,限制大额申购,开放赎回,,,1,,,,
51,2025-06-11,1.1714,1.3375,0.25,限制大额申购,开放赎回,,,1,,,,
52,2025-06-10,1.1685,1.3346,0.03,限制大额申购,开放赎回,,,1,,,,
53,2025-06-09,1.1682,1.3343,0.09,限制大额申购,开放赎回,,,1,,,,
54,2025-06-06,1.1671,1.3332,0.27,限制大额申购,开放赎回,,,1,,,,
55,2025-06-05,1.1639,1.3300,-0.07,限制大额申购,开放赎回,,,1,,,,
56,2025-06-04,1.1647,1.3308,0.10,限制大额申购,开放赎回,,,1,,,,
57,2025-06-03,1.1635,1.3296,-0.03,限制大额申购,开放赎回,,,1,,,,
58,2025-05-30,1.1638,1.3299,0.34,限制大额申购,开放赎回,,,1,,,,
59,2025-05-29,1.1598,1.3259,-0.23,限制大额申购,开放赎回,,,1,,,,
60,2025-05-28,1.1625,1.3286,-0.08,限制大额申购,开放赎回,,,1,,,,
61,2025-05-27,1.1634,1.3295,-0.12,限制大额申购,开放赎回,,,1,,,,
62,2025-05-26,1.1648,1.3309,0.07,限制大额申购,开放赎回,,,1,,,,
63,2025-05-23,1.1640,1.3301,-0.02,限制大额申购,开放赎回,,,1,,,,
64,2025-05-22,1.1642,1.3303,-0.03,限制大额申购,开放赎回,,,1,,,,
65,2025-05-21,1.1646,1.3307,-0.09,限制大额申购,开放赎回,,,1,,,,
66,2025-05-20,1.1657,1.3318,-0.09,限制大额申购,开放赎回,,,1,,,,
67,2025-05-19,1.1667,1.3328,0.30,限制大额申购,开放赎回,,,1,,,,
68,2025-05-16,1.1632,1.3293,-0.03,限制大额申购,开放赎回,,,1,,,,
69,2025-05-15,1.1636,1.3297,-0.09,限制大额申购,开放赎回,,,1,,,,
70,2025-05-14,1.1647,1.3308,-0.03,限制大额申购,开放赎回,,,1,,,,
71,2025-05-13,1.1651,1.3312,0.29,限制大额申购,开放赎回,,,1,,,,
72,2025-05-12,1.1617,1.3278,-0.89,限制大额申购,开放赎回,,,1,,,,
73,2025-05-09,1.1721,1.3382,-0.04,限制大额申购,开放赎回,,,1,,,,
74,2025-05-08,1.1726,1.3387,0.19,限制大额申购,开放赎回,,,1,,,,
75,2025-05-07,1.1704,1.3365,-0.32,限制大额申购,开放赎回,,,1,,,,
76,2025-05-06,1.1741,1.3402,-0.01,限制大额申购,开放赎回,,,1,,,,
77,2025-04-30,1.1742,1.3403,0.00,限制大额申购,开放赎回,,,1,,,,
78,2025-04-29,1.1742,1.3403,0.45,限制大额申购,开放赎回,,,1,,,,
79,2025-04-28,1.1689,1.3350,0.34,限制大额申购,开放赎回,,,1,,,,
80,2025-04-25,1.1649,1.3310,0.14,限制大额申购,开放赎回,,,1,,,,
81,2025-04-24,1.1633,1.3294,0.03,限制大额申购,开放赎回,,,1,,,,
82,2025-04-23,1.1630,1.3291,-0.25,限制大额申购,开放赎回,,,1,,,,
83,2025-04-22,1.1659,1.3320,0.28,限制大额申购,开放赎回,,,1,,,,
84,2025-04-21,1.1626,1.3287,-0.25,限制大额申购,开放赎回,,,1,,,,
85,2025-04-18,1.1655,1.3316,0.09,限制大额申购,开放赎回,,,1,,,,
86,2025-04-17,1.1645,1.3306,-0.29,限制大额申购,开放赎回,,,1,,,,
87,2025-04-16,1.1679,1.3340,0.09,限制大额申购,开放赎回,,,1,,,,
88,2025-04-15,1.1668,1.3329,0.01,限制大额申购,开放赎回,,,1,,,,
89,2025-04-14,1.1667,1.3328,0.04,限制大额申购,开放赎回,,,1,,,,
90,2025-04-11,1.1662,1.3323,-0.10,限制大额申购,开放赎回,,,1,,,,
91,2025-04-10,1.1674,1.3335,-0.07,限制大额申购,开放赎回,,,1,,,,
92,2025-04-09,1.1682,1.3343,0.09,限制大额申购,开放赎回,,,1,,,,
93,2025-04-08,1.1671,1.3332,-0.44,限制大额申购,开放赎回,,,1,,,,
94,2025-04-07,1.1722,1.3383,1.12,限制大额申购,开放赎回,,,1,,,,
95,2025-04-03,1.1592,1.3253,1.08,限制大额申购,开放赎回,,,1,,,,
96,2025-04-02,1.1468,1.3129,0.52,限制大额申购,开放赎回,,,1,,,,
97,2025-04-01,1.1409,1.3070,0.06,限制大额申购,开放赎回,,,1,,,,
98,2025-03-31,1.1402,1.3063,0.12,限制大额申购,开放赎回,,,1,,,,
99,2025-03-28,1.1388,1.3049,-0.21,限制大额申购,开放赎回,,,1,,,,
100,2025-03-27,1.1412,1.3073,-0.11,限制大额申购,开放赎回,,,1,,,,
101,2025-03-26,1.1425,1.3086,0.45,限制大额申购,开放赎回,,,1,,,,
102,2025-03-25,1.1374,1.3035,0.31,限制大额申购,开放赎回,,,1,,,,
103,2025-03-24,1.1339,1.3000,0.20,限制大额申购,开放赎回,,,1,,,,
104,2025-03-21,1.1316,1.2977,-0.13,限制大额申购,开放赎回,,,1,,,,
105,2025-03-20,1.1331,1.2992,0.83,限制大额申购,开放赎回,,,1,,,,
106,2025-03-19,1.1238,1.2899,0.21,限制大额申购,开放赎回,,,1,,,,
