,FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
57,2025-05-30,3.5611,3.5611,-0.25,限制大额申购,开放赎回,,,1,,,,
58,2025-05-29,3.5702,3.5702,0.11,限制大额申购,开放赎回,,,1,,,,
59,2025-05-28,3.5663,3.5663,-0.73,限制大额申购,开放赎回,,,1,,,,
60,2025-05-27,3.5924,3.5924,1.97,限制大额申购,开放赎回,,,1,,,,
61,2025-05-26,3.5231,3.5231,-0.09,暂停申购,暂停赎回,,,1,,,,
62,2025-05-23,3.5264,3.5264,-0.84,限制大额申购,开放赎回,,,1,,,,
63,2025-05-22,3.5561,3.5561,0.53,限制大额申购,开放赎回,,,1,,,,
64,2025-05-21,3.5374,3.5374,-1.20,限制大额申购,开放赎回,,,1,,,,
65,2025-05-20,3.5804,3.5804,-0.12,限制大额申购,开放赎回,,,1,,,,
66,2025-05-19,3.5847,3.5847,-0.02,限制大额申购,开放赎回,,,1,,,,
67,2025-05-16,3.5855,3.5855,0.35,限制大额申购,开放赎回,,,1,,,,
68,2025-05-15,3.5731,3.5731,-0.29,限制大额申购,开放赎回,,,1,,,,
69,2025-05-14,3.5835,3.5835,0.37,限制大额申购,开放赎回,,,1,,,,
70,2025-05-13,3.5704,3.5704,1.10,限制大额申购,开放赎回,,,1,,,,
71,2025-05-12,3.5317,3.5317,3.89,限制大额申购,开放赎回,,,1,,,,
72,2025-05-09,3.3995,3.3995,-0.19,限制大额申购,开放赎回,,,1,,,,
73,2025-05-08,3.4061,3.4061,1.03,限制大额申购,开放赎回,,,1,,,,
74,2025-05-07,3.3715,3.3715,0.65,限制大额申购,开放赎回,,,1,,,,
75,2025-05-06,3.3496,3.3496,2.32,限制大额申购,开放赎回,,,1,,,,
76,2025-04-30,3.2736,3.2736,0.09,限制大额申购,开放赎回,,,1,,,,
77,2025-04-29,3.2707,3.2707,0.71,限制大额申购,开放赎回,,,1,,,,
78,2025-04-28,3.2478,3.2478,-0.23,限制大额申购,开放赎回,,,1,,,,
79,2025-04-25,3.2552,3.2552,1.04,限制大额申购,开放赎回,,,1,,,,
80,2025-04-24,3.2217,3.2217,3.49,限制大额申购,开放赎回,,,1,,,,
81,2025-04-23,3.1131,3.1131,2.61,限制大额申购,开放赎回,,,1,,,,
82,2025-04-22,3.0338,3.0338,2.35,限制大额申购,开放赎回,,,1,,,,
83,2025-04-21,2.9640,2.9640,-2.30,限制大额申购,开放赎回,,,1,,,,
84,2025-04-18,3.0337,3.0337,-0.03,暂停申购,暂停赎回,,,1,,,,
85,2025-04-17,3.0345,3.0345,-0.22,限制大额申购,开放赎回,,,1,,,,
86,2025-04-16,3.0413,3.0413,-2.65,限制大额申购,开放赎回,,,1,,,,
87,2025-04-15,3.1241,3.1241,0.22,限制大额申购,开放赎回,,,1,,,,
88,2025-04-14,3.1171,3.1171,0.32,限制大额申购,开放赎回,,,1,,,,
89,2025-04-11,3.1072,3.1072,1.53,限制大额申购,开放赎回,,,1,,,,
90,2025-04-10,3.0604,3.0604,-3.68,限制大额申购,开放赎回,,,1,,,,
91,2025-04-09,3.1773,3.1773,10.28,限制大额申购,开放赎回,,,1,,,,
92,2025-04-08,2.8810,2.8810,-1.00,限制大额申购,开放赎回,,,1,,,,
93,2025-04-07,2.9102,2.9102,-5.33,限制大额申购,开放赎回,,,1,,,,
94,2025-04-03,3.0739,3.0739,-5.40,限制大额申购,开放赎回,,,1,,,,
95,2025-04-02,3.2495,3.2495,0.95,限制大额申购,开放赎回,,,1,,,,
96,2025-04-01,3.2188,3.2188,0.80,限制大额申购,开放赎回,,,1,,,,
97,2025-03-31,3.1933,3.1933,-0.39,限制大额申购,开放赎回,,,1,,,,
98,2025-03-28,3.2059,3.2059,-2.59,限制大额申购,开放赎回,,,1,,,,
99,2025-03-27,3.2912,3.2912,-0.88,限制大额申购,开放赎回,,,1,,,,
100,2025-03-26,3.3203,3.3203,-2.05,限制大额申购,开放赎回,,,1,,,,
101,2025-03-25,3.3898,3.3898,0.28,限制大额申购,开放赎回,,,1,,,,
102,2025-03-24,3.3804,3.3804,2.53,限制大额申购,开放赎回,,,1,,,,
103,2025-03-21,3.2971,3.2971,0.23,限制大额申购,开放赎回,,,1,,,,
104,2025-03-20,3.2895,3.2895,-0.34,限制大额申购,开放赎回,,,1,,,,
105,2025-03-19,3.3008,3.3008,1.55,限制大额申购,开放赎回,,,1,,,,
106,2025-03-18,3.2505,3.2505,-1.17,限制大额申购,开放赎回,,,1,,,,
107,2025-03-17,3.2889,3.2889,0.67,限制大额申购,开放赎回,,,1,,,,
108,2025-03-14,3.2669,3.2669,2.83,限制大额申购,开放赎回,,,1,,,,
109,2025-03-13,3.1771,3.1771,-2.04,限制大额申购,开放赎回,,,1,,,,
110,2025-03-12,3.2433,3.2433,1.37,限制大额申购,开放赎回,,,1,,,,
111,2025-03-11,3.1996,3.1996,0.21,限制大额申购,开放赎回,,,1,,,,
112,2025-03-10,3.1929,3.1929,-4.18,限制大额申购,开放赎回,,,1,,,,
113,2025-03-07,3.3322,3.3322,-0.18,限制大额申购,开放赎回,,,1,,,,
114,2025-03-06,3.3382,3.3382,-1.99,限制大额申购,开放赎回,,,1,,,,
115,2025-03-05,3.4060,3.4060,1.79,限制大额申购,开放赎回,,,1,,,,
116,2025-03-04,3.3460,3.3460,-0.88,限制大额申购,开放赎回,,,1,,,,
117,2025-03-03,3.3758,3.3758,-2.33,限制大额申购,开放赎回,,,1,,,,
118,2025-02-28,3.4562,3.4562,1.03,限制大额申购,开放赎回,,,1,,,,
119,2025-02-27,3.4210,3.4210,-2.10,限制大额申购,开放赎回,,,1,,,,
120,2025-02-26,3.4943,3.4943,1.14,限制大额申购,开放赎回,,,1,,,,
121,2025-02-25,3.4549,3.4549,-1.53,限制大额申购,开放赎回,,,1,,,,
122,2025-02-24,3.5087,3.5087,-1.33,限制大额申购,开放赎回,,,1,,,,
123,2025-02-21,3.5559,3.5559,-1.72,限制大额申购,开放赎回,,,1,,,,
124,2025-02-20,3.6183,3.6183,-0.94,限制大额申购,开放赎回,,,1,,,,
125,2025-02-19,3.6525,3.6525,-0.69,限制大额申购,开放赎回,,,1,,,,
126,2025-02-18,3.6780,3.6780,0.07,限制大额申购,开放赎回,,,1,,,,
127,2025-02-17,3.6756,3.6756,0.02,暂停申购,暂停赎回,,,1,,,,
128,2025-02-14,3.6750,3.6750,0.43,限制大额申购,开放赎回,,,1,,,,
129,2025-02-13,3.6593,3.6593,1.11,限制大额申购,开放赎回,,,1,,,,
130,2025-02-12,3.6191,3.6191,-0.16,限制大额申购,开放赎回,,,1,,,,
131,2025-02-11,3.6249,3.6249,-0.49,限制大额申购,开放赎回,,,1,,,,
132,2025-02-10,3.6426,3.6426,0.55,限制大额申购,开放赎回,,,1,,,,
133,2025-02-07,3.6226,3.6226,-0.42,限制大额申购,开放赎回,,,1,,,,
134,2025-02-06,3.6378,3.6378,0.13,限制大额申购,开放赎回,,,1,,,,
135,2025-02-05,3.6331,3.6331,2.92,限制大额申购,开放赎回,,,1,,,,
136,2025-01-27,3.5301,3.5301,-4.50,限制大额申购,开放赎回,,,1,,,,
137,2025-01-24,3.6966,3.6966,-0.25,限制大额申购,开放赎回,,,1,,,,
138,2025-01-23,3.7059,3.7059,0.55,限制大额申购,开放赎回,,,1,,,,
139,2025-01-22,3.6856,3.6856,1.42,限制大额申购,开放赎回,,,1,,,,
140,2025-01-21,3.6340,3.6340,1.08,限制大额申购,开放赎回,,,1,,,,
141,2025-01-20,3.5953,3.5953,-0.06,暂停申购,暂停赎回,,,1,,,,
142,2025-01-17,3.5973,3.5973,1.09,限制大额申购,开放赎回,,,1,,,,
143,2025-01-16,3.5585,3.5585,-0.31,限制大额申购,开放赎回,,,1,,,,
144,2025-01-15,3.5695,3.5695,2.70,限制大额申购,开放赎回,,,1,,,,
145,2025-01-14,3.4756,3.4756,0.10,限制大额申购,开放赎回,,,1,,,,
146,2025-01-13,3.4723,3.4723,-0.78,限制大额申购,开放赎回,,,1,,,,
147,2025-01-10,3.4995,3.4995,-1.08,限制大额申购,开放赎回,,,1,,,,
148,2025-01-09,3.5376,3.5376,0.02,暂停申购,暂停赎回,,,1,,,,
149,2025-01-08,3.5370,3.5370,-0.32,限制大额申购,开放赎回,,,1,,,,
150,2025-01-07,3.5482,3.5482,-2.00,限制大额申购,开放赎回,,,1,,,,
151,2025-01-06,3.6207,3.6207,1.26,限制大额申购,开放赎回,,,1,,,,
152,2025-01-03,3.5755,3.5755,1.96,限制大额申购,开放赎回,,,1,,,,
153,2025-01-02,3.5067,3.5067,0.36,限制大额申购,开放赎回,,,1,,,,
154,2024-12-31,3.4941,3.4941,-0.82,限制大额申购,开放赎回,,,1,,,,
155,2024-12-30,3.5231,3.5231,-0.93,限制大额申购,开放赎回,,,1,,,,
156,2024-12-27,3.5563,3.5563,-1.12,限制大额申购,开放赎回,,,1,,,,
157,2024-12-26,3.5965,3.5965,-0.31,限制大额申购,开放赎回,,,1,,,,
158,2024-12-25,3.6078,3.6078,-0.01,暂停申购,暂停赎回,,,1,,,,
159,2024-12-24,3.6083,3.6083,0.95,限制大额申购,开放赎回,,,1,,,,
160,2024-12-23,3.5742,3.5742,0.93,限制大额申购,开放赎回,,,1,,,,
161,2024-12-20,3.5413,3.5413,0.55,限制大额申购,开放赎回,,,1,,,,
162,2024-12-19,3.5218,3.5218,0.08,限制大额申购,开放赎回,,,1,,,,
163,2024-12-18,3.5191,3.5191,-3.44,限制大额申购,开放赎回,,,1,,,,
164,2024-12-17,3.6443,3.6443,-0.34,限制大额申购,开放赎回,,,1,,,,
165,2024-12-16,3.6566,3.6566,0.88,限制大额申购,开放赎回,,,1,,,,
166,2024-12-13,3.6248,3.6248,-0.27,限制大额申购,开放赎回,,,1,,,,
167,2024-12-12,3.6347,3.6347,-0.15,限制大额申购,开放赎回,,,1,,,,
168,2024-12-11,3.6400,3.6400,1.63,限制大额申购,开放赎回,,,1,,,,
169,2024-12-10,3.5817,3.5817,-0.49,限制大额申购,开放赎回,,,1,,,,
170,2024-12-09,3.5994,3.5994,-0.86,限制大额申购,开放赎回,,,1,,,,
171,2024-12-06,3.6305,3.6305,0.69,限制大额申购,开放赎回,,,1,,,,
172,2024-12-05,3.6058,3.6058,-0.66,限制大额申购,开放赎回,,,1,,,,
173,2024-12-04,3.6297,3.6297,1.83,限制大额申购,开放赎回,,,1,,,,
174,2024-12-03,3.5643,3.5643,0.67,限制大额申购,开放赎回,,,1,,,,
175,2024-12-02,3.5406,3.5406,1.32,限制大额申购,开放赎回,,,1,,,,
176,2024-11-29,3.4945,3.4945,0.69,限制大额申购,开放赎回,,,1,,,,
177,2024-11-28,3.4706,3.4706,-0.05,暂停申购,暂停赎回,,,1,,,,
178,2024-11-27,3.4725,3.4725,-0.77,限制大额申购,开放赎回,,,1,,,,
179,2024-11-26,3.4993,3.4993,0.19,限制大额申购,开放赎回,,,1,,,,
180,2024-11-25,3.4926,3.4926,-0.16,限制大额申购,开放赎回,,,1,,,,
181,2024-11-22,3.4983,3.4983,0.45,限制大额申购,开放赎回,,,1,,,,
182,2024-11-21,3.4825,3.4825,0.26,限制大额申购,开放赎回,,,1,,,,
183,2024-11-20,3.4736,3.4736,0.12,限制大额申购,开放赎回,,,1,,,,
184,2024-11-19,3.4695,3.4695,1.06,限制大额申购,开放赎回,,,1,,,,
185,2024-11-18,3.4332,3.4332,0.08,限制大额申购,开放赎回,,,1,,,,
186,2024-11-15,3.4303,3.4303,-1.47,限制大额申购,开放赎回,,,1,,,,
187,2024-11-14,3.4814,3.4814,-0.75,限制大额申购,开放赎回,,,1,,,,
188,2024-11-13,3.5076,3.5076,-0.41,限制大额申购,开放赎回,,,1,,,,
189,2024-11-12,3.5220,3.5220,-0.19,限制大额申购,开放赎回,,,1,,,,
190,2024-11-11,3.5286,3.5286,0.68,限制大额申购,开放赎回,,,1,,,,
191,2024-11-08,3.5046,3.5046,0.07,限制大额申购,开放赎回,,,1,,,,
192,2024-11-07,3.5020,3.5020,1.91,限制大额申购,开放赎回,,,1,,,,
193,2024-11-06,3.4364,3.4364,2.25,限制大额申购,开放赎回,,,1,,,,
194,2024-11-05,3.3608,3.3608,0.76,限制大额申购,开放赎回,,,1,,,,
195,2024-11-04,3.3356,3.3356,-0.27,限制大额申购,开放赎回,,,1,,,,
196,2024-11-01,3.3447,3.3447,0.69,限制大额申购,开放赎回,,,1,,,,
197,2024-10-31,3.3219,3.3219,-2.56,限制大额申购,开放赎回,,,1,,,,
198,2024-10-30,3.4090,3.4090,-0.07,限制大额申购,开放赎回,,,1,,,,
199,2024-10-29,3.4114,3.4114,1.12,限制大额申购,开放赎回,,,1,,,,
200,2024-10-28,3.3736,3.3736,-0.07,限制大额申购,开放赎回,,,1,,,,
201,2024-10-25,3.3760,3.3760,0.20,限制大额申购,开放赎回,,,1,,,,
202,2024-10-24,3.3694,3.3694,0.15,限制大额申购,开放赎回,,,1,,,,
203,2024-10-23,3.3645,3.3645,-1.00,限制大额申购,开放赎回,,,1,,,,
204,2024-10-22,3.3984,3.3984,0.04,限制大额申购,开放赎回,,,1,,,,
205,2024-10-21,3.3970,3.3970,-0.22,限制大额申购,开放赎回,,,1,,,,
206,2024-10-18,3.4045,3.4045,0.24,限制大额申购,开放赎回,,,1,,,,
207,2024-10-17,3.3965,3.3965,0.97,限制大额申购,开放赎回,,,1,,,,
208,2024-10-16,3.3639,3.3639,0.68,限制大额申购,开放赎回,,,1,,,,
209,2024-10-15,3.3411,3.3411,-1.44,限制大额申购,开放赎回,,,1,,,,
210,2024-10-14,3.3898,3.3898,0.36,限制大额申购,开放赎回,,,1,,,,
211,2024-10-11,3.3778,3.3778,1.03,限制大额申购,开放赎回,,,1,,,,
212,2024-10-10,3.3432,3.3432,0.40,限制大额申购,开放赎回,,,1,,,,
213,2024-10-09,3.3298,3.3298,0.59,限制大额申购,开放赎回,,,1,,,,
214,2024-10-08,3.3103,3.3103,2.50,限制大额申购,开放赎回,,,1,,,,
215,2024-09-30,3.2296,3.2296,-0.11,限制大额申购,开放赎回,,,1,,,,
216,2024-09-27,3.2333,3.2333,-0.91,限制大额申购,开放赎回,,,1,,,,
217,2024-09-26,3.2630,3.2630,0.90,限制大额申购,开放赎回,,,1,,,,
218,2024-09-25,3.2340,3.2340,-0.22,限制大额申购,开放赎回,,,1,,,,
219,2024-09-24,3.2412,3.2412,0.66,限制大额申购,开放赎回,,,1,,,,
220,2024-09-23,3.2199,3.2199,-0.05,限制大额申购,开放赎回,,,1,,,,
221,2024-09-20,3.2214,3.2214,-0.20,限制大额申购,开放赎回,,,1,,,,
222,2024-09-19,3.2278,3.2278,2.41,限制大额申购,开放赎回,,,1,,,,
223,2024-09-18,3.1517,3.1517,-0.77,限制大额申购,开放赎回,,,1,,,,
224,2024-09-13,3.1760,3.1760,0.08,限制大额申购,开放赎回,,,1,,,,
225,2024-09-12,3.1736,3.1736,1.03,限制大额申购,开放赎回,,,1,,,,
226,2024-09-11,3.1412,3.1412,2.00,限制大额申购,开放赎回,,,1,,,,
227,2024-09-10,3.0796,3.0796,0.68,限制大额申购,开放赎回,,,1,,,,
228,2024-09-09,3.0587,3.0587,1.24,限制大额申购,开放赎回,,,1,,,,
229,2024-09-06,3.0212,3.0212,-2.27,限制大额申购,开放赎回,,,1,,,,
230,2024-09-05,3.0915,3.0915,-0.10,限制大额申购,开放赎回,,,1,,,,
231,2024-09-04,3.0945,3.0945,-0.33,限制大额申购,开放赎回,,,1,,,,
232,2024-09-03,3.1049,3.1049,-3.07,限制大额申购,开放赎回,,,1,,,,
233,2024-09-02,3.2032,3.2032,-0.22,暂停申购,暂停赎回,,,1,,,,
234,2024-08-30,3.2102,3.2102,0.96,限制大额申购,开放赎回,,,1,,,,
235,2024-08-29,3.1797,3.1797,0.28,限制大额申购,开放赎回,,,1,,,,
236,2024-08-28,3.1708,3.1708,-0.94,限制大额申购,开放赎回,,,1,,,,
237,2024-08-27,3.2008,3.2008,0.52,限制大额申购,开放赎回,,,1,,,,
238,2024-08-26,3.1843,3.1843,-1.19,限制大额申购,开放赎回,,,1,,,,
239,2024-08-23,3.2226,3.2226,1.02,限制大额申购,开放赎回,,,1,,,,
240,2024-08-22,3.1900,3.1900,-1.54,限制大额申购,开放赎回,,,1,,,,
241,2024-08-21,3.2399,3.2399,0.52,限制大额申购,开放赎回,,,1,,,,
242,2024-08-20,3.2230,3.2230,-0.16,限制大额申购,开放赎回,,,1,,,,
243,2024-08-19,3.2282,3.2282,0.65,限制大额申购,开放赎回,,,1,,,,
244,2024-08-16,3.2073,3.2073,-0.16,限制大额申购,开放赎回,,,1,,,,
245,2024-08-15,3.2125,3.2125,1.97,限制大额申购,开放赎回,,,1,,,,
246,2024-08-14,3.1504,3.1504,0.05,限制大额申购,开放赎回,,,1,,,,
247,2024-08-13,3.1489,3.1489,2.27,限制大额申购,开放赎回,,,1,,,,
248,2024-08-12,3.0789,3.0789,0.23,限制大额申购,开放赎回,,,1,,,,
249,2024-08-09,3.0719,3.0719,1.28,限制大额申购,开放赎回,,,1,,,,
250,2024-08-08,3.0332,3.0332,3.14,限制大额申购,开放赎回,,,1,,,,
251,2024-08-07,2.9408,2.9408,-0.31,限制大额申购,开放赎回,,,1,,,,
252,2024-08-06,2.9500,2.9500,2.08,限制大额申购,开放赎回,,,1,,,,
253,2024-08-05,2.8900,2.8900,-2.77,限制大额申购,开放赎回,,,1,,,,
254,2024-08-02,2.9722,2.9722,-2.91,限制大额申购,开放赎回,,,1,,,,
255,2024-08-01,3.0614,3.0614,-2.00,限制大额申购,开放赎回,,,1,,,,
256,2024-07-31,3.1239,3.1239,3.23,限制大额申购,开放赎回,,,1,,,,
257,2024-07-30,3.0262,3.0262,-1.70,限制大额申购,开放赎回,,,1,,,,
258,2024-07-29,3.0784,3.0784,-0.13,限制大额申购,开放赎回,,,1,,,,
259,2024-07-26,3.0823,3.0823,0.75,限制大额申购,开放赎回,,,1,,,,
260,2024-07-25,3.0593,3.0593,-0.77,限制大额申购,开放赎回,,,1,,,,
261,2024-07-24,3.0829,3.0829,-3.27,限制大额申购,开放赎回,,,1,,,,
262,2024-07-23,3.1870,3.1870,0.02,限制大额申购,开放赎回,,,1,,,,
263,2024-07-22,3.1865,3.1865,1.33,限制大额申购,开放赎回,,,1,,,,
264,2024-07-19,3.1447,3.1447,-0.78,限制大额申购,开放赎回,,,1,,,,
265,2024-07-18,3.1694,3.1694,-0.84,限制大额申购,开放赎回,,,1,,,,
266,2024-07-17,3.1963,3.1963,-3.41,限制大额申购,开放赎回,,,1,,,,
267,2024-07-16,3.3090,3.3090,0.13,限制大额申购,开放赎回,,,1,,,,
268,2024-07-15,3.3046,3.3046,-0.14,限制大额申购,开放赎回,,,1,,,,
269,2024-07-12,3.3091,3.3091,0.45,限制大额申购,开放赎回,,,1,,,,
270,2024-07-11,3.2943,3.2943,-1.33,限制大额申购,开放赎回,,,1,,,,
271,2024-07-10,3.3388,3.3388,0.74,开放申购,开放赎回,,,1,,,,
272,2024-07-09,3.3142,3.3142,0.09,开放申购,开放赎回,,,1,,,,
273,2024-07-08,3.3112,3.3112,-0.16,开放申购,开放赎回,,,1,,,,
274,2024-07-05,3.3164,3.3164,0.98,开放申购,开放赎回,,,1,,,,
275,2024-07-04,3.2842,3.2842,-0.11,暂停申购,暂停赎回,,,1,,,,
276,2024-07-03,3.2878,3.2878,0.85,开放申购,开放赎回,,,1,,,,
277,2024-07-02,3.2600,3.2600,0.66,开放申购,开放赎回,,,1,,,,
278,2024-07-01,3.2387,3.2387,0.45,开放申购,开放赎回,,,1,,,,
279,2024-06-30,3.2241,3.2241,-0.01,开放申购,开放赎回,,,0,,,,
280,2024-06-28,3.2243,3.2243,-0.32,开放申购,开放赎回,,,1,,,,
281,2024-06-27,3.2348,3.2348,-0.04,开放申购,开放赎回,,,1,,,,
282,2024-06-26,3.2360,3.2360,0.32,开放申购,开放赎回,,,1,,,,
283,2024-06-25,3.2257,3.2257,1.11,开放申购,开放赎回,,,1,,,,
284,2024-06-24,3.1904,3.1904,-1.14,开放申购,开放赎回,,,1,,,,
285,2024-06-21,3.2271,3.2271,-0.62,开放申购,开放赎回,,,1,,,,
286,2024-06-20,3.2472,3.2472,-0.84,开放申购,开放赎回,,,1,,,,
287,2024-06-19,3.2748,3.2748,0.05,暂停申购,暂停赎回,,,1,,,,
288,2024-06-18,3.2731,3.2731,0.46,开放申购,开放赎回,,,1,,,,
289,2024-06-17,3.2580,3.2580,0.96,开放申购,开放赎回,,,1,,,,
290,2024-06-14,3.2270,3.2270,0.29,开放申购,开放赎回,,,1,,,,
291,2024-06-13,3.2177,3.2177,0.36,开放申购,开放赎回,,,1,,,,
292,2024-06-12,3.2063,3.2063,1.34,开放申购,开放赎回,,,1,,,,
293,2024-06-11,3.1640,3.1640,1.21,开放申购,开放赎回,,,1,,,,
294,2024-06-07,3.1262,3.1262,-0.07,开放申购,开放赎回,,,1,,,,
295,2024-06-06,3.1285,3.1285,0.04,开放申购,开放赎回,,,1,,,,
296,2024-06-05,3.1271,3.1271,2.61,开放申购,开放赎回,,,1,,,,
297,2024-06-04,3.0477,3.0477,-0.03,开放申购,开放赎回,,,1,,,,
298,2024-06-03,3.0485,3.0485,0.66,开放申购,开放赎回,,,1,,,,
299,2024-05-31,3.0286,3.0286,-0.27,开放申购,开放赎回,,,1,,,,
300,2024-05-30,3.0368,3.0368,-1.38,开放申购,开放赎回,,,1,,,,
301,2024-05-29,3.0793,3.0793,-0.82,开放申购,开放赎回,,,1,,,,
302,2024-05-28,3.1049,3.1049,0.24,开放申购,开放赎回,,,1,,,,
303,2024-05-27,3.0976,3.0976,0.08,暂停申购,暂停赎回,,,1,,,,
304,2024-05-24,3.0952,3.0952,0.68,开放申购,开放赎回,,,1,,,,
305,2024-05-23,3.0743,3.0743,0.22,开放申购,开放赎回,,,1,,,,
306,2024-05-22,3.0674,3.0674,0.33,开放申购,开放赎回,,,1,,,,
307,2024-05-21,3.0573,3.0573,-0.19,开放申购,开放赎回,,,1,,,,
308,2024-05-20,3.0631,3.0631,0.84,开放申购,开放赎回,,,1,,,,
309,2024-05-17,3.0377,3.0377,-0.28,开放申购,开放赎回,,,1,,,,
310,2024-05-16,3.0461,3.0461,-0.55,开放申购,开放赎回,,,1,,,,
311,2024-05-15,3.0631,3.0631,2.05,开放申购,开放赎回,,,1,,,,
312,2024-05-14,3.0016,3.0016,0.82,开放申购,开放赎回,,,1,,,,
