,FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
163,2024-12-18,4.6306,4.6306,2.79,限制大额申购,开放赎回,,,1,,,,
164,2024-12-17,4.5047,4.5047,-2.49,限制大额申购,开放赎回,,,1,,,,
165,2024-12-16,4.6196,4.6196,-1.32,限制大额申购,开放赎回,,,1,,,,
166,2024-12-13,4.6812,4.6812,-2.21,限制大额申购,开放赎回,,,1,,,,
167,2024-12-12,4.7871,4.7871,1.37,限制大额申购,开放赎回,,,1,,,,
168,2024-12-11,4.7226,4.7226,-0.42,限制大额申购,开放赎回,,,1,,,,
169,2024-12-10,4.7423,4.7423,0.24,限制大额申购,开放赎回,,,1,,,,
170,2024-12-09,4.7309,4.7309,2.91,开放申购,开放赎回,,,1,,,,
171,2024-12-06,4.5971,4.5971,1.69,开放申购,开放赎回,,,1,,,,
172,2024-12-05,4.5206,4.5206,2.29,开放申购,开放赎回,,,1,,,,
173,2024-12-04,4.4192,4.4192,0.36,开放申购,开放赎回,,,1,,,,
174,2024-12-03,4.4033,4.4033,-0.54,开放申购,开放赎回,,,1,,,,
175,2024-12-02,4.4272,4.4272,2.16,开放申购,开放赎回,,,1,,,,
176,2024-11-29,4.3334,4.3334,1.96,开放申购,开放赎回,,,1,,,,
177,2024-11-28,4.2499,4.2499,-1.86,开放申购,开放赎回,,,1,,,,
178,2024-11-27,4.3305,4.3305,3.12,开放申购,开放赎回,,,1,,,,
179,2024-11-26,4.1993,4.1993,-2.33,开放申购,开放赎回,,,1,,,,
180,2024-11-25,4.2995,4.2995,-0.40,开放申购,开放赎回,,,1,,,,
181,2024-11-22,4.3169,4.3169,-2.58,开放申购,开放赎回,,,1,,,,
182,2024-11-21,4.4312,4.4312,-0.16,开放申购,开放赎回,,,1,,,,
183,2024-11-20,4.4385,4.4385,2.67,开放申购,开放赎回,,,1,,,,
184,2024-11-19,4.3229,4.3229,1.57,开放申购,开放赎回,,,1,,,,
185,2024-11-18,4.2561,4.2561,-1.71,开放申购,开放赎回,,,1,,,,
186,2024-11-15,4.3300,4.3300,-2.99,开放申购,开放赎回,,,1,,,,
187,2024-11-14,4.4635,4.4635,-3.82,开放申购,开放赎回,,,1,,,,
188,2024-11-13,4.6410,4.6410,-0.08,开放申购,开放赎回,,,1,,,,
189,2024-11-12,4.6447,4.6447,-2.99,开放申购,开放赎回,,,1,,,,
190,2024-11-11,4.7880,4.7880,2.65,开放申购,开放赎回,,,1,,,,
191,2024-11-08,4.6646,4.6646,1.58,开放申购,开放赎回,,,1,,,,
192,2024-11-07,4.5922,4.5922,0.69,开放申购,开放赎回,,,1,,,,
193,2024-11-06,4.5606,4.5606,0.17,开放申购,开放赎回,,,1,,,,
194,2024-11-05,4.5527,4.5527,4.54,开放申购,开放赎回,,,1,,,,
195,2024-11-04,4.3549,4.3549,1.93,开放申购,开放赎回,,,1,,,,
196,2024-11-01,4.2723,4.2723,-1.85,开放申购,开放赎回,,,1,,,,
197,2024-10-31,4.3529,4.3529,-0.07,开放申购,开放赎回,,,1,,,,
198,2024-10-30,4.3559,4.3559,-0.27,开放申购,开放赎回,,,1,,,,
199,2024-10-29,4.3679,4.3679,0.18,开放申购,开放赎回,,,1,,,,
200,2024-10-28,4.3601,4.3601,0.79,开放申购,开放赎回,,,1,,,,
201,2024-10-25,4.3261,4.3261,0.83,开放申购,开放赎回,,,1,,,,
202,2024-10-24,4.2906,4.2906,-2.28,开放申购,开放赎回,,,1,,,,
203,2024-10-23,4.3906,4.3906,1.49,开放申购,开放赎回,,,1,,,,
204,2024-10-22,4.3263,4.3263,0.16,开放申购,开放赎回,,,1,,,,
205,2024-10-21,4.3194,4.3194,0.85,开放申购,开放赎回,,,1,,,,
206,2024-10-18,4.2832,4.2832,5.35,开放申购,开放赎回,,,1,,,,
207,2024-10-17,4.0655,4.0655,-0.70,开放申购,开放赎回,,,1,,,,
208,2024-10-16,4.0943,4.0943,-1.51,开放申购,开放赎回,,,1,,,,
209,2024-10-15,4.1571,4.1571,-3.15,开放申购,开放赎回,,,1,,,,
210,2024-10-14,4.2924,4.2924,0.37,开放申购,开放赎回,,,1,,,,
211,2024-10-11,4.2767,4.2767,-2.81,暂停申购,暂停赎回,,,1,,,,
212,2024-10-10,4.4003,4.4003,-1.25,开放申购,开放赎回,,,1,,,,
213,2024-10-09,4.4559,4.4559,-5.15,开放申购,开放赎回,,,1,,,,
214,2024-10-08,4.6979,4.6979,7.10,开放申购,开放赎回,,,1,,,,
215,2024-09-30,4.3866,4.3866,11.79,开放申购,开放赎回,,,1,,,,
216,2024-09-27,3.9238,3.9238,8.69,开放申购,开放赎回,,,1,,,,
217,2024-09-26,3.6101,3.6101,5.99,开放申购,开放赎回,,,1,,,,
218,2024-09-25,3.4061,3.4061,0.92,开放申购,开放赎回,,,1,,,,
219,2024-09-24,3.3751,3.3751,4.55,开放申购,开放赎回,,,1,,,,
220,2024-09-23,3.2282,3.2282,-1.62,开放申购,开放赎回,,,1,,,,
221,2024-09-20,3.2814,3.2814,1.54,开放申购,开放赎回,,,1,,,,
222,2024-09-19,3.2315,3.2315,1.27,开放申购,开放赎回,,,1,,,,
223,2024-09-18,3.1909,3.1909,0.07,暂停申购,暂停赎回,,,1,,,,
224,2024-09-13,3.1886,3.1886,-0.23,开放申购,开放赎回,,,1,,,,
225,2024-09-12,3.1959,3.1959,0.85,开放申购,开放赎回,,,1,,,,
226,2024-09-11,3.1689,3.1689,1.42,开放申购,开放赎回,,,1,,,,
227,2024-09-10,3.1246,3.1246,-1.95,开放申购,开放赎回,,,1,,,,
228,2024-09-09,3.1869,3.1869,0.08,开放申购,开放赎回,,,1,,,,
229,2024-09-06,3.1843,3.1843,-0.95,暂停申购,暂停赎回,,,1,,,,
230,2024-09-05,3.2147,3.2147,-0.04,开放申购,开放赎回,,,1,,,,
231,2024-09-04,3.2159,3.2159,0.35,开放申购,开放赎回,,,1,,,,
232,2024-09-03,3.2046,3.2046,0.91,开放申购,开放赎回,,,1,,,,
233,2024-09-02,3.1758,3.1758,-3.09,开放申购,开放赎回,,,1,,,,
234,2024-08-30,3.2770,3.2770,1.97,开放申购,开放赎回,,,1,,,,
235,2024-08-29,3.2136,3.2136,1.70,开放申购,开放赎回,,,1,,,,
236,2024-08-28,3.1598,3.1598,-0.88,开放申购,开放赎回,,,1,,,,
237,2024-08-27,3.1879,3.1879,-0.06,开放申购,开放赎回,,,1,,,,
238,2024-08-26,3.1899,3.1899,1.73,开放申购,开放赎回,,,1,,,,
239,2024-08-23,3.1355,3.1355,-0.24,开放申购,开放赎回,,,1,,,,
240,2024-08-22,3.1429,3.1429,-1.32,开放申购,开放赎回,,,1,,,,
241,2024-08-21,3.1851,3.1851,-1.26,开放申购,开放赎回,,,1,,,,
242,2024-08-20,3.2258,3.2258,-1.11,开放申购,开放赎回,,,1,,,,
243,2024-08-19,3.2619,3.2619,0.30,开放申购,开放赎回,,,1,,,,
244,2024-08-16,3.2520,3.2520,1.46,开放申购,开放赎回,,,1,,,,
245,2024-08-15,3.2053,3.2053,0.05,开放申购,开放赎回,,,1,,,,
246,2024-08-14,3.2036,3.2036,-2.15,开放申购,开放赎回,,,1,,,,
247,2024-08-13,3.2740,3.2740,0.15,开放申购,开放赎回,,,1,,,,
248,2024-08-12,3.2690,3.2690,-0.57,开放申购,开放赎回,,,1,,,,
249,2024-08-09,3.2879,3.2879,0.24,开放申购,开放赎回,,,1,,,,
250,2024-08-08,3.2799,3.2799,-0.70,开放申购,开放赎回,,,1,,,,
251,2024-08-07,3.3030,3.3030,-0.27,开放申购,开放赎回,,,1,,,,
252,2024-08-06,3.3119,3.3119,1.78,开放申购,开放赎回,,,1,,,,
253,2024-08-05,3.2540,3.2540,-1.83,开放申购,开放赎回,,,1,,,,
254,2024-08-02,3.3147,3.3147,-1.17,开放申购,开放赎回,,,1,,,,
255,2024-08-01,3.3540,3.3540,-0.77,开放申购,开放赎回,,,1,,,,
256,2024-07-31,3.3799,3.3799,5.05,开放申购,开放赎回,,,1,,,,
257,2024-07-30,3.2175,3.2175,-0.02,开放申购,开放赎回,,,1,,,,
258,2024-07-29,3.2183,3.2183,-0.54,开放申购,开放赎回,,,1,,,,
259,2024-07-26,3.2359,3.2359,0.59,开放申购,开放赎回,,,1,,,,
260,2024-07-25,3.2170,3.2170,-0.29,开放申购,开放赎回,,,1,,,,
261,2024-07-24,3.2263,3.2263,-2.16,开放申购,开放赎回,,,1,,,,
262,2024-07-23,3.2974,3.2974,-2.81,开放申购,开放赎回,,,1,,,,
263,2024-07-22,3.3926,3.3926,1.24,开放申购,开放赎回,,,1,,,,
264,2024-07-19,3.3509,3.3509,0.03,开放申购,开放赎回,,,1,,,,
265,2024-07-18,3.3500,3.3500,-0.20,开放申购,开放赎回,,,1,,,,
266,2024-07-17,3.3566,3.3566,0.07,开放申购,开放赎回,,,1,,,,
267,2024-07-16,3.3543,3.3543,1.05,开放申购,开放赎回,,,1,,,,
268,2024-07-15,3.3196,3.3196,-1.80,开放申购,开放赎回,,,1,,,,
269,2024-07-12,3.3804,3.3804,0.96,开放申购,开放赎回,,,1,,,,
270,2024-07-11,3.3481,3.3481,2.02,开放申购,开放赎回,,,1,,,,
271,2024-07-10,3.2817,3.2817,-1.70,开放申购,开放赎回,,,1,,,,
272,2024-07-09,3.3384,3.3384,1.86,开放申购,开放赎回,,,1,,,,
273,2024-07-08,3.2776,3.2776,-2.16,开放申购,开放赎回,,,1,,,,
274,2024-07-05,3.3499,3.3499,0.92,开放申购,开放赎回,,,1,,,,
275,2024-07-04,3.3195,3.3195,-0.58,开放申购,开放赎回,,,1,,,,
276,2024-07-03,3.3387,3.3387,0.49,开放申购,开放赎回,,,1,,,,
277,2024-07-02,3.3223,3.3223,-2.24,开放申购,开放赎回,,,1,,,,
278,2024-07-01,3.3984,3.3984,-0.21,暂停申购,暂停赎回,,,1,,,,
279,2024-06-30,3.4054,3.4054,0.00,开放申购,开放赎回,,,0,,,,
280,2024-06-28,3.4055,3.4055,0.03,开放申购,开放赎回,,,1,,,,
281,2024-06-27,3.4045,3.4045,-2.53,开放申购,开放赎回,,,1,,,,
282,2024-06-26,3.4928,3.4928,1.77,开放申购,开放赎回,,,1,,,,
283,2024-06-25,3.4320,3.4320,-1.91,开放申购,开放赎回,,,1,,,,
284,2024-06-24,3.4988,3.4988,-0.86,开放申购,开放赎回,,,1,,,,
285,2024-06-21,3.5293,3.5293,0.08,开放申购,开放赎回,,,1,,,,
286,2024-06-20,3.5265,3.5265,-1.16,开放申购,开放赎回,,,1,,,,
287,2024-06-19,3.5680,3.5680,2.28,开放申购,开放赎回,,,1,,,,
288,2024-06-18,3.4886,3.4886,-0.27,开放申购,开放赎回,,,1,,,,
289,2024-06-17,3.4982,3.4982,0.30,开放申购,开放赎回,,,1,,,,
290,2024-06-14,3.4879,3.4879,-0.97,开放申购,开放赎回,,,1,,,,
291,2024-06-13,3.5220,3.5220,0.15,开放申购,开放赎回,,,1,,,,
292,2024-06-12,3.5168,3.5168,1.08,开放申购,开放赎回,,,1,,,,
293,2024-06-11,3.4792,3.4792,0.36,开放申购,开放赎回,,,1,,,,
294,2024-06-07,3.4667,3.4667,-0.65,开放申购,开放赎回,,,1,,,,
295,2024-06-06,3.4893,3.4893,-0.50,开放申购,开放赎回,,,1,,,,
296,2024-06-05,3.5069,3.5069,-0.19,开放申购,开放赎回,,,1,,,,
297,2024-06-04,3.5134,3.5134,0.81,开放申购,开放赎回,,,1,,,,
298,2024-06-03,3.4850,3.4850,1.00,开放申购,开放赎回,,,1,,,,
299,2024-05-31,3.4506,3.4506,-0.33,开放申购,开放赎回,,,1,,,,
300,2024-05-30,3.4621,3.4621,-0.39,开放申购,开放赎回,,,1,,,,
301,2024-05-29,3.4757,3.4757,-1.28,开放申购,开放赎回,,,1,,,,
302,2024-05-28,3.5208,3.5208,-0.36,开放申购,开放赎回,,,1,,,,
303,2024-05-27,3.5336,3.5336,1.47,开放申购,开放赎回,,,1,,,,
304,2024-05-24,3.4824,3.4824,-3.28,开放申购,开放赎回,,,1,,,,
305,2024-05-23,3.6006,3.6006,-2.38,开放申购,开放赎回,,,1,,,,
306,2024-05-22,3.6883,3.6883,-0.01,开放申购,开放赎回,,,1,,,,
307,2024-05-21,3.6885,3.6885,-2.63,开放申购,开放赎回,,,1,,,,
308,2024-05-20,3.7883,3.7883,0.96,开放申购,开放赎回,,,1,,,,
309,2024-05-17,3.7522,3.7522,1.44,开放申购,开放赎回,,,1,,,,
310,2024-05-16,3.6991,3.6991,1.12,开放申购,开放赎回,,,1,,,,
311,2024-05-15,3.6582,3.6582,-0.91,开放申购,开放赎回,,,1,,,,
312,2024-05-14,3.6917,3.6917,1.16,开放申购,开放赎回,,,1,,,,
313,2024-05-13,3.6493,3.6493,-0.56,开放申购,开放赎回,,,1,,,,
314,2024-05-10,3.6700,3.6700,-0.14,开放申购,开放赎回,,,1,,,,
315,2024-05-09,3.6753,3.6753,2.36,开放申购,开放赎回,,,1,,,,
316,2024-05-08,3.5904,3.5904,-2.17,开放申购,开放赎回,,,1,,,,
