,FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
31,2025-07-07,2.8548,2.8548,,限制大额申购,开放赎回,,,1,,,,
32,2025-07-03,2.8759,2.8759,0.88,限制大额申购,开放赎回,,,1,,,,
33,2025-07-02,2.8509,2.8509,0.70,限制大额申购,开放赎回,,,1,,,,
34,2025-07-01,2.8311,2.8311,-0.96,限制大额申购,开放赎回,,,1,,,,
35,2025-06-30,2.8585,2.8585,0.54,限制大额申购,开放赎回,,,1,,,,
36,2025-06-27,2.8432,2.8432,0.37,限制大额申购,开放赎回,,,1,,,,
37,2025-06-26,2.8328,2.8328,0.83,限制大额申购,开放赎回,,,1,,,,
38,2025-06-25,2.8096,2.8096,0.24,限制大额申购,开放赎回,,,1,,,,
39,2025-06-24,2.8028,2.8028,1.32,限制大额申购,开放赎回,,,1,,,,
40,2025-06-23,2.7664,2.7664,1.01,限制大额申购,开放赎回,,,1,,,,
41,2025-06-20,2.7387,2.7387,,限制大额申购,开放赎回,,,1,,,,
42,2025-06-18,2.7519,2.7519,0.01,限制大额申购,开放赎回,,,1,,,,
43,2025-06-17,2.7515,2.7515,-0.99,限制大额申购,开放赎回,,,1,,,,
44,2025-06-16,2.7789,2.7789,1.34,限制大额申购,开放赎回,,,1,,,,
45,2025-06-13,2.7422,2.7422,-1.22,限制大额申购,开放赎回,,,1,,,,
46,2025-06-12,2.7762,2.7762,0.23,限制大额申购,开放赎回,,,1,,,,
47,2025-06-11,2.7699,2.7699,-0.36,限制大额申购,开放赎回,,,1,,,,
48,2025-06-10,2.7799,2.7799,0.58,限制大额申购,开放赎回,,,1,,,,
49,2025-06-09,2.7640,2.7640,0.16,限制大额申购,开放赎回,,,1,,,,
50,2025-06-06,2.7595,2.7595,0.98,限制大额申购,开放赎回,,,1,,,,
51,2025-06-05,2.7327,2.7327,-0.81,限制大额申购,开放赎回,,,1,,,,
52,2025-06-04,2.7549,2.7549,0.28,限制大额申购,开放赎回,,,1,,,,
53,2025-06-03,2.7471,2.7471,1.42,限制大额申购,开放赎回,,,1,,,,
54,2025-05-30,2.7086,2.7086,-0.20,限制大额申购,开放赎回,,,1,,,,
55,2025-05-29,2.7139,2.7139,0.25,限制大额申购,开放赎回,,,1,,,,
56,2025-05-28,2.7072,2.7072,-0.41,限制大额申购,开放赎回,,,1,,,,
57,2025-05-27,2.7183,2.7183,,限制大额申购,开放赎回,,,1,,,,
58,2025-05-23,2.6594,2.6594,-0.88,限制大额申购,开放赎回,,,1,,,,
59,2025-05-22,2.6830,2.6830,0.11,限制大额申购,开放赎回,,,1,,,,
60,2025-05-21,2.6800,2.6800,-1.23,限制大额申购,开放赎回,,,1,,,,
61,2025-05-20,2.7135,2.7135,-0.36,限制大额申购,开放赎回,,,1,,,,
62,2025-05-19,2.7232,2.7232,0.07,限制大额申购,开放赎回,,,1,,,,
63,2025-05-16,2.7212,2.7212,0.39,限制大额申购,开放赎回,,,1,,,,
64,2025-05-15,2.7107,2.7107,0.11,限制大额申购,开放赎回,,,1,,,,
65,2025-05-14,2.7077,2.7077,0.51,限制大额申购,开放赎回,,,1,,,,
66,2025-05-13,2.6940,2.6940,1.42,限制大额申购,开放赎回,,,1,,,,
67,2025-05-12,2.6563,2.6563,3.66,限制大额申购,开放赎回,,,1,,,,
68,2025-05-09,2.5626,2.5626,-0.02,限制大额申购,开放赎回,,,1,,,,
69,2025-05-08,2.5632,2.5632,0.97,限制大额申购,开放赎回,,,1,,,,
70,2025-05-07,2.5385,2.5385,0.32,限制大额申购,开放赎回,,,1,,,,
71,2025-05-06,2.5304,2.5304,1.02,限制大额申购,开放赎回,,,1,,,,
72,2025-04-30,2.5049,2.5049,0.12,限制大额申购,开放赎回,,,1,,,,
73,2025-04-29,2.5019,2.5019,0.55,限制大额申购,开放赎回,,,1,,,,
74,2025-04-28,2.4881,2.4881,-0.06,限制大额申购,开放赎回,,,1,,,,
75,2025-04-25,2.4897,2.4897,1.06,限制大额申购,开放赎回,,,1,,,,
76,2025-04-24,2.4637,2.4637,2.53,限制大额申购,开放赎回,,,1,,,,
77,2025-04-23,2.4030,2.4030,2.16,限制大额申购,开放赎回,,,1,,,,
78,2025-04-22,2.3522,2.3522,2.47,限制大额申购,开放赎回,,,1,,,,
79,2025-04-21,2.2954,2.2954,,限制大额申购,开放赎回,,,1,,,,
80,2025-04-17,2.3507,2.3507,-0.10,限制大额申购,开放赎回,,,1,,,,
81,2025-04-16,2.3530,2.3530,-2.88,限制大额申购,开放赎回,,,1,,,,
82,2025-04-15,2.4229,2.4229,0.15,限制大额申购,开放赎回,,,1,,,,
83,2025-04-14,2.4193,2.4193,0.55,限制大额申购,开放赎回,,,1,,,,
84,2025-04-11,2.4061,2.4061,1.85,限制大额申购,开放赎回,,,1,,,,
85,2025-04-10,2.3624,2.3624,-4.00,限制大额申购,开放赎回,,,1,,,,
86,2025-04-09,2.4608,2.4608,11.31,限制大额申购,开放赎回,,,1,,,,
87,2025-04-08,2.2107,2.2107,-1.69,限制大额申购,开放赎回,,,1,,,,
88,2025-04-07,2.2488,2.2488,-5.51,限制大额申购,开放赎回,,,1,,,,
89,2025-04-03,2.3799,2.3799,-5.01,限制大额申购,开放赎回,,,1,,,,
90,2025-04-02,2.5054,2.5054,0.72,限制大额申购,开放赎回,,,1,,,,
91,2025-04-01,2.4874,2.4874,0.79,限制大额申购,开放赎回,,,1,,,,
92,2025-03-31,2.4678,2.4678,0.00,限制大额申购,开放赎回,,,1,,,,
93,2025-03-28,2.4677,2.4677,-2.51,限制大额申购,开放赎回,,,1,,,,
94,2025-03-27,2.5312,2.5312,-0.55,限制大额申购,开放赎回,,,1,,,,
95,2025-03-26,2.5453,2.5453,-1.84,限制大额申购,开放赎回,,,1,,,,
96,2025-03-25,2.5930,2.5930,0.55,限制大额申购,开放赎回,,,1,,,,
97,2025-03-24,2.5788,2.5788,2.09,限制大额申购,开放赎回,,,1,,,,
98,2025-03-21,2.5260,2.5260,0.39,限制大额申购,开放赎回,,,1,,,,
99,2025-03-20,2.5161,2.5161,-0.20,限制大额申购,开放赎回,,,1,,,,
100,2025-03-19,2.5212,2.5212,1.22,限制大额申购,开放赎回,,,1,,,,
101,2025-03-18,2.4908,2.4908,-1.58,限制大额申购,开放赎回,,,1,,,,
102,2025-03-17,2.5307,2.5307,0.41,限制大额申购,开放赎回,,,1,,,,
103,2025-03-14,2.5203,2.5203,2.41,限制大额申购,开放赎回,,,1,,,,
104,2025-03-13,2.4609,2.4609,-1.80,限制大额申购,开放赎回,,,1,,,,
105,2025-03-12,2.5061,2.5061,1.10,限制大额申购,开放赎回,,,1,,,,
106,2025-03-11,2.4788,2.4788,-0.21,限制大额申购,开放赎回,,,1,,,,
107,2025-03-10,2.4840,2.4840,-3.62,限制大额申购,开放赎回,,,1,,,,
108,2025-03-07,2.5774,2.5774,0.71,限制大额申购,开放赎回,,,1,,,,
109,2025-03-06,2.5593,2.5593,-2.67,限制大额申购,开放赎回,,,1,,,,
110,2025-03-05,2.6295,2.6295,1.24,限制大额申购,开放赎回,,,1,,,,
111,2025-03-04,2.5972,2.5972,-0.35,限制大额申购,开放赎回,,,1,,,,
112,2025-03-03,2.6064,2.6064,-2.08,限制大额申购,开放赎回,,,1,,,,
113,2025-02-28,2.6617,2.6617,1.53,限制大额申购,开放赎回,,,1,,,,
114,2025-02-27,2.6217,2.6217,-2.60,限制大额申购,开放赎回,,,1,,,,
115,2025-02-26,2.6917,2.6917,0.22,限制大额申购,开放赎回,,,1,,,,
116,2025-02-25,2.6857,2.6857,-1.15,限制大额申购,开放赎回,,,1,,,,
117,2025-02-24,2.7169,2.7169,-1.15,限制大额申购,开放赎回,,,1,,,,
118,2025-02-21,2.7486,2.7486,-1.94,限制大额申购,开放赎回,,,1,,,,
119,2025-02-20,2.8029,2.8029,-0.43,限制大额申购,开放赎回,,,1,,,,
120,2025-02-19,2.8151,2.8151,0.04,限制大额申购,开放赎回,,,1,,,,
121,2025-02-18,2.8141,2.8141,,限制大额申购,开放赎回,,,1,,,,
122,2025-02-14,2.8101,2.8101,0.32,限制大额申购,开放赎回,,,1,,,,
123,2025-02-13,2.8010,2.8010,1.33,限制大额申购,开放赎回,,,1,,,,
124,2025-02-12,2.7642,2.7642,0.11,限制大额申购,开放赎回,,,1,,,,
125,2025-02-11,2.7611,2.7611,-0.27,限制大额申购,开放赎回,,,1,,,,
126,2025-02-10,2.7687,2.7687,1.17,限制大额申购,开放赎回,,,1,,,,
127,2025-02-07,2.7367,2.7367,-1.22,限制大额申购,开放赎回,,,1,,,,
128,2025-02-06,2.7705,2.7705,0.51,限制大额申购,开放赎回,,,1,,,,
129,2025-02-05,2.7564,2.7564,2.29,限制大额申购,开放赎回,,,1,,,,
130,2025-01-27,2.6948,2.6948,-2.86,限制大额申购,开放赎回,,,1,,,,
131,2025-01-24,2.7740,2.7740,-0.54,限制大额申购,开放赎回,,,1,,,,
132,2025-01-23,2.7892,2.7892,0.25,限制大额申购,开放赎回,,,1,,,,
133,2025-01-22,2.7823,2.7823,1.21,限制大额申购,开放赎回,,,1,,,,
134,2025-01-21,2.7491,2.7491,,限制大额申购,开放赎回,,,1,,,,
135,2025-01-17,2.7418,2.7418,1.46,限制大额申购,开放赎回,,,1,,,,
136,2025-01-16,2.7023,2.7023,-0.67,限制大额申购,开放赎回,,,1,,,,
137,2025-01-15,2.7204,2.7204,2.06,限制大额申购,开放赎回,,,1,,,,
138,2025-01-14,2.6654,2.6654,-0.19,限制大额申购,开放赎回,,,1,,,,
139,2025-01-13,2.6706,2.6706,-0.35,限制大额申购,开放赎回,,,1,,,,
140,2025-01-10,2.6799,2.6799,-1.49,限制大额申购,开放赎回,,,1,,,,
141,2025-01-09,2.7205,2.7205,-0.03,暂停申购,暂停赎回,,,1,,,,
142,2025-01-08,2.7214,2.7214,0.01,限制大额申购,开放赎回,,,1,,,,
143,2025-01-07,2.7211,2.7211,-1.77,限制大额申购,开放赎回,,,1,,,,
144,2025-01-06,2.7702,2.7702,1.04,限制大额申购,开放赎回,,,1,,,,
145,2025-01-03,2.7418,2.7418,1.56,限制大额申购,开放赎回,,,1,,,,
146,2025-01-02,2.6997,2.6997,-0.24,限制大额申购,开放赎回,,,1,,,,
147,2024-12-31,2.7063,2.7063,-0.86,限制大额申购,开放赎回,,,1,,,,
148,2024-12-30,2.7297,2.7297,-1.21,限制大额申购,开放赎回,,,1,,,,
149,2024-12-27,2.7630,2.7630,-1.31,限制大额申购,开放赎回,,,1,,,,
150,2024-12-26,2.7996,2.7996,,限制大额申购,开放赎回,,,1,,,,
151,2024-12-24,2.8025,2.8025,1.32,限制大额申购,开放赎回,,,1,,,,
152,2024-12-23,2.7659,2.7659,1.09,限制大额申购,开放赎回,,,1,,,,
153,2024-12-20,2.7360,2.7360,0.73,限制大额申购,开放赎回,,,1,,,,
154,2024-12-19,2.7162,2.7162,-0.41,限制大额申购,开放赎回,,,1,,,,
155,2024-12-18,2.7275,2.7275,-3.35,限制大额申购,开放赎回,,,1,,,,
156,2024-12-17,2.8219,2.8219,-0.39,限制大额申购,开放赎回,,,1,,,,
157,2024-12-16,2.8330,2.8330,1.45,限制大额申购,开放赎回,,,1,,,,
158,2024-12-13,2.7926,2.7926,0.87,限制大额申购,开放赎回,,,1,,,,
159,2024-12-12,2.7686,2.7686,-0.65,限制大额申购,开放赎回,,,1,,,,
160,2024-12-11,2.7867,2.7867,1.73,限制大额申购,开放赎回,,,1,,,,
161,2024-12-10,2.7394,2.7394,-0.19,限制大额申购,开放赎回,,,1,,,,
162,2024-12-09,2.7446,2.7446,-0.72,限制大额申购,开放赎回,,,1,,,,
163,2024-12-06,2.7646,2.7646,0.79,限制大额申购,开放赎回,,,1,,,,
164,2024-12-05,2.7429,2.7429,-0.33,限制大额申购,开放赎回,,,1,,,,
165,2024-12-04,2.7519,2.7519,1.12,限制大额申购,开放赎回,,,1,,,,
166,2024-12-03,2.7215,2.7215,0.46,限制大额申购,开放赎回,,,1,,,,
167,2024-12-02,2.7090,2.7090,1.03,限制大额申购,开放赎回,,,1,,,,
168,2024-11-29,2.6814,2.6814,,限制大额申购,开放赎回,,,1,,,,
169,2024-11-27,2.6618,2.6618,-0.75,限制大额申购,开放赎回,,,1,,,,
170,2024-11-26,2.6819,2.6819,0.58,限制大额申购,开放赎回,,,1,,,,
171,2024-11-25,2.6665,2.6665,0.03,限制大额申购,开放赎回,,,1,,,,
172,2024-11-22,2.6656,2.6656,0.07,限制大额申购,开放赎回,,,1,,,,
173,2024-11-21,2.6637,2.6637,0.27,限制大额申购,开放赎回,,,1,,,,
174,2024-11-20,2.6565,2.6565,-0.10,限制大额申购,开放赎回,,,1,,,,
175,2024-11-19,2.6591,2.6591,0.63,限制大额申购,开放赎回,,,1,,,,
176,2024-11-18,2.6424,2.6424,0.55,限制大额申购,开放赎回,,,1,,,,
177,2024-11-15,2.6280,2.6280,-2.21,限制大额申购,开放赎回,,,1,,,,
178,2024-11-14,2.6875,2.6875,-0.65,限制大额申购,开放赎回,,,1,,,,
179,2024-11-13,2.7051,2.7051,-0.10,限制大额申购,开放赎回,,,1,,,,
180,2024-11-12,2.7078,2.7078,0.03,限制大额申购,开放赎回,,,1,,,,
181,2024-11-11,2.7071,2.7071,0.37,限制大额申购,开放赎回,,,1,,,,
182,2024-11-08,2.6971,2.6971,-0.16,限制大额申购,开放赎回,,,1,,,,
183,2024-11-07,2.7014,2.7014,2.30,限制大额申购,开放赎回,,,1,,,,
184,2024-11-06,2.6407,2.6407,2.57,限制大额申购,开放赎回,,,1,,,,
185,2024-11-05,2.5746,2.5746,0.98,限制大额申购,开放赎回,,,1,,,,
186,2024-11-04,2.5495,2.5495,-0.26,限制大额申购,开放赎回,,,1,,,,
187,2024-11-01,2.5561,2.5561,0.50,限制大额申购,开放赎回,,,1,,,,
188,2024-10-31,2.5433,2.5433,-2.50,限制大额申购,开放赎回,,,1,,,,
189,2024-10-30,2.6086,2.6086,-0.58,限制大额申购,开放赎回,,,1,,,,
190,2024-10-29,2.6238,2.6238,0.92,限制大额申购,开放赎回,,,1,,,,
191,2024-10-28,2.5999,2.5999,0.25,限制大额申购,开放赎回,,,1,,,,
192,2024-10-25,2.5934,2.5934,0.29,限制大额申购,开放赎回,,,1,,,,
193,2024-10-24,2.5859,2.5859,0.85,限制大额申购,开放赎回,,,1,,,,
194,2024-10-23,2.5642,2.5642,-1.48,限制大额申购,开放赎回,,,1,,,,
195,2024-10-22,2.6026,2.6026,0.46,限制大额申购,开放赎回,,,1,,,,
196,2024-10-21,2.5907,2.5907,-0.18,限制大额申购,开放赎回,,,1,,,,
197,2024-10-18,2.5954,2.5954,0.70,限制大额申购,开放赎回,,,1,,,,
198,2024-10-17,2.5774,2.5774,0.15,限制大额申购,开放赎回,,,1,,,,
199,2024-10-16,2.5735,2.5735,0.56,限制大额申购,开放赎回,,,1,,,,
200,2024-10-15,2.5592,2.5592,-1.22,限制大额申购,开放赎回,,,1,,,,
201,2024-10-14,2.5907,2.5907,0.79,限制大额申购,开放赎回,,,1,,,,
202,2024-10-11,2.5705,2.5705,0.06,限制大额申购,开放赎回,,,1,,,,
203,2024-10-10,2.5690,2.5690,0.07,限制大额申购,开放赎回,,,1,,,,
204,2024-10-09,2.5672,2.5672,0.57,限制大额申购,开放赎回,,,1,,,,
205,2024-10-08,2.5527,2.5527,1.25,限制大额申购,开放赎回,,,1,,,,
206,2024-09-30,2.5212,2.5212,0.23,限制大额申购,开放赎回,,,1,,,,
207,2024-09-27,2.5153,2.5153,-0.95,限制大额申购,开放赎回,,,1,,,,
208,2024-09-26,2.5394,2.5394,0.94,限制大额申购,开放赎回,,,1,,,,
209,2024-09-25,2.5157,2.5157,-0.21,限制大额申购,开放赎回,,,1,,,,
210,2024-09-24,2.5210,2.5210,0.48,限制大额申购,开放赎回,,,1,,,,
211,2024-09-23,2.5089,2.5089,0.13,限制大额申购,开放赎回,,,1,,,,
212,2024-09-20,2.5057,2.5057,-0.66,限制大额申购,开放赎回,,,1,,,,
213,2024-09-19,2.5224,2.5224,2.75,限制大额申购,开放赎回,,,1,,,,
214,2024-09-18,2.4548,2.4548,-1.16,限制大额申购,开放赎回,,,1,,,,
215,2024-09-13,2.4837,2.4837,0.18,限制大额申购,开放赎回,,,1,,,,
216,2024-09-12,2.4792,2.4792,1.02,限制大额申购,开放赎回,,,1,,,,
217,2024-09-11,2.4541,2.4541,2.30,限制大额申购,开放赎回,,,1,,,,
218,2024-09-10,2.3989,2.3989,1.15,限制大额申购,开放赎回,,,1,,,,
219,2024-09-09,2.3717,2.3717,1.38,限制大额申购,开放赎回,,,1,,,,
220,2024-09-06,2.3395,2.3395,-2.78,限制大额申购,开放赎回,,,1,,,,
221,2024-09-05,2.4063,2.4063,-0.15,限制大额申购,开放赎回,,,1,,,,
222,2024-09-04,2.4100,2.4100,-0.09,限制大额申购,开放赎回,,,1,,,,
223,2024-09-03,2.4121,2.4121,,限制大额申购,开放赎回,,,1,,,,
224,2024-08-30,2.4922,2.4922,1.06,限制大额申购,开放赎回,,,1,,,,
225,2024-08-29,2.4660,2.4660,-0.12,限制大额申购,开放赎回,,,1,,,,
226,2024-08-28,2.4689,2.4689,-1.20,限制大额申购,开放赎回,,,1,,,,
227,2024-08-27,2.4988,2.4988,0.53,限制大额申购,开放赎回,,,1,,,,
228,2024-08-26,2.4856,2.4856,-1.37,限制大额申购,开放赎回,,,1,,,,
229,2024-08-23,2.5201,2.5201,1.35,限制大额申购,开放赎回,,,1,,,,
230,2024-08-22,2.4866,2.4866,-1.79,限制大额申购,开放赎回,,,1,,,,
231,2024-08-21,2.5319,2.5319,0.46,限制大额申购,开放赎回,,,1,,,,
232,2024-08-20,2.5202,2.5202,-0.33,限制大额申购,开放赎回,,,1,,,,
233,2024-08-19,2.5286,2.5286,1.27,限制大额申购,开放赎回,,,1,,,,
234,2024-08-16,2.4969,2.4969,0.18,限制大额申购,开放赎回,,,1,,,,
235,2024-08-15,2.4924,2.4924,2.44,限制大额申购,开放赎回,,,1,,,,
236,2024-08-14,2.4330,2.4330,0.03,限制大额申购,开放赎回,,,1,,,,
237,2024-08-13,2.4323,2.4323,2.60,限制大额申购,开放赎回,,,1,,,,
238,2024-08-12,2.3706,2.3706,0.27,限制大额申购,开放赎回,,,1,,,,
239,2024-08-09,2.3642,2.3642,0.52,限制大额申购,开放赎回,,,1,,,,
240,2024-08-08,2.3519,2.3519,3.30,限制大额申购,开放赎回,,,1,,,,
241,2024-08-07,2.2767,2.2767,-1.12,限制大额申购,开放赎回,,,1,,,,
242,2024-08-06,2.3025,2.3025,1.09,限制大额申购,开放赎回,,,1,,,,
243,2024-08-05,2.2777,2.2777,-3.06,限制大额申购,开放赎回,,,1,,,,
244,2024-08-02,2.3496,2.3496,-2.23,限制大额申购,开放赎回,,,1,,,,
245,2024-08-01,2.4031,2.4031,-2.42,限制大额申购,开放赎回,,,1,,,,
246,2024-07-31,2.4627,2.4627,3.15,限制大额申购,开放赎回,,,1,,,,
247,2024-07-30,2.3874,2.3874,-1.40,限制大额申购,开放赎回,,,1,,,,
248,2024-07-29,2.4212,2.4212,0.19,限制大额申购,开放赎回,,,1,,,,
249,2024-07-26,2.4165,2.4165,0.89,限制大额申购,开放赎回,,,1,,,,
250,2024-07-25,2.3953,2.3953,-1.16,限制大额申购,开放赎回,,,1,,,,
251,2024-07-24,2.4234,2.4234,-3.57,限制大额申购,开放赎回,,,1,,,,
252,2024-07-23,2.5132,2.5132,-0.33,限制大额申购,开放赎回,,,1,,,,
253,2024-07-22,2.5216,2.5216,1.53,限制大额申购,开放赎回,,,1,,,,
254,2024-07-19,2.4835,2.4835,-0.86,限制大额申购,开放赎回,,,1,,,,
255,2024-07-18,2.5050,2.5050,-0.43,限制大额申购,开放赎回,,,1,,,,
256,2024-07-17,2.5157,2.5157,-2.91,限制大额申购,开放赎回,,,1,,,,
257,2024-07-16,2.5911,2.5911,-0.03,限制大额申购,开放赎回,,,1,,,,
258,2024-07-15,2.5920,2.5920,0.23,限制大额申购,开放赎回,,,1,,,,
259,2024-07-12,2.5860,2.5860,0.49,限制大额申购,开放赎回,,,1,,,,
260,2024-07-11,2.5734,2.5734,-2.32,限制大额申购,开放赎回,,,1,,,,
261,2024-07-10,2.6344,2.6344,1.08,限制大额申购,开放赎回,,,1,,,,
262,2024-07-09,2.6063,2.6063,0.15,限制大额申购,开放赎回,,,1,,,,
263,2024-07-08,2.6023,2.6023,0.26,限制大额申购,开放赎回,,,1,,,,
264,2024-07-05,2.5955,2.5955,,限制大额申购,开放赎回,,,1,,,,
265,2024-07-03,2.5716,2.5716,0.93,限制大额申购,开放赎回,,,1,,,,
266,2024-07-02,2.5480,2.5480,0.97,限制大额申购,开放赎回,,,1,,,,
267,2024-07-01,2.5235,2.5235,0.67,限制大额申购,开放赎回,,,1,,,,
268,2024-06-30,2.5067,2.5067,0.00,限制大额申购,开放赎回,,,0,,,,
269,2024-06-28,2.5068,2.5068,-0.56,限制大额申购,开放赎回,,,1,,,,
270,2024-06-27,2.5209,2.5209,0.17,限制大额申购,开放赎回,,,1,,,,
271,2024-06-26,2.5166,2.5166,0.31,限制大额申购,开放赎回,,,1,,,,
272,2024-06-25,2.5089,2.5089,1.18,限制大额申购,开放赎回,,,1,,,,
273,2024-06-24,2.4797,2.4797,-1.19,限制大额申购,开放赎回,,,1,,,,
274,2024-06-21,2.5095,2.5095,-0.31,限制大额申购,开放赎回,,,1,,,,
275,2024-06-20,2.5172,2.5172,,限制大额申购,开放赎回,,,1,,,,
276,2024-06-18,2.5369,2.5369,0.06,限制大额申购,开放赎回,,,1,,,,
277,2024-06-17,2.5355,2.5355,1.18,限制大额申购,开放赎回,,,1,,,,
278,2024-06-14,2.5059,2.5059,0.52,限制大额申购,开放赎回,,,1,,,,
279,2024-06-13,2.4930,2.4930,0.65,限制大额申购,开放赎回,,,1,,,,
280,2024-06-12,2.4768,2.4768,1.30,限制大额申购,开放赎回,,,1,,,,
281,2024-06-11,2.4450,2.4450,1.12,限制大额申购,开放赎回,,,1,,,,
282,2024-06-07,2.4178,2.4178,-0.06,限制大额申购,开放赎回,,,1,,,,
283,2024-06-06,2.4192,2.4192,-0.05,限制大额申购,开放赎回,,,1,,,,
284,2024-06-05,2.4205,2.4205,2.07,限制大额申购,开放赎回,,,1,,,,
285,2024-06-04,2.3713,2.3713,0.32,限制大额申购,开放赎回,,,1,,,,
286,2024-06-03,2.3638,2.3638,0.39,限制大额申购,开放赎回,,,1,,,,
287,2024-05-31,2.3547,2.3547,-0.06,限制大额申购,开放赎回,,,1,,,,
288,2024-05-30,2.3561,2.3561,-1.12,限制大额申购,开放赎回,,,1,,,,
289,2024-05-29,2.3828,2.3828,-0.64,限制大额申购,开放赎回,,,1,,,,
290,2024-05-28,2.3982,2.3982,,限制大额申购,开放赎回,,,1,,,,
291,2024-05-24,2.3872,2.3872,1.02,限制大额申购,开放赎回,,,1,,,,
292,2024-05-23,2.3630,2.3630,-0.27,限制大额申购,开放赎回,,,1,,,,
293,2024-05-22,2.3693,2.3693,-0.08,限制大额申购,开放赎回,,,1,,,,
294,2024-05-21,2.3711,2.3711,0.30,限制大额申购,开放赎回,,,1,,,,
295,2024-05-20,2.3641,2.3641,0.70,限制大额申购,开放赎回,,,1,,,,
296,2024-05-17,2.3477,2.3477,-0.03,限制大额申购,开放赎回,,,1,,,,
297,2024-05-16,2.3484,2.3484,-0.26,限制大额申购,开放赎回,,,1,,,,
298,2024-05-15,2.3545,2.3545,1.53,限制大额申购,开放赎回,,,1,,,,
299,2024-05-14,2.3190,2.3190,0.73,限制大额申购,开放赎回,,,1,,,,
300,2024-05-13,2.3023,2.3023,0.20,限制大额申购,开放赎回,,,1,,,,
301,2024-05-10,2.2976,2.2976,0.27,限制大额申购,开放赎回,,,1,,,,
302,2024-05-09,2.2915,2.2915,0.13,限制大额申购,开放赎回,,,1,,,,
303,2024-05-08,2.2886,2.2886,0.02,限制大额申购,开放赎回,,,1,,,,
304,2024-05-07,2.2882,2.2882,0.00,限制大额申购,开放赎回,,,1,,,,
305,2024-05-06,2.2883,2.2883,3.73,限制大额申购,开放赎回,,,1,,,,
306,2024-04-30,2.2060,2.2060,-1.89,限制大额申购,开放赎回,,,1,,,,
307,2024-04-29,2.2485,2.2485,0.37,限制大额申购,开放赎回,,,1,,,,
308,2024-04-26,2.2401,2.2401,1.77,限制大额申购,开放赎回,,,1,,,,
309,2024-04-25,2.2011,2.2011,-0.54,限制大额申购,开放赎回,,,1,,,,
310,2024-04-24,2.2130,2.2130,0.26,限制大额申购,开放赎回,,,1,,,,
311,2024-04-23,2.2073,2.2073,1.59,限制大额申购,开放赎回,,,1,,,,
