,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,1.4369,1.8369,,,1,0.59,场内买入,场内卖出,,,,
1,2025-08-19,1.4285,1.8285,,,1,0.09,场内买入,场内卖出,,,,
2,2025-08-18,1.4272,1.8272,,,1,-0.10,场内买入,场内卖出,,,,
3,2025-08-15,1.4286,1.8286,,,1,-0.32,场内买入,场内卖出,,,,
4,2025-08-14,1.4332,1.8332,,,1,-0.31,场内买入,场内卖出,,,,
5,2025-08-13,1.4376,1.8376,,,1,-0.46,场内买入,场内卖出,,,,
6,2025-08-12,1.4442,1.8442,,,1,0.21,场内买入,场内卖出,,,,
7,2025-08-11,1.4412,1.8412,,,1,-0.68,场内买入,场内卖出,,,,
8,2025-08-08,1.4510,1.8510,,,1,0.17,场内买入,场内卖出,,,,
9,2025-08-07,1.4485,1.8485,,,1,0.28,场内买入,场内卖出,,,,
10,2025-08-06,1.4444,1.8444,,,1,0.12,场内买入,场内卖出,,,,
11,2025-08-05,1.4426,1.8426,,,1,0.94,场内买入,场内卖出,,,,
12,2025-08-04,1.4291,1.8291,,,1,0.26,场内买入,场内卖出,,,,
13,2025-08-01,1.4254,1.8254,,,1,-0.17,场内买入,场内卖出,,,,
14,2025-07-31,1.4278,1.8278,,,1,-1.49,场内买入,场内卖出,,,,
15,2025-07-30,1.4494,1.8494,,,1,0.60,场内买入,场内卖出,,,,
16,2025-07-29,1.4408,1.8408,,,1,-0.46,场内买入,场内卖出,,,,
17,2025-07-28,1.4474,1.8474,,,1,-0.44,场内买入,场内卖出,,,,
18,2025-07-25,1.4538,1.8538,,,1,-0.68,场内买入,场内卖出,,,,
19,2025-07-24,1.4638,1.8638,,,1,-0.41,场内买入,场内卖出,,,,
20,2025-07-23,1.4698,1.8698,,,1,-0.35,场内买入,场内卖出,,,,
21,2025-07-22,1.4749,1.8749,,,1,0.94,场内买入,场内卖出,,,,
22,2025-07-21,1.4612,1.8612,,,1,0.51,场内买入,场内卖出,,,,
23,2025-07-18,1.4538,1.8538,,,1,0.50,场内买入,场内卖出,,,,
24,2025-07-17,1.4466,1.8466,,,1,-0.01,场内买入,场内卖出,,,,
25,2025-07-16,1.4468,1.8468,,,1,-0.26,场内买入,场内卖出,,,,
26,2025-07-15,1.4506,1.8506,,,1,-0.65,场内买入,场内卖出,0.045,0,,每份派现金0.0450元
27,2025-07-14,1.5054,1.8604,,,1,0.66,场内买入,场内卖出,,,,
28,2025-07-11,1.4956,1.8506,,,1,-0.78,场内买入,场内卖出,,,,
29,2025-07-10,1.5073,1.8623,,,1,0.69,场内买入,场内卖出,,,,
30,2025-07-09,1.4970,1.8520,,,1,0.24,场内买入,场内卖出,,,,
31,2025-07-08,1.4934,1.8484,,,1,-0.15,场内买入,场内卖出,,,,
32,2025-07-07,1.4956,1.8506,,,1,0.15,场内买入,场内卖出,,,,
33,2025-07-04,1.4934,1.8484,,,1,0.91,场内买入,场内卖出,,,,
34,2025-07-03,1.4800,1.8350,,,1,0.00,场内买入,场内卖出,,,,
35,2025-07-02,1.4800,1.8350,,,1,0.74,场内买入,场内卖出,,,,
36,2025-07-01,1.4691,1.8241,,,1,0.76,场内买入,场内卖出,,,,
37,2025-06-30,1.4580,1.8130,,,1,-0.18,场内买入,场内卖出,,,,
38,2025-06-27,1.4606,1.8156,,,1,-1.00,场内买入,场内卖出,,,,
39,2025-06-26,1.4754,1.8304,,,1,0.20,场内买入,场内卖出,,,,
40,2025-06-25,1.4725,1.8275,,,1,0.46,场内买入,场内卖出,,,,
41,2025-06-24,1.4658,1.8208,,,1,0.34,场内买入,场内卖出,,,,
42,2025-06-23,1.4609,1.8159,,,1,0.11,场内买入,场内卖出,,,,
43,2025-06-20,1.4593,1.8143,,,1,0.72,场内买入,场内卖出,,,,
44,2025-06-19,1.4488,1.8038,,,1,-0.34,场内买入,场内卖出,,,,
45,2025-06-18,1.4538,1.8088,,,1,0.26,场内买入,场内卖出,,,,
46,2025-06-17,1.4500,1.8050,,,1,-0.06,场内买入,场内卖出,,,,
47,2025-06-16,1.4508,1.8058,,,1,0.28,场内买入,场内卖出,,,,
48,2025-06-13,1.4467,1.8017,,,1,-0.53,场内买入,场内卖出,,,,
49,2025-06-12,1.4544,1.8094,,,1,0.07,场内买入,场内卖出,,,,
50,2025-06-11,1.4534,1.8084,,,1,0.27,场内买入,场内卖出,,,,
51,2025-06-10,1.4495,1.8045,,,1,-0.01,场内买入,场内卖出,,,,
52,2025-06-09,1.4497,1.8047,,,1,0.19,场内买入,场内卖出,,,,
53,2025-06-06,1.4470,1.8020,,,1,0.14,场内买入,场内卖出,,,,
54,2025-06-05,1.4450,1.8000,,,1,-0.66,场内买入,场内卖出,,,,
