,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,1.4670,1.6070,,,1,0.07,开放申购,开放赎回,,,,
1,2025-08-19,1.4660,1.6060,,,1,0.00,开放申购,开放赎回,,,,
2,2025-08-18,1.4660,1.6060,,,1,-0.20,开放申购,开放赎回,,,,
3,2025-08-15,1.4690,1.6090,,,1,0.07,开放申购,开放赎回,,,,
4,2025-08-14,1.4680,1.6080,,,1,-0.07,开放申购,开放赎回,,,,
5,2025-08-13,1.4690,1.6090,,,1,0.20,开放申购,开放赎回,,,,
6,2025-08-12,1.4660,1.6060,,,1,0.00,开放申购,开放赎回,,,,
7,2025-08-11,1.4660,1.6060,,,1,-0.07,开放申购,开放赎回,,,,
8,2025-08-08,1.4670,1.6070,,,1,0.07,开放申购,开放赎回,,,,
9,2025-08-07,1.4660,1.6060,,,1,0.00,开放申购,开放赎回,,,,
10,2025-08-06,1.4660,1.6060,,,1,0.07,开放申购,开放赎回,,,,
11,2025-08-05,1.4650,1.6050,,,1,0.14,开放申购,开放赎回,,,,
12,2025-08-04,1.4630,1.6030,,,1,0.21,开放申购,开放赎回,,,,
13,2025-08-01,1.4600,1.6000,,,1,0.00,开放申购,开放赎回,,,,
14,2025-07-31,1.4600,1.6000,,,1,-0.14,开放申购,开放赎回,,,,
15,2025-07-30,1.4620,1.6020,,,1,0.07,开放申购,开放赎回,,,,
16,2025-07-29,1.4610,1.6010,,,1,-0.07,开放申购,开放赎回,,,,
17,2025-07-28,1.4620,1.6020,,,1,0.07,开放申购,开放赎回,,,,
18,2025-07-25,1.4610,1.6010,,,1,-0.07,开放申购,开放赎回,,,,
19,2025-07-24,1.4620,1.6020,,,1,-0.07,开放申购,开放赎回,,,,
20,2025-07-23,1.4630,1.6030,,,1,-0.07,开放申购,开放赎回,,,,
21,2025-07-22,1.4640,1.6040,,,1,0.14,开放申购,开放赎回,,,,
22,2025-07-21,1.4620,1.6020,,,1,0.07,开放申购,开放赎回,,,,
23,2025-07-18,1.4610,1.6010,,,1,0.14,开放申购,开放赎回,,,,
24,2025-07-17,1.4590,1.5990,,,1,0.00,开放申购,开放赎回,,,,
25,2025-07-16,1.4590,1.5990,,,1,0.07,开放申购,开放赎回,,,,
26,2025-07-15,1.4580,1.5980,,,1,0.00,开放申购,开放赎回,,,,
27,2025-07-14,1.4580,1.5980,,,1,0.00,开放申购,开放赎回,,,,
28,2025-07-11,1.4580,1.5980,,,1,0.07,开放申购,开放赎回,,,,
29,2025-07-10,1.4570,1.5970,,,1,0.00,开放申购,开放赎回,,,,
30,2025-07-09,1.4570,1.5970,,,1,-0.07,开放申购,开放赎回,,,,
31,2025-07-08,1.4580,1.5980,,,1,0.07,开放申购,开放赎回,,,,
32,2025-07-07,1.4570,1.5970,,,1,0.00,开放申购,开放赎回,,,,
