,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,1.8830,2.0334,,,1,1.07,开放申购,开放赎回,,,,
1,2025-08-19,1.8630,2.0134,,,1,-0.87,开放申购,开放赎回,,,,
2,2025-08-18,1.8793,2.0297,,,1,0.52,开放申购,开放赎回,,,,
3,2025-08-15,1.8695,2.0199,,,1,0.77,开放申购,开放赎回,,,,
4,2025-08-14,1.8552,2.0056,,,1,0.43,开放申购,开放赎回,,,,
5,2025-08-13,1.8472,1.9976,,,1,-0.37,开放申购,开放赎回,,,,
6,2025-08-12,1.8541,2.0045,,,1,0.89,开放申购,开放赎回,,,,
7,2025-08-11,1.8378,1.9882,,,1,-0.53,开放申购,开放赎回,,,,
8,2025-08-08,1.8475,1.9979,,,1,-0.21,开放申购,开放赎回,,,,
9,2025-08-07,1.8514,2.0018,,,1,0.38,开放申购,开放赎回,,,,
10,2025-08-06,1.8444,1.9948,,,1,-0.24,开放申购,开放赎回,,,,
11,2025-08-05,1.8488,1.9992,,,1,1.43,开放申购,开放赎回,,,,
12,2025-08-04,1.8227,1.9731,,,1,0.83,开放申购,开放赎回,,,,
13,2025-08-01,1.8077,1.9581,,,1,-0.14,开放申购,开放赎回,,,,
14,2025-07-31,1.8102,1.9606,,,1,-2.17,开放申购,开放赎回,,,,
15,2025-07-30,1.8504,2.0008,,,1,0.54,开放申购,开放赎回,,,,
16,2025-07-29,1.8404,1.9908,,,1,-0.74,开放申购,开放赎回,,,,
17,2025-07-28,1.8541,2.0045,,,1,0.82,开放申购,开放赎回,,,,
18,2025-07-25,1.8391,1.9895,,,1,0.37,开放申购,开放赎回,,,,
19,2025-07-24,1.8323,1.9827,,,1,0.05,开放申购,开放赎回,,,,
20,2025-07-23,1.8313,1.9817,,,1,0.60,开放申购,开放赎回,,,,
21,2025-07-22,1.8203,1.9707,,,1,0.33,开放申购,开放赎回,,,,
22,2025-07-21,1.8143,1.9647,,,1,0.32,开放申购,开放赎回,,,,
23,2025-07-18,1.8085,1.9589,,,1,1.51,开放申购,开放赎回,,,,
24,2025-07-17,1.7816,1.9320,,,1,-0.16,开放申购,开放赎回,,,,
25,2025-07-16,1.7845,1.9349,,,1,-0.76,开放申购,开放赎回,,,,
26,2025-07-15,1.7982,1.9486,,,1,-1.09,开放申购,开放赎回,,,,
27,2025-07-14,1.8180,1.9684,,,1,0.66,开放申购,开放赎回,,,,
28,2025-07-11,1.8061,1.9565,,,1,-0.14,开放申购,开放赎回,,,,
29,2025-07-10,1.8086,1.9590,,,1,1.15,开放申购,开放赎回,,,,
30,2025-07-09,1.7881,1.9385,,,1,-0.13,开放申购,开放赎回,,,,
31,2025-07-08,1.7905,1.9409,,,1,-0.02,开放申购,开放赎回,,,,
32,2025-07-07,1.7908,1.9412,,,1,-0.14,限制大额申购,开放赎回,0.0893,0,,每份派现金0.0893元
33,2025-07-04,1.8827,1.9438,,,1,0.65,限制大额申购,开放赎回,,,,
34,2025-07-03,1.8705,1.9316,,,1,0.14,限制大额申购,开放赎回,,,,
35,2025-07-02,1.8678,1.9289,,,1,0.42,开放申购,开放赎回,,,,
36,2025-07-01,1.8600,1.9211,,,1,1.21,开放申购,开放赎回,,,,
37,2025-06-30,1.8378,1.8989,,,1,-0.86,开放申购,开放赎回,,,,
38,2025-06-27,1.8537,1.9148,,,1,-2.21,开放申购,开放赎回,,,,
39,2025-06-26,1.8955,1.9566,,,1,0.59,开放申购,开放赎回,,,,
40,2025-06-25,1.8844,1.9455,,,1,1.69,开放申购,开放赎回,,,,
41,2025-06-24,1.8530,1.9141,,,1,1.33,开放申购,开放赎回,,,,
42,2025-06-23,1.8287,1.8898,,,1,0.70,开放申购,开放赎回,,,,
43,2025-06-20,1.8160,1.8771,,,1,1.22,开放申购,开放赎回,,,,
44,2025-06-19,1.7941,1.8552,,,1,-1.36,开放申购,开放赎回,,,,
45,2025-06-18,1.8189,1.8800,,,1,0.07,开放申购,开放赎回,,,,
46,2025-06-17,1.8177,1.8788,,,1,-0.21,开放申购,开放赎回,,,,
47,2025-06-16,1.8215,1.8826,,,1,1.09,开放申购,开放赎回,,,,
48,2025-06-13,1.8018,1.8629,,,1,-0.85,开放申购,开放赎回,,,,
49,2025-06-12,1.8173,1.8784,,,1,0.95,开放申购,开放赎回,,,,
50,2025-06-11,1.8002,1.8613,,,1,1.07,开放申购,开放赎回,,,,
51,2025-06-10,1.7811,1.8422,,,1,0.28,开放申购,开放赎回,,,,
52,2025-06-09,1.7762,1.8373,,,1,0.59,开放申购,开放赎回,,,,
53,2025-06-06,1.7658,1.8269,,,1,0.18,开放申购,开放赎回,,,,
54,2025-06-05,1.7627,1.8238,,,1,-0.23,开放申购,开放赎回,,,,
55,2025-06-04,1.7668,1.8279,,,1,0.87,开放申购,开放赎回,,,,
56,2025-06-03,1.7516,1.8127,,,1,1.28,开放申购,开放赎回,,,,
57,2025-05-30,1.7294,1.7905,,,1,0.27,开放申购,开放赎回,,,,
58,2025-05-29,1.7247,1.7858,,,1,0.35,开放申购,开放赎回,,,,
59,2025-05-28,1.7186,1.7797,,,1,0.31,开放申购,开放赎回,,,,
60,2025-05-27,1.7133,1.7744,,,1,0.67,开放申购,开放赎回,,,,
61,2025-05-26,1.7019,1.7630,,,1,-0.40,开放申购,开放赎回,,,,
62,2025-05-23,1.7088,1.7699,,,1,-0.60,开放申购,开放赎回,,,,
63,2025-05-22,1.7192,1.7803,,,1,0.52,开放申购,开放赎回,,,,
64,2025-05-21,1.7103,1.7714,,,1,0.86,开放申购,开放赎回,,,,
65,2025-05-20,1.6958,1.7569,,,1,0.52,开放申购,开放赎回,,,,
66,2025-05-19,1.6871,1.7482,,,1,-0.26,开放申购,开放赎回,,,,
67,2025-05-16,1.6915,1.7526,,,1,-0.70,开放申购,开放赎回,,,,
68,2025-05-15,1.7035,1.7646,,,1,-0.77,开放申购,开放赎回,,,,
69,2025-05-14,1.7168,1.7779,,,1,2.32,开放申购,开放赎回,,,,
70,2025-05-13,1.6778,1.7389,,,1,0.46,开放申购,开放赎回,,,,
71,2025-05-12,1.6701,1.7312,,,1,1.22,开放申购,开放赎回,,,,
72,2025-05-09,1.6499,1.7110,,,1,0.57,开放申购,开放赎回,,,,
73,2025-05-08,1.6405,1.7016,,,1,1.37,开放申购,开放赎回,,,,
74,2025-05-07,1.6183,1.6794,,,1,1.04,开放申购,开放赎回,,,,
75,2025-05-06,1.6017,1.6628,,,1,0.55,开放申购,开放赎回,,,,
76,2025-04-30,1.5929,1.6540,,,1,-0.52,开放申购,开放赎回,,,,
77,2025-04-29,1.6012,1.6623,,,1,-0.27,开放申购,开放赎回,,,,
78,2025-04-28,1.6056,1.6667,,,1,0.00,开放申购,开放赎回,,,,
79,2025-04-25,1.6056,1.6667,,,1,0.20,开放申购,开放赎回,,,,
80,2025-04-24,1.6024,1.6635,,,1,0.64,开放申购,开放赎回,,,,
81,2025-04-23,1.5922,1.6533,,,1,0.00,开放申购,开放赎回,,,,
82,2025-04-22,1.5922,1.6533,,,1,1.08,开放申购,开放赎回,,,,
83,2025-04-21,1.5752,1.6363,,,1,-0.61,开放申购,开放赎回,,,,
84,2025-04-18,1.5848,1.6459,,,1,0.35,开放申购,开放赎回,,,,
85,2025-04-17,1.5793,1.6404,,,1,0.38,开放申购,开放赎回,,,,
86,2025-04-16,1.5733,1.6344,,,1,0.40,开放申购,开放赎回,,,,
87,2025-04-15,1.5671,1.6282,,,1,1.19,开放申购,开放赎回,,,,
88,2025-04-14,1.5486,1.6097,,,1,0.94,开放申购,开放赎回,,,,
