,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2025-08-20,1.3369,1.5469,,,1,-0.01,限制大额申购,开放赎回,,,,
1,2025-08-19,1.3370,1.5470,,,1,0.01,限制大额申购,开放赎回,,,,
2,2025-08-18,1.3369,1.5469,,,1,-0.15,限制大额申购,开放赎回,,,,
3,2025-08-15,1.3389,1.5489,,,1,0.00,限制大额申购,开放赎回,,,,
4,2025-08-14,1.3389,1.5489,,,1,-0.04,限制大额申购,开放赎回,,,,
5,2025-08-13,1.3395,1.5495,,,1,0.03,限制大额申购,开放赎回,,,,
6,2025-08-12,1.3391,1.5491,,,1,-0.07,限制大额申购,开放赎回,,,,
7,2025-08-11,1.3400,1.5500,,,1,-0.04,限制大额申购,开放赎回,,,,
8,2025-08-08,1.3405,1.5505,,,1,0.01,限制大额申购,开放赎回,,,,
9,2025-08-07,1.3404,1.5504,,,1,0.04,限制大额申购,开放赎回,,,,
10,2025-08-06,1.3399,1.5499,,,1,0.03,限制大额申购,开放赎回,,,,
11,2025-08-05,1.3395,1.5495,,,1,0.04,限制大额申购,开放赎回,,,,
12,2025-08-04,1.3390,1.5490,,,1,0.05,限制大额申购,开放赎回,,,,
13,2025-08-01,1.3383,1.5483,,,1,0.03,限制大额申购,开放赎回,,,,
14,2025-07-31,1.3379,1.5479,,,1,0.05,限制大额申购,开放赎回,,,,
15,2025-07-30,1.3372,1.5472,,,1,0.04,限制大额申购,开放赎回,,,,
16,2025-07-29,1.3366,1.5466,,,1,-0.07,限制大额申购,开放赎回,,,,
17,2025-07-28,1.3376,1.5476,,,1,0.06,限制大额申购,开放赎回,,,,
18,2025-07-25,1.3368,1.5468,,,1,-0.01,限制大额申购,开放赎回,,,,
19,2025-07-24,1.3369,1.5469,,,1,-0.13,限制大额申购,开放赎回,,,,
20,2025-07-23,1.3387,1.5487,,,1,-0.09,限制大额申购,开放赎回,,,,
21,2025-07-22,1.3399,1.5499,,,1,-0.05,限制大额申购,开放赎回,,,,
22,2025-07-21,1.3406,1.5506,,,1,-0.05,限制大额申购,开放赎回,,,,
23,2025-07-18,1.3413,1.5513,,,1,0.00,限制大额申购,开放赎回,,,,
24,2025-07-17,1.3413,1.5513,,,1,0.06,限制大额申购,开放赎回,,,,
25,2025-07-16,1.3405,1.5505,,,1,0.01,限制大额申购,开放赎回,,,,
